[9, [18, 12, 3, 19, 2], 80]
[13, [17, 19, 20, 8, 23], 80]
[2, [3, 6, 15, 17, 21], 80]
[15, [22, 13, 3, 1, 2], 80]
[19, [15, 1, 18, 8, 14], 80]
[2, [16, 19, 14, 20, 3], 80]
[8, [21, 20, 15, 14, 4], 80]
[5, [4, 20, 18, 10, 11], 80]
[21, [19, 9, 1, 10, 18], 80]
[10, [7, 15, 22, 4, 8], 80]
[10, [15, 21, 23, 11, 19], 80]
[13, [7, 1, 18, 8, 5], 80]
[21, [12, 17, 20, 7, 11], 80]
[14, [17, 20, 1, 12, 9], 80]
[5, [21, 15, 23, 3, 10], 80]
[1, [17, 19, 10, 8, 23], 80]
[17, [9, 7, 19, 11, 23], 80]
[1, [12, 8, 10, 22, 9], 80]
[6, [21, 13, 12, 17, 1], 80]
[17, [11, 6, 3, 13, 14], 80]
[19, [4, 22, 2, 21, 16], 80]
[12, [17, 8, 9, 22, 13], 80]
[6, [15, 16, 18, 20, 5], 80]
[10, [12, 21, 22, 23, 17], 80]
[19, [5, 23, 7, 10, 21], 80]
[22, [10, 9, 13, 21, 14], 80]
[21, [3, 5, 12, 13, 15], 80]
[21, [22, 5, 11, 18, 6], 80]
[17, [7, 18, 2, 5, 3], 80]
[22, [18, 13, 23, 21, 1], 80]
[10, [13, 7, 5, 23, 15], 80]
[13, [19, 15, 20, 18, 2], 80]
[7, [4, 6, 8, 18, 23], 80]
[16, [17, 10, 11, 19, 8], 80]
[17, [19, 3, 5, 21, 10], 80]
[1, [11, 7, 14, 22, 12], 80]
[13, [22, 6, 15, 20, 23], 80]
[15, [14, 20, 3, 7, 13], 80]
[10, [13, 15, 5, 3, 20], 80]
[3, [4, 8, 22, 19, 13], 80]
[24, [12, 5, 6, 4, 17], 80]
[12, [7, 17, 6, 8, 22], 80]
[22, [3, 10, 16, 8, 11], 80]
[10, [14, 6, 16, 15, 7], 80]
[18, [14, 4, 16, 13, 20], 80]
[3, [1, 2, 23, 21, 22], 80]
[17, [22, 3, 7, 5, 13], 80]
[6, [9, 22, 18, 3, 12], 80]
[7, [22, 5, 12, 10, 8], 80]
[10, [18, 21, 8, 4, 1], 80]
[5, [7, 3, 15, 9, 2], 80]
[22, [5, 6, 12, 15, 7], 80]
[4, [3, 11, 15, 22, 1], 80]
[19, [5, 7, 16, 13, 4], 80]
[7, [13, 20, 14, 22, 4], 80]
[8, [21, 9, 15, 3, 7], 80]
[7, [18, 2, 21, 23, 14], 80]
[3, [17, 4, 2, 13, 5], 80]
[19, [13, 17, 9, 10, 2], 80]
[21, [6, 7, 20, 13, 4], 80]
[4, [16, 5, 22, 1, 12], 80]
