[1, [6, 17, 10, 3, 15], 80]
[6, [12, 23, 8, 5, 9], 80]
[2, [4, 21, 9, 18, 13], 80]
[21, [2, 5, 23, 15, 16], 80]
[23, [10, 9, 16, 13, 12], 80]
[11, [23, 6, 7, 18, 19], 80]
[15, [3, 23, 14, 5, 22], 80]
[13, [23, 4, 3, 22, 11], 80]
[5, [4, 10, 6, 22, 1], 80]
[6, [11, 23, 14, 13, 18], 80]
[4, [21, 12, 9, 10, 16], 80]
[16, [21, 10, 18, 12, 13], 80]
[4, [2, 5, 14, 19, 7], 80]
[18, [20, 9, 23, 6, 14], 80]
[4, [22, 19, 17, 23, 16], 80]
[13, [2, 12, 1, 22, 23], 80]
[14, [8, 7, 1, 23, 5], 80]
[16, [4, 1, 5, 12, 2], 80]
[13, [22, 20, 10, 4, 23], 80]
[8, [10, 16, 9, 23, 15], 80]
[7, [23, 17, 16, 12, 18], 80]
[16, [17, 1, 21, 15, 2], 80]
[9, [15, 7, 19, 13, 16], 80]
[3, [21, 4, 13, 8, 17], 80]
[18, [22, 13, 2, 12, 14], 80]
[20, [4, 3, 19, 8, 14], 80]
[16, [3, 15, 7, 13, 9], 80]
[4, [11, 20, 18, 15, 16], 80]
[19, [14, 10, 6, 12, 5], 80]
[15, [20, 22, 17, 10, 1], 80]
[17, [8, 15, 4, 10, 6], 80]
[16, [2, 20, 10, 5, 15], 80]
[12, [11, 17, 6, 20, 4], 80]
[14, [16, 9, 21, 17, 8], 80]
[7, [17, 8, 3, 13, 19], 80]
[10, [14, 19, 20, 5, 22], 80]
[17, [20, 18, 16, 4, 21], 80]
[18, [3, 7, 10, 15, 14], 80]
[6, [11, 20, 8, 23, 1], 80]
[19, [23, 21, 1, 5, 22], 80]
[7, [18, 10, 9, 8, 2], 80]
[2, [10, 21, 1, 14, 18], 80]
[15, [19, 14, 3, 10, 23], 80]
[1, [13, 7, 3, 2, 17], 80]
[20, [14, 3, 7, 15, 12], 80]
[5, [8, 18, 12, 16, 23], 80]
[1, [5, 13, 16, 9, 4], 80]
[1, [20, 13, 17, 5, 16], 80]
[11, [8, 10, 7, 17, 22], 80]
[4, [20, 8, 21, 15, 13], 80]
[20, [3, 13, 2, 19, 5], 80]
[8, [21, 15, 16, 19, 14], 80]
[20, [17, 19, 21, 15, 1], 80]
[10, [1, 22, 3, 2, 11], 80]
[8, [4, 19, 2, 16, 5], 80]
[21, [15, 1, 10, 11, 6], 80]
[14, [23, 5, 9, 16, 22], 80]
[3, [4, 20, 23, 11, 6], 80]
[11, [3, 9, 13, 5, 4], 80]
[5, [10, 6, 17, 18, 1], 80]
[23, [14, 13, 21, 5, 4], 80]
[7, [10, 23, 20, 21, 18], 80]
[20, [23, 11, 16, 5, 1], 80]
[9, [2, 7, 8, 16, 13], 80]
[20, [10, 17, 9, 6, 18], 80]
[9, [15, 7, 13, 19, 6], 80]
[18, [2, 8, 20, 3, 19], 80]
[18, [13, 6, 7, 12, 5], 80]
[17, [22, 14, 18, 10, 7], 80]
[4, [17, 7, 8, 1, 15], 80]
[17, [1, 20, 5, 15, 22], 80]
[10, [2, 16, 1, 19, 8], 80]
[3, [7, 1, 9, 15, 17], 80]
[12, [23, 10, 1, 16, 18], 80]
[4, [14, 5, 13, 21, 11], 80]
[9, [8, 17, 12, 22, 5], 80]
[13, [20, 15, 19, 2, 23], 80]
[1, [19, 10, 13, 2, 16], 80]
[13, [6, 15, 10, 23, 19], 80]
[16, [12, 5, 17, 14, 9], 80]
[4, [19, 8, 17, 12, 10], 80]
[17, [20, 15, 4, 10, 13], 80]
[16, [10, 15, 8, 14, 5], 80]
[8, [2, 7, 12, 17, 6], 80]
[17, [4, 16, 7, 2, 9], 80]
[6, [5, 17, 2, 3, 16], 80]
[24, [7, 14, 13, 6, 21], 80]
[14, [3, 11, 9, 20, 7], 80]
[3, [2, 6, 20, 11, 18], 80]
[8, [17, 14, 15, 21, 20], 80]
[23, [16, 9, 6, 21, 4], 80]
[2, [18, 16, 22, 10, 6], 80]
[14, [17, 21, 1, 2, 7], 80]
[23, [8, 5, 10, 22, 11], 80]
[4, [15, 12, 21, 5, 17], 80]
[18, [22, 13, 21, 17, 23], 80]
[12, [6, 22, 10, 16, 8], 80]
[15, [13, 3, 18, 21, 4], 80]
[9, [12, 22, 14, 3, 10], 80]
[13, [14, 16, 7, 6, 22], 80]
[6, [8, 19, 16, 22, 13], 80]
[18, [22, 14, 10, 4, 21], 80]
[1, [11, 4, 18, 10, 6], 80]
[2, [23, 15, 14, 12, 17], 80]
[5, [2, 6, 8, 23, 17], 80]
[11, [13, 9, 8, 21, 2], 80]
[14, [5, 12, 6, 17, 2], 80]
[1, [17, 2, 20, 8, 6], 80]
[5, [22, 10, 15, 7, 11], 80]
[19, [23, 7, 8, 2, 10], 80]
[7, [10, 21, 5, 19, 16], 80]
[3, [1, 16, 10, 7, 20], 80]
[5, [22, 18, 3, 4, 7], 80]
[17, [18, 3, 21, 10, 8], 80]
[12, [13, 9, 14, 10, 6], 80]
[15, [21, 18, 16, 20, 4], 80]
[6, [20, 19, 15, 12, 22], 80]
[19, [14, 9, 4, 6, 8], 80]
[14, [11, 1, 18, 9, 2], 80]
[20, [17, 2, 16, 19, 5], 80]
[21, [13, 15, 22, 18, 8], 80]
[14, [13, 16, 22, 15, 18], 80]
[11, [1, 7, 13, 20, 4], 80]
[9, [12, 23, 22, 21, 13], 80]
[13, [4, 6, 8, 12, 1], 80]
[1, [16, 10, 20, 4, 22], 80]
[12, [21, 14, 10, 11, 13], 80]
[11, [8, 14, 3, 7, 15], 80]
[9, [19, 18, 8, 15, 20], 80]
[11, [7, 12, 4, 13, 8], 80]
[6, [14, 16, 13, 7, 10], 80]
[3, [12, 14, 5, 7, 17], 80]
[15, [22, 10, 3, 5, 14], 80]
[16, [19, 21, 14, 9, 15], 80]
[10, [22, 13, 2, 16, 5], 80]
[11, [1, 3, 16, 12, 23], 80]
[4, [6, 12, 7, 2, 3], 80]
[2, [8, 9, 5, 17, 13], 80]
[3, [9, 11, 12, 8, 19], 80]
[17, [8, 23, 9, 12, 22], 80]
[2, [10, 1, 21, 18, 17], 80]
[20, [13, 7, 8, 3, 19], 80]
[17, [20, 1, 18, 13, 10], 80]
[14, [2, 23, 16, 9, 22], 80]
[3, [6, 15, 13, 12, 20], 80]
[7, [17, 22, 13, 3, 23], 80]
[6, [23, 10, 15, 11, 13], 80]
[23, [22, 17, 15, 19, 10], 80]
[10, [4, 19, 7, 11, 23], 80]
[22, [23, 2, 17, 18, 3], 80]
[17, [8, 19, 15, 6, 5], 80]
[3, [6, 5, 11, 4, 21], 80]
[3, [17, 2, 23, 16, 9], 80]
[12, [18, 23, 20, 2, 9], 80]
[2, [13, 5, 20, 15, 12], 80]
[4, [1, 3, 22, 7, 14], 80]
[7, [11, 15, 13, 3, 2], 80]
[23, [1, 19, 8, 18, 11], 80]
[3, [21, 6, 13, 22, 19], 80]
[17, [16, 19, 22, 15, 4], 80]
[19, [5, 13, 21, 22, 18], 80]
[3, [22, 21, 11, 19, 10], 80]
[11, [5, 7, 1, 10, 8], 80]
[11, [17, 15, 10, 21, 14], 80]
[15, [9, 4, 16, 17, 19], 80]
[6, [3, 20, 13, 19, 9], 80]
[4, [17, 15, 21, 19, 16], 80]
[10, [7, 11, 16, 1, 15], 80]
[7, [18, 15, 17, 4, 23], 80]
[7, [22, 5, 12, 20, 10], 80]
[10, [1, 15, 7, 19, 3], 80]
[9, [20, 22, 11, 14, 5], 80]
[13, [2, 8, 7, 22, 23], 80]
[18, [19, 21, 7, 10, 4], 80]
[12, [14, 8, 7, 4, 5], 80]
[16, [17, 15, 2, 13, 6], 80]
[13, [17, 15, 7, 22, 18], 80]
[5, [12, 23, 9, 11, 17], 80]
[13, [7, 21, 6, 11, 5], 80]
[8, [22, 4, 3, 5, 19], 80]
[9, [17, 22, 19, 7, 10], 80]
[13, [18, 9, 23, 19, 6], 80]
[20, [18, 13, 21, 22, 1], 80]
[17, [10, 11, 3, 15, 19], 80]
[11, [21, 12, 9, 3, 7], 80]
[1, [17, 14, 18, 8, 21], 80]
[22, [17, 20, 5, 8, 19], 80]
[15, [1, 11, 17, 16, 9], 80]
[11, [6, 12, 8, 15, 2], 80]
[13, [20, 16, 15, 21, 5], 80]
[4, [12, 9, 17, 11, 7], 80]
[7, [21, 6, 5, 9, 20], 80]
[13, [8, 11, 3, 4, 6], 80]
[14, [15, 8, 23, 5, 16], 80]
[2, [22, 6, 14, 4, 8], 80]
[24, [1, 16, 14, 6, 7], 80]
[3, [21, 13, 18, 6, 9], 80]
[21, [23, 12, 22, 1, 7], 80]
[13, [22, 11, 19, 16, 10], 80]
[15, [3, 17, 16, 10, 5], 80]
[7, [5, 16, 22, 17, 14], 80]
[22, [17, 20, 19, 8, 7], 80]
[15, [11, 22, 21, 9, 20], 80]
[13, [12, 11, 6, 14, 9], 80]
[2, [13, 8, 23, 3, 19], 80]
[3, [19, 14, 20, 13, 10], 80]
[3, [19, 2, 17, 14, 15], 80]
[23, [12, 19, 6, 5, 9], 80]
[3, [5, 18, 14, 19, 16], 80]
[7, [21, 19, 23, 2, 17], 80]
[24, [3, 2, 21, 6, 8], 80]
[5, [9, 21, 3, 14, 7], 80]
[5, [4, 23, 17, 20, 21], 80]
[1, [23, 5, 13, 2, 3], 80]
[6, [20, 5, 13, 22, 16], 80]
[18, [23, 8, 2, 13, 6], 80]
[14, [13, 4, 7, 23, 18], 80]
[17, [4, 2, 5, 6, 15], 80]
[17, [22, 5, 3, 16, 6], 80]
[16, [6, 14, 13, 12, 20], 80]
[22, [16, 6, 5, 2, 19], 80]
[15, [6, 11, 16, 22, 5], 80]
[10, [16, 17, 1, 13, 20], 80]
[4, [22, 8, 10, 11, 23], 80]
[5, [9, 10, 12, 7, 20], 80]
[9, [5, 13, 2, 18, 11], 80]
[24, [6, 4, 17, 8, 22], 80]
[24, [7, 17, 6, 8, 9], 80]
[16, [19, 12, 10, 7, 1], 80]
[6, [3, 15, 19, 16, 12], 80]
[17, [5, 20, 19, 10, 21], 80]
[22, [10, 18, 15, 23, 7], 80]
[8, [23, 13, 7, 1, 12], 80]
[20, [8, 23, 16, 12, 15], 80]
[9, [15, 1, 7, 10, 13], 80]
[17, [18, 11, 22, 3, 20], 80]
[11, [14, 1, 9, 10, 3], 80]
[1, [20, 17, 18, 7, 14], 80]
[16, [5, 22, 11, 19, 13], 80]
[2, [20, 15, 22, 16, 12], 80]
[14, [13, 1, 11, 20, 2], 80]
[8, [12, 3, 21, 7, 14], 80]
[7, [13, 18, 15, 2, 6], 80]
[13, [17, 5, 2, 4, 7], 80]
[17, [5, 20, 7, 1, 3], 80]
[16, [17, 3, 21, 22, 19], 80]
[14, [5, 8, 22, 3, 9], 80]
[20, [23, 10, 6, 17, 11], 80]
[15, [10, 1, 23, 5, 12], 80]
[20, [6, 5, 23, 15, 19], 80]
[6, [1, 20, 8, 19, 23], 80]
[24, [19, 23, 17, 14, 4], 80]
[17, [5, 8, 11, 3, 7], 80]
[15, [7, 20, 10, 13, 8], 80]
[5, [15, 10, 19, 3, 17], 80]
[1, [16, 9, 12, 22, 11], 80]
[3, [13, 20, 2, 10, 14], 80]
[6, [22, 3, 11, 1, 16], 80]
[21, [6, 19, 1, 4, 3], 80]
[12, [18, 21, 7, 2, 14], 80]
[11, [1, 5, 22, 17, 9], 80]
[5, [12, 13, 15, 16, 2], 80]
[6, [21, 19, 18, 13, 9], 80]
[10, [7, 12, 11, 9, 19], 80]
[16, [15, 20, 18, 22, 6], 80]
[3, [8, 13, 2, 11, 17], 80]
[1, [18, 9, 15, 19, 4], 80]
[23, [17, 11, 3, 18, 4], 80]
[3, [19, 2, 14, 7, 10], 80]
[14, [15, 11, 13, 21, 23], 80]
[13, [11, 15, 20, 22, 14], 80]
[15, [16, 14, 12, 4, 6], 80]
[13, [2, 7, 12, 20, 10], 80]
[9, [22, 21, 12, 16, 18], 80]
[17, [19, 9, 15, 22, 16], 80]
[1, [20, 10, 11, 14, 16], 80]
[22, [5, 14, 17, 16, 8], 80]
[17, [20, 10, 13, 3, 4], 80]
[17, [13, 8, 11, 15, 5], 80]
[10, [17, 19, 5, 4, 1], 80]
[10, [14, 12, 9, 22, 8], 80]
[16, [10, 11, 6, 18, 17], 80]
[21, [3, 22, 10, 12, 23], 80]
[8, [16, 4, 20, 15, 18], 80]
[7, [2, 17, 9, 23, 18], 80]
[11, [22, 13, 3, 4, 19], 80]
[13, [16, 18, 19, 5, 17], 80]
[11, [16, 7, 17, 4, 12], 80]
[19, [10, 1, 11, 6, 9], 80]
[3, [14, 13, 5, 2, 18], 80]
[22, [10, 3, 6, 4, 1], 80]
[6, [5, 11, 2, 21, 15], 80]
[18, [15, 23, 20, 3, 10], 80]
[7, [22, 20, 10, 13, 9], 80]
[10, [15, 23, 18, 19, 2], 80]
[17, [16, 4, 7, 11, 15], 80]
[1, [4, 20, 16, 14, 11], 80]
[22, [20, 9, 8, 15, 5], 80]
[19, [3, 6, 12, 4, 8], 80]
[4, [11, 21, 23, 5, 20], 80]
[19, [13, 1, 9, 15, 17], 80]
[24, [8, 7, 21, 5, 18], 80]
[20, [19, 23, 11, 21, 14], 80]
[14, [20, 11, 7, 5, 3], 80]
[12, [21, 19, 13, 5, 23], 80]
[18, [1, 2, 11, 22, 23], 80]
[3, [19, 2, 7, 17, 4], 80]
[16, [3, 23, 6, 13, 22], 80]
[5, [12, 17, 1, 22, 21], 80]
[11, [2, 5, 8, 4, 6], 80]
[1, [15, 10, 23, 8, 18], 80]
[18, [17, 7, 11, 8, 2], 80]
[11, [18, 21, 10, 5, 16], 80]
[18, [5, 8, 12, 4, 22], 80]
[14, [13, 1, 21, 17, 2], 80]
[23, [21, 4, 7, 14, 11], 80]
[11, [19, 7, 2, 16, 13], 80]
[15, [1, 23, 19, 2, 22], 80]
[5, [22, 19, 18, 2, 16], 80]
[18, [7, 12, 5, 11, 8], 80]
[10, [7, 1, 17, 4, 13], 80]
[2, [4, 23, 11, 7, 3], 80]
[8, [21, 11, 13, 1, 23], 80]
[24, [11, 22, 16, 8, 5], 80]
[8, [3, 10, 4, 2, 12], 80]
[2, [18, 22, 16, 20, 14], 80]
[12, [22, 20, 15, 10, 3], 80]
[1, [13, 14, 6, 9, 2], 80]
[14, [17, 10, 8, 15, 2], 80]
[21, [5, 15, 6, 22, 13], 80]
[12, [20, 9, 5, 17, 3], 80]
[10, [6, 22, 13, 8, 3], 80]
[15, [19, 12, 4, 13, 11], 80]
[13, [9, 17, 1, 22, 8], 80]
[15, [9, 23, 8, 19, 5], 80]
[19, [6, 15, 5, 20, 11], 80]
[11, [3, 6, 19, 18, 10], 80]
[7, [22, 20, 8, 3, 19], 80]
[7, [19, 9, 3, 17, 6], 80]
[23, [21, 22, 3, 5, 17], 80]
[19, [23, 20, 10, 12, 11], 80]
[4, [9, 13, 7, 1, 17], 80]
[16, [6, 19, 18, 8, 2], 80]
[23, [14, 3, 11, 10, 13], 80]
[1, [15, 9, 7, 12, 17], 80]
[21, [17, 12, 11, 2, 10], 80]
[10, [12, 2, 14, 21, 17], 80]
[18, [20, 9, 21, 22, 7], 80]
[17, [19, 16, 10, 23, 8], 80]
[6, [14, 22, 12, 4, 21], 80]
[13, [5, 1, 4, 23, 19], 80]
[19, [7, 21, 4, 23, 16], 80]
[12, [14, 17, 23, 22, 3], 80]
[20, [4, 12, 6, 1, 19], 80]
[15, [19, 7, 1, 14, 8], 80]
[5, [13, 9, 11, 20, 1], 80]
[14, [21, 17, 11, 20, 23], 80]
[8, [21, 11, 18, 3, 16], 80]
[20, [10, 17, 16, 4, 11], 80]
[10, [14, 12, 21, 5, 11], 80]
[20, [13, 17, 11, 4, 9], 80]
[19, [10, 13, 1, 9, 16], 80]
[2, [4, 14, 17, 23, 13], 80]
[11, [23, 3, 5, 18, 7], 80]
[15, [13, 23, 18, 19, 11], 80]
[10, [5, 1, 21, 6, 3], 80]
[7, [3, 18, 13, 15, 21], 80]
[16, [20, 3, 11, 23, 7], 80]
[2, [6, 18, 13, 14, 9], 80]
[3, [7, 17, 5, 16, 21], 80]
[18, [17, 22, 6, 14, 15], 80]
[23, [8, 5, 1, 13, 20], 80]
[1, [18, 12, 7, 6, 2], 80]
[7, [14, 12, 8, 3, 6], 80]
[20, [18, 11, 13, 9, 22], 80]
[3, [4, 15, 5, 9, 13], 80]
[2, [20, 10, 12, 22, 17], 80]
[9, [11, 3, 14, 19, 6], 80]
[14, [23, 12, 17, 11, 22], 80]
[6, [18, 20, 2, 14, 23], 80]
[20, [4, 1, 2, 7, 16], 80]
[10, [23, 16, 7, 11, 15], 80]
[19, [6, 4, 11, 21, 12], 80]
[22, [17, 21, 15, 19, 1], 80]
[14, [3, 4, 7, 6, 11], 80]
[21, [6, 20, 2, 19, 8], 80]
[12, [1, 3, 20, 15, 23], 80]
[5, [3, 23, 13, 15, 19], 80]
[7, [12, 23, 16, 3, 18], 80]
[9, [4, 5, 12, 10, 21], 80]
[5, [14, 16, 17, 9, 4], 80]
[14, [13, 20, 15, 10, 16], 80]
[19, [18, 16, 9, 17, 23], 80]
[11, [2, 10, 1, 9, 8], 80]
[9, [12, 19, 1, 16, 15], 80]
[18, [13, 4, 1, 14, 21], 80]
[4, [14, 16, 19, 18, 7], 80]
[8, [9, 10, 15, 6, 17], 80]
[24, [3, 17, 22, 8, 21], 80]
[1, [17, 4, 19, 10, 7], 80]
[8, [12, 2, 11, 6, 19], 80]
[17, [7, 10, 3, 16, 13], 80]
[23, [22, 1, 6, 7, 2], 80]
[22, [18, 23, 5, 9, 8], 80]
[2, [15, 22, 7, 13, 4], 80]
[3, [5, 14, 16, 8, 4], 80]
[24, [16, 20, 6, 7, 21], 80]
[12, [2, 11, 3, 10, 19], 80]
[24, [3, 14, 12, 11, 2], 80]
[9, [16, 13, 23, 11, 8], 80]
[6, [14, 16, 22, 8, 7], 80]
[10, [1, 15, 4, 11, 6], 80]
[23, [22, 2, 9, 10, 8], 80]
[14, [18, 23, 21, 4, 3], 80]
[3, [20, 9, 18, 15, 1], 80]
[23, [2, 14, 17, 1, 7], 80]
[3, [20, 15, 22, 9, 5], 80]
[11, [4, 3, 22, 23, 21], 80]
[6, [15, 12, 19, 14, 10], 80]
[22, [4, 23, 14, 6, 9], 80]
[20, [14, 15, 3, 1, 19], 80]
[10, [11, 17, 6, 13, 8], 80]
[12, [5, 13, 15, 8, 6], 80]
[12, [14, 1, 3, 18, 7], 80]
[1, [4, 15, 19, 21, 12], 80]
[1, [16, 8, 20, 15, 6], 80]
[23, [10, 6, 12, 11, 1], 80]
[15, [9, 3, 20, 7, 23], 80]
[9, [3, 4, 17, 16, 6], 80]
[10, [6, 15, 2, 5, 19], 80]
[19, [7, 8, 3, 10, 4], 80]
[19, [5, 22, 3, 13, 1], 80]
[5, [21, 17, 7, 16, 9], 80]
[16, [5, 19, 13, 7, 1], 80]
[2, [21, 20, 3, 18, 10], 80]
[22, [9, 10, 7, 12, 21], 80]
[13, [14, 4, 19, 21, 20], 80]
[20, [16, 7, 5, 21, 10], 80]
[10, [12, 15, 17, 22, 13], 80]
[18, [19, 10, 23, 11, 2], 80]
[20, [1, 18, 8, 3, 6], 80]
[7, [21, 18, 6, 20, 17], 80]
[20, [15, 7, 16, 1, 13], 80]
[21, [1, 14, 9, 2, 8], 80]
[9, [23, 16, 4, 11, 17], 80]
[8, [10, 19, 21, 14, 7], 80]
[17, [1, 3, 6, 18, 11], 80]
[10, [18, 3, 13, 22, 12], 80]
[13, [5, 15, 19, 11, 23], 80]
[22, [19, 2, 15, 16, 10], 80]
[12, [5, 22, 19, 6, 11], 80]
[17, [18, 13, 11, 8, 6], 80]
[17, [1, 16, 21, 13, 18], 80]
[1, [20, 7, 9, 17, 11], 80]
[19, [20, 10, 2, 7, 11], 80]
[13, [3, 7, 6, 20, 5], 80]
[11, [13, 1, 9, 18, 15], 80]
[3, [8, 5, 11, 14, 18], 80]
[23, [12, 8, 6, 1, 20], 80]
[11, [4, 16, 22, 14, 10], 80]
[17, [18, 6, 20, 7, 13], 80]
[12, [16, 8, 9, 13, 20], 80]
[14, [13, 8, 7, 21, 16], 80]
[12, [1, 2, 9, 21, 19], 80]
[4, [21, 5, 7, 23, 6], 80]
[12, [6, 23, 5, 11, 2], 80]
[1, [21, 12, 4, 10, 6], 80]
[18, [9, 15, 22, 20, 2], 80]
[8, [4, 22, 19, 7, 17], 80]
[5, [9, 21, 15, 19, 8], 80]
[1, [11, 21, 15, 10, 14], 80]
[16, [21, 19, 3, 20, 15], 80]
[19, [7, 21, 2, 20, 11], 80]
[2, [18, 7, 3, 16, 9], 80]
[9, [7, 19, 18, 5, 3], 80]
[5, [13, 19, 1, 11, 4], 80]
[15, [21, 3, 20, 12, 8], 80]
[4, [6, 7, 10, 21, 2], 80]
[3, [15, 10, 18, 2, 4], 80]
[16, [9, 17, 3, 5, 7], 80]
[6, [5, 10, 11, 19, 9], 80]
[4, [22, 23, 19, 10, 5], 80]
[10, [23, 7, 22, 3, 14], 80]
[20, [14, 12, 6, 10, 18], 80]
[5, [8, 20, 18, 22, 13], 80]
[8, [12, 7, 4, 1, 20], 80]
[7, [11, 18, 12, 19, 4], 80]
[24, [5, 9, 15, 3, 7], 80]
[21, [11, 20, 8, 7, 16], 80]
[3, [9, 2, 10, 16, 13], 80]
[1, [15, 12, 20, 21, 19], 80]
[15, [16, 10, 2, 6, 14], 80]
[22, [17, 11, 4, 18, 2], 80]
[19, [4, 2, 13, 23, 20], 80]
[8, [4, 19, 18, 9, 20], 80]
[17, [5, 20, 12, 15, 22], 80]
[13, [20, 19, 22, 2, 1], 80]
[13, [8, 19, 6, 15, 17], 80]
[11, [17, 12, 20, 8, 19], 80]
[12, [3, 7, 5, 10, 19], 80]
