[10, [4, 3, 9, 8, 6], 80]
[6, [9, 3, 13, 10, 2], 80]
[7, [2, 10, 5, 9, 6], 80]
[12, [11, 2, 9, 13, 7], 80]
[12, [2, 5, 3, 4, 6], 80]
[7, [1, 10, 6, 4, 3], 80]
[4, [11, 6, 7, 9, 10], 80]
[2, [11, 7, 12, 1, 8], 80]
[7, [10, 11, 2, 5, 12], 80]
[1, [3, 12, 9, 2, 7], 80]
[14, [12, 10, 7, 6, 13], 80]
[1, [3, 9, 4, 8, 10], 80]
[12, [11, 3, 7, 2, 9], 80]
[8, [1, 13, 11, 12, 4], 80]
[9, [10, 4, 13, 12, 2], 80]
[11, [12, 8, 5, 13, 2], 80]
[8, [2, 3, 7, 1, 10], 80]
[1, [12, 5, 7, 9, 4], 80]
[10, [4, 7, 1, 2, 3], 80]
[13, [4, 12, 5, 6, 3], 80]
[6, [7, 8, 10, 2, 1], 80]
[12, [8, 13, 3, 5, 6], 80]
[3, [4, 6, 8, 10, 7], 80]
[9, [5, 13, 10, 12, 3], 80]
[11, [2, 6, 8, 5, 9], 80]
[7, [12, 11, 2, 3, 6], 80]
[10, [7, 13, 12, 6, 11], 80]
[6, [9, 5, 4, 1, 2], 80]
[8, [12, 5, 3, 6, 11], 80]
[8, [7, 3, 2, 11, 9], 80]
[4, [13, 3, 9, 7, 6], 80]
[12, [4, 9, 10, 1, 11], 80]
[4, [2, 13, 7, 6, 9], 80]
[4, [5, 10, 13, 2, 9], 80]
[13, [10, 11, 5, 2, 3], 80]
[14, [12, 3, 11, 9, 13], 80]
[5, [8, 12, 10, 4, 13], 80]
[1, [5, 10, 2, 7, 12], 80]
[9, [13, 4, 3, 1, 6], 80]
[11, [5, 3, 8, 10, 1], 80]
[14, [13, 7, 8, 9, 4], 80]
[9, [3, 5, 6, 12, 1], 80]
[2, [10, 11, 5, 1, 9], 80]
[8, [6, 10, 12, 2, 3], 80]
[5, [13, 3, 1, 8, 9], 80]
[1, [5, 10, 4, 11, 3], 80]
[6, [8, 10, 3, 4, 13], 80]
[11, [13, 10, 4, 9, 1], 80]
[4, [11, 8, 7, 13, 3], 80]
[5, [6, 13, 11, 8, 9], 80]
