[4, [5, 13, 6, 8, 9], 40]
[12, [1, 4, 9, 6, 5], 40]
[12, [11, 1, 4, 7, 10], 40]
[5, [8, 4, 12, 3, 9], 40]
[11, [3, 2, 1, 5, 4], 40]
[7, [1, 5, 2, 9, 6], 40]
[5, [9, 4, 2, 3, 12], 40]
[12, [3, 4, 8, 10, 2], 40]
[8, [4, 5, 12, 9, 10], 40]
[5, [12, 7, 3, 6, 13], 40]
[7, [4, 8, 1, 12, 11], 40]
[10, [9, 5, 8, 12, 1], 40]
[2, [10, 3, 6, 13, 7], 40]
[1, [9, 5, 10, 2, 11], 40]
[11, [13, 12, 10, 2, 7], 40]
[6, [2, 11, 3, 10, 13], 40]
[10, [13, 11, 7, 5, 12], 40]
[9, [13, 3, 10, 8, 11], 40]
[12, [1, 8, 3, 6, 4], 40]
[1, [2, 7, 11, 8, 6], 40]
[7, [10, 3, 6, 13, 5], 40]
[10, [12, 1, 5, 9, 13], 40]
[8, [10, 5, 2, 6, 3], 40]
[3, [8, 4, 5, 11, 10], 40]
[11, [1, 8, 7, 2, 4], 40]
[6, [3, 12, 9, 7, 4], 40]
[6, [3, 1, 4, 12, 8], 40]
[12, [4, 1, 6, 10, 3], 40]
[8, [11, 3, 6, 2, 10], 40]
[4, [1, 10, 9, 8, 11], 40]
[5, [6, 10, 2, 3, 9], 40]
[4, [12, 11, 10, 5, 3], 40]
[8, [13, 4, 10, 11, 2], 40]
[2, [4, 8, 13, 7, 3], 40]
[5, [7, 9, 8, 2, 13], 40]
[12, [4, 1, 5, 6, 9], 40]
[13, [1, 3, 6, 4, 12], 40]
[10, [11, 8, 3, 2, 9], 40]
[13, [2, 6, 1, 12, 10], 40]
[10, [4, 3, 12, 6, 8], 40]
[13, [12, 3, 4, 11, 7], 40]
[5, [10, 4, 12, 13, 11], 40]
[5, [1, 10, 12, 11, 3], 40]
[10, [11, 8, 3, 5, 2], 40]
[13, [1, 2, 4, 5, 6], 40]
[8, [4, 6, 5, 1, 13], 40]
[4, [12, 1, 8, 11, 9], 40]
[9, [12, 13, 11, 10, 2], 40]
[10, [11, 6, 8, 12, 2], 40]
[8, [6, 12, 5, 11, 3], 40]
