[4, [5, 8, 7, 6, 12], 40]
[4, [5, 3, 13, 11, 7], 40]
[2, [13, 8, 5, 4, 9], 40]
[2, [13, 5, 6, 12, 3], 40]
[3, [5, 2, 10, 13, 7], 40]
[2, [12, 1, 7, 8, 9], 40]
[13, [4, 10, 12, 9, 3], 40]
[12, [7, 1, 2, 13, 3], 40]
[14, [8, 2, 5, 9, 6], 40]
[14, [12, 3, 8, 9, 7], 40]
[14, [4, 7, 10, 8, 11], 40]
[14, [10, 3, 2, 1, 9], 40]
[12, [3, 11, 13, 6, 10], 40]
[7, [10, 9, 3, 13, 5], 40]
[14, [8, 12, 5, 9, 6], 40]
[1, [2, 7, 12, 6, 13], 40]
[13, [10, 9, 6, 5, 1], 40]
[3, [11, 1, 9, 4, 7], 40]
[10, [8, 4, 2, 1, 9], 40]
[7, [10, 2, 3, 9, 5], 40]
[7, [11, 5, 10, 3, 2], 40]
[10, [1, 8, 2, 13, 6], 40]
[2, [10, 8, 11, 1, 5], 40]
[9, [3, 2, 1, 4, 7], 40]
[3, [9, 2, 8, 4, 13], 40]
[7, [2, 8, 11, 4, 9], 40]
[1, [4, 12, 10, 13, 6], 40]
[7, [6, 1, 11, 9, 8], 40]
[3, [8, 1, 12, 5, 2], 40]
[8, [1, 4, 7, 11, 5], 40]
[4, [6, 8, 5, 3, 11], 40]
[5, [4, 10, 7, 13, 6], 40]
[6, [10, 13, 1, 8, 12], 40]
[10, [5, 1, 11, 12, 8], 40]
[6, [4, 8, 5, 10, 13], 40]
[9, [4, 13, 12, 5, 1], 40]
[4, [6, 7, 2, 10, 12], 40]
[6, [4, 10, 12, 2, 7], 40]
[8, [7, 11, 9, 1, 4], 40]
[6, [4, 12, 7, 11, 8], 40]
[9, [12, 2, 7, 10, 1], 40]
[7, [6, 13, 12, 1, 3], 40]
[4, [9, 10, 6, 8, 3], 40]
[4, [8, 9, 13, 1, 11], 40]
[12, [6, 4, 8, 9, 11], 40]
[9, [2, 1, 4, 12, 11], 40]
[8, [3, 2, 7, 4, 12], 40]
[13, [4, 6, 8, 1, 11], 40]
[9, [11, 1, 7, 10, 13], 40]
[3, [7, 6, 13, 8, 5], 40]
