[1, [9, 12, 8, 7, 11], 160]
[11, [10, 5, 4, 1, 3], 160]
[10, [12, 9, 4, 3, 5], 120]
[10, [7, 1, 4, 5, 11], 40]
[10, [6, 5, 13, 12, 7], 80]
[10, [1, 9, 12, 4, 7], 80]
[8, [9, 6, 1, 3, 5], 120]
[5, [4, 10, 1, 3, 11], 40]
[3, [8, 7, 12, 4, 6], 80]
[2, [12, 8, 3, 6, 9], 120]
[9, [1, 7, 5, 8, 10], 40]
[10, [2, 12, 11, 4, 1], 160]
[4, [7, 12, 2, 5, 13], 80]
[7, [13, 9, 11, 1, 6], 80]
[8, [1, 5, 10, 13, 2], 80]
[11, [8, 6, 13, 5, 2], 80]
[10, [3, 1, 9, 4, 7], 120]
[13, [8, 7, 3, 6, 12], 80]
[7, [10, 1, 2, 11, 4], 80]
[1, [4, 8, 3, 7, 6], 160]
[2, [1, 12, 10, 6, 8], 80]
[11, [1, 10, 7, 8, 13], 160]
[4, [12, 9, 1, 6, 11], 80]
[9, [11, 5, 1, 4, 2], 120]
[9, [13, 5, 12, 2, 4], 80]
[14, [6, 10, 2, 9, 1], 160]
[13, [11, 6, 1, 9, 5], 80]
[4, [13, 1, 8, 2, 10], 80]
[2, [13, 9, 11, 7, 8], 120]
[9, [10, 6, 2, 5, 1], 80]
[13, [10, 4, 11, 2, 5], 160]
[7, [9, 5, 10, 13, 2], 160]
[2, [4, 11, 12, 9, 10], 40]
[13, [3, 8, 9, 1, 6], 80]
[11, [1, 13, 2, 6, 8], 40]
[12, [3, 1, 11, 5, 9], 120]
[10, [12, 8, 11, 6, 7], 160]
[14, [8, 1, 13, 7, 6], 120]
[12, [9, 11, 8, 4, 6], 80]
[6, [3, 9, 10, 1, 7], 80]
[11, [2, 8, 5, 6, 3], 80]
[10, [9, 1, 5, 4, 11], 80]
[6, [9, 4, 12, 11, 2], 120]
[12, [5, 4, 2, 13, 11], 120]
[11, [1, 13, 7, 8, 12], 120]
[8, [9, 4, 10, 6, 12], 160]
[13, [1, 10, 4, 6, 2], 80]
[10, [8, 13, 1, 7, 3], 40]
[7, [13, 10, 5, 8, 6], 40]
[3, [11, 7, 9, 6, 5], 80]
[12, [7, 10, 11, 2, 13], 40]
[11, [2, 9, 5, 7, 1], 40]
[7, [4, 11, 10, 12, 9], 40]
[2, [13, 1, 10, 4, 12], 120]
[14, [1, 9, 4, 11, 10], 80]
[5, [10, 9, 7, 4, 6], 160]
[2, [7, 10, 12, 4, 5], 160]
[7, [2, 3, 6, 4, 8], 120]
[8, [13, 11, 6, 7, 2], 40]
[10, [7, 13, 3, 9, 8], 120]
[5, [13, 9, 2, 3, 8], 40]
[10, [5, 13, 12, 7, 4], 120]
[8, [13, 6, 3, 1, 10], 40]
[2, [10, 8, 13, 9, 4], 40]
[9, [4, 3, 6, 12, 10], 40]
[12, [3, 7, 4, 11, 13], 160]
[4, [11, 5, 7, 3, 12], 120]
[1, [12, 11, 13, 9, 5], 80]
[10, [9, 6, 1, 13, 12], 120]
[1, [13, 7, 2, 12, 5], 120]
[5, [10, 3, 11, 8, 6], 160]
[10, [12, 5, 7, 9, 13], 80]
[14, [9, 13, 4, 10, 5], 40]
[14, [8, 11, 3, 10, 6], 160]
[3, [11, 2, 10, 8, 6], 80]
[12, [1, 4, 7, 2, 8], 40]
[11, [13, 3, 1, 5, 9], 80]
[13, [1, 10, 4, 12, 7], 40]
[10, [13, 12, 5, 2, 6], 40]
[7, [3, 11, 8, 6, 2], 120]
[10, [13, 7, 3, 12, 8], 160]
[1, [4, 7, 9, 11, 3], 40]
[7, [11, 9, 5, 3, 12], 120]
[1, [2, 9, 11, 10, 6], 120]
[1, [2, 13, 3, 5, 10], 40]
[6, [4, 11, 9, 13, 10], 120]
[2, [3, 5, 10, 7, 6], 40]
[7, [2, 9, 8, 12, 1], 160]
[14, [1, 4, 13, 5, 8], 160]
[3, [7, 10, 4, 1, 6], 120]
[8, [4, 9, 2, 3, 5], 120]
[7, [13, 4, 2, 1, 9], 160]
[9, [12, 7, 13, 11, 8], 80]
[7, [1, 10, 11, 5, 13], 40]
[2, [4, 13, 9, 3, 6], 40]
[5, [11, 4, 8, 1, 7], 120]
[12, [3, 4, 13, 9, 5], 160]
[3, [12, 11, 2, 1, 9], 120]
[12, [4, 7, 3, 11, 1], 120]
[11, [6, 4, 2, 8, 12], 80]
