[6, [1, 3, 12, 7, 8], 120]
[1, [10, 5, 4, 8, 9], 120]
[6, [2, 4, 5, 10, 12], 120]
[10, [7, 5, 9, 13, 8], 120]
[13, [1, 12, 4, 2, 7], 120]
[9, [10, 5, 3, 13, 8], 120]
[3, [7, 2, 4, 6, 5], 120]
[2, [13, 9, 11, 8, 12], 120]
[3, [7, 1, 12, 4, 8], 120]
[11, [7, 1, 8, 3, 6], 120]
[3, [11, 9, 8, 1, 12], 120]
[12, [11, 10, 3, 1, 6], 120]
[14, [1, 4, 7, 8, 3], 120]
[13, [11, 8, 9, 5, 4], 120]
[5, [9, 3, 12, 6, 2], 120]
[5, [8, 11, 9, 6, 7], 120]
[4, [13, 11, 8, 12, 6], 120]
[10, [8, 3, 9, 11, 2], 120]
[10, [11, 13, 3, 4, 6], 120]
[12, [5, 13, 4, 1, 9], 120]
[12, [2, 1, 8, 9, 4], 120]
[3, [5, 10, 13, 7, 11], 120]
[9, [11, 2, 5, 10, 4], 120]
[6, [11, 8, 12, 2, 13], 120]
[2, [9, 6, 4, 3, 8], 120]
[8, [10, 5, 1, 13, 3], 120]
[1, [12, 11, 9, 7, 8], 120]
[13, [9, 11, 12, 1, 7], 120]
[5, [3, 11, 13, 12, 9], 120]
[3, [1, 8, 12, 13, 10], 120]
[9, [3, 5, 4, 6, 1], 120]
[9, [6, 10, 7, 13, 1], 120]
[9, [2, 5, 6, 13, 12], 120]
[4, [1, 6, 2, 13, 3], 120]
[10, [4, 11, 3, 12, 6], 120]
[12, [1, 2, 4, 13, 3], 120]
[8, [7, 11, 12, 4, 10], 120]
[7, [1, 13, 10, 12, 5], 120]
[4, [13, 6, 9, 2, 3], 120]
[10, [8, 11, 7, 4, 1], 120]
[14, [10, 5, 2, 3, 4], 120]
[2, [4, 5, 12, 6, 10], 120]
[9, [4, 7, 5, 11, 13], 120]
[2, [7, 1, 10, 8, 6], 120]
[5, [6, 3, 13, 12, 1], 120]
[12, [8, 9, 1, 6, 4], 120]
[6, [4, 8, 3, 12, 5], 120]
[8, [1, 10, 7, 12, 2], 120]
[1, [4, 9, 6, 10, 5], 120]
[14, [5, 9, 8, 10, 13], 120]
[8, [10, 2, 12, 4, 7], 120]
[4, [5, 3, 2, 7, 9], 120]
[9, [5, 3, 13, 4, 2], 120]
[1, [3, 12, 4, 11, 2], 120]
[12, [5, 11, 8, 13, 10], 120]
[5, [6, 8, 2, 3, 11], 120]
[13, [11, 2, 8, 9, 10], 120]
[10, [2, 8, 4, 11, 6], 120]
[6, [1, 5, 10, 2, 11], 120]
[13, [10, 2, 3, 1, 4], 120]
[14, [5, 10, 2, 13, 12], 120]
[3, [1, 6, 8, 9, 10], 120]
[4, [11, 6, 9, 10, 13], 120]
[11, [1, 5, 8, 3, 12], 120]
[7, [9, 5, 6, 4, 8], 120]
[5, [4, 12, 1, 2, 11], 120]
[5, [7, 13, 9, 2, 6], 120]
[12, [1, 5, 6, 3, 11], 120]
[11, [13, 2, 4, 9, 12], 120]
[1, [4, 7, 2, 9, 3], 120]
[12, [3, 2, 5, 11, 13], 120]
[13, [4, 6, 12, 11, 5], 120]
[8, [11, 3, 1, 9, 12], 120]
[9, [7, 11, 13, 3, 4], 120]
[11, [12, 13, 2, 5, 9], 120]
[14, [2, 1, 10, 8, 9], 120]
[9, [10, 2, 11, 1, 12], 120]
[6, [13, 12, 8, 2, 3], 120]
[14, [6, 8, 3, 12, 9], 120]
[12, [13, 4, 3, 6, 9], 120]
[11, [13, 2, 12, 9, 5], 120]
[6, [10, 12, 3, 8, 13], 120]
[10, [11, 6, 4, 7, 13], 120]
[7, [8, 2, 4, 9, 6], 120]
[14, [13, 11, 7, 1, 4], 120]
[3, [12, 8, 5, 9, 13], 120]
[1, [2, 7, 11, 6, 8], 120]
[2, [8, 3, 11, 12, 1], 120]
[10, [8, 13, 3, 1, 12], 120]
[2, [3, 10, 13, 6, 9], 120]
[1, [9, 7, 4, 2, 3], 120]
[11, [1, 5, 4, 10, 13], 120]
[6, [2, 3, 12, 4, 7], 120]
[3, [11, 5, 2, 7, 12], 120]
[2, [6, 9, 3, 5, 10], 120]
[14, [2, 5, 11, 3, 8], 120]
[13, [4, 9, 1, 3, 7], 120]
[13, [3, 4, 11, 10, 2], 120]
[3, [8, 13, 5, 6, 1], 120]
[7, [11, 12, 13, 3, 5], 120]
[9, [2, 5, 12, 7, 1], 120]
[2, [6, 8, 9, 5, 3], 120]
[12, [8, 7, 6, 10, 4], 120]
[10, [8, 6, 4, 13, 2], 120]
[7, [1, 9, 8, 11, 10], 120]
[6, [5, 10, 1, 8, 11], 120]
[1, [2, 9, 7, 5, 10], 120]
[11, [2, 1, 10, 5, 13], 120]
[9, [12, 13, 5, 11, 7], 120]
[5, [4, 2, 7, 6, 8], 120]
[1, [13, 10, 5, 3, 12], 120]
[3, [8, 1, 7, 11, 6], 120]
[7, [10, 5, 1, 2, 3], 120]
[9, [13, 4, 7, 5, 1], 120]
[9, [2, 3, 7, 13, 6], 120]
[2, [11, 5, 1, 9, 12], 120]
[1, [4, 2, 7, 6, 13], 120]
[12, [11, 9, 5, 10, 2], 120]
[1, [11, 4, 5, 8, 2], 120]
[5, [3, 1, 8, 9, 2], 120]
[8, [9, 13, 1, 10, 4], 120]
[13, [5, 4, 6, 8, 12], 120]
[10, [3, 6, 11, 13, 12], 120]
[13, [3, 7, 1, 9, 11], 120]
[9, [3, 10, 7, 13, 2], 120]
[9, [4, 12, 13, 6, 7], 120]
[1, [13, 10, 2, 9, 5], 120]
[2, [6, 13, 3, 10, 4], 120]
[14, [6, 7, 5, 11, 8], 120]
[6, [3, 13, 4, 8, 7], 120]
[1, [13, 11, 2, 9, 8], 120]
[12, [3, 13, 1, 7, 9], 120]
[2, [7, 9, 5, 10, 8], 120]
[14, [6, 13, 8, 11, 1], 120]
[10, [5, 13, 2, 11, 6], 120]
[3, [13, 7, 1, 2, 5], 120]
[7, [5, 2, 12, 9, 13], 120]
[9, [5, 6, 2, 13, 8], 120]
[14, [9, 6, 3, 13, 7], 120]
[3, [12, 1, 8, 4, 7], 120]
[3, [1, 9, 8, 6, 7], 120]
[11, [4, 12, 8, 2, 1], 120]
[14, [6, 9, 11, 3, 2], 120]
[1, [2, 11, 7, 6, 4], 120]
[13, [10, 2, 12, 11, 1], 120]
[10, [11, 2, 5, 9, 1], 120]
[6, [10, 13, 4, 2, 1], 120]
[2, [13, 11, 7, 3, 12], 120]
[7, [3, 13, 12, 2, 8], 120]
[9, [11, 5, 12, 1, 8], 120]
[5, [11, 7, 13, 1, 2], 120]
[6, [1, 12, 10, 2, 8], 120]
[11, [1, 2, 10, 7, 4], 120]
[4, [8, 5, 7, 3, 13], 120]
[7, [10, 5, 4, 6, 11], 120]
[3, [7, 10, 8, 1, 2], 120]
[6, [1, 11, 13, 4, 3], 120]
[5, [12, 6, 11, 3, 9], 120]
[7, [9, 6, 8, 12, 10], 120]
[9, [7, 8, 6, 5, 13], 120]
[13, [8, 9, 6, 12, 2], 120]
[7, [2, 5, 10, 13, 12], 120]
[4, [3, 13, 1, 5, 7], 120]
[7, [4, 13, 9, 6, 11], 120]
[3, [11, 2, 7, 5, 13], 120]
[6, [12, 11, 3, 10, 8], 120]
[2, [6, 8, 13, 11, 9], 120]
[12, [6, 4, 9, 1, 5], 120]
[2, [10, 1, 11, 7, 4], 120]
[12, [2, 5, 13, 4, 6], 120]
[9, [8, 1, 6, 7, 2], 120]
[7, [10, 1, 5, 12, 11], 120]
[14, [4, 7, 10, 5, 13], 120]
[8, [10, 9, 2, 4, 3], 120]
[13, [12, 3, 2, 8, 9], 120]
[5, [12, 9, 1, 4, 7], 120]
[5, [6, 10, 4, 11, 8], 120]
[13, [6, 9, 7, 5, 10], 120]
[7, [13, 1, 4, 12, 11], 120]
[13, [4, 3, 8, 12, 2], 120]
[10, [5, 13, 6, 7, 2], 120]
[10, [11, 5, 9, 3, 4], 120]
[3, [1, 7, 10, 9, 13], 120]
[7, [13, 4, 2, 8, 9], 120]
[10, [5, 6, 1, 11, 8], 120]
[13, [2, 5, 7, 8, 10], 120]
[7, [5, 10, 1, 6, 8], 120]
[10, [11, 7, 13, 4, 12], 120]
[10, [6, 5, 7, 13, 1], 120]
[14, [12, 9, 1, 7, 8], 120]
[12, [6, 10, 1, 4, 3], 120]
[1, [13, 11, 7, 9, 12], 120]
[9, [6, 7, 4, 5, 1], 120]
[10, [4, 5, 1, 13, 3], 120]
[5, [8, 2, 7, 11, 4], 120]
[4, [6, 8, 13, 12, 3], 120]
[7, [10, 1, 8, 11, 12], 120]
[13, [7, 12, 8, 11, 10], 120]
[10, [13, 1, 6, 5, 4], 120]
[3, [11, 1, 6, 12, 8], 120]
