[10, [1, 7, 4, 13, 6], 80]
[7, [11, 13, 4, 2, 6], 80]
[6, [11, 10, 5, 12, 9], 80]
[13, [10, 8, 1, 11, 9], 80]
[2, [7, 6, 5, 3, 12], 80]
[8, [9, 2, 5, 10, 13], 80]
[5, [7, 1, 11, 10, 6], 80]
[6, [1, 3, 7, 13, 11], 80]
[5, [11, 13, 12, 9, 8], 80]
[4, [1, 6, 3, 12, 11], 80]
[2, [4, 13, 11, 10, 8], 80]
[10, [3, 1, 9, 11, 7], 80]
[2, [11, 7, 5, 8, 13], 80]
[8, [5, 3, 6, 4, 9], 80]
[9, [12, 4, 2, 3, 6], 80]
[14, [4, 1, 12, 5, 13], 80]
[8, [1, 7, 9, 13, 3], 80]
[14, [7, 3, 11, 12, 13], 80]
[8, [1, 13, 4, 5, 12], 80]
[9, [7, 1, 12, 13, 8], 80]
[4, [3, 11, 2, 1, 6], 80]
[2, [1, 4, 9, 6, 8], 80]
[7, [9, 1, 11, 2, 12], 80]
[9, [3, 7, 1, 4, 10], 80]
[2, [4, 10, 3, 12, 8], 80]
[4, [2, 10, 13, 3, 5], 80]
[8, [7, 4, 11, 10, 12], 80]
[11, [1, 4, 2, 12, 9], 80]
[14, [7, 8, 9, 3, 10], 80]
[7, [8, 6, 10, 5, 9], 80]
[13, [9, 5, 7, 11, 1], 80]
[13, [1, 11, 6, 10, 8], 80]
[12, [2, 8, 6, 7, 5], 80]
[7, [5, 3, 10, 8, 4], 80]
[4, [3, 2, 9, 5, 7], 80]
[10, [8, 9, 12, 11, 3], 80]
[10, [13, 6, 1, 7, 9], 80]
[8, [12, 4, 13, 2, 5], 80]
[10, [12, 5, 6, 1, 9], 80]
[2, [11, 13, 5, 8, 4], 80]
[10, [13, 7, 9, 12, 4], 80]
[8, [6, 3, 4, 10, 2], 80]
[6, [8, 2, 7, 10, 4], 80]
[14, [13, 2, 10, 6, 5], 80]
[7, [3, 9, 1, 10, 11], 80]
[11, [1, 3, 7, 5, 12], 80]
[7, [12, 9, 5, 1, 6], 80]
[5, [1, 13, 6, 11, 10], 80]
[14, [4, 7, 5, 13, 9], 80]
[5, [7, 10, 3, 8, 9], 80]
[10, [9, 4, 8, 5, 6], 80]
[12, [7, 6, 1, 13, 3], 80]
[7, [3, 6, 12, 8, 5], 80]
[9, [1, 7, 10, 12, 6], 80]
[5, [10, 2, 1, 12, 9], 80]
[6, [3, 2, 7, 13, 11], 80]
[13, [5, 3, 12, 4, 9], 80]
[13, [11, 5, 3, 10, 8], 80]
[10, [13, 5, 9, 1, 4], 80]
[9, [1, 3, 4, 5, 10], 80]
[10, [3, 7, 11, 9, 6], 80]
[6, [4, 3, 9, 12, 13], 80]
[6, [8, 7, 13, 11, 3], 80]
[7, [9, 4, 1, 8, 5], 80]
[10, [2, 3, 5, 11, 4], 80]
[13, [1, 6, 2, 8, 3], 80]
[10, [3, 4, 11, 9, 1], 80]
[11, [3, 4, 10, 6, 12], 80]
[6, [13, 12, 1, 10, 8], 80]
[2, [10, 1, 11, 5, 13], 80]
[13, [12, 6, 2, 4, 5], 80]
[14, [12, 8, 5, 10, 13], 80]
[13, [6, 5, 4, 10, 2], 80]
[10, [8, 1, 6, 11, 2], 80]
[10, [8, 1, 2, 9, 4], 80]
[3, [8, 11, 13, 10, 1], 80]
[6, [10, 7, 5, 4, 1], 80]
[2, [8, 12, 3, 9, 11], 80]
[10, [9, 13, 3, 1, 7], 80]
[9, [5, 1, 8, 7, 2], 80]
[2, [1, 5, 12, 11, 4], 80]
[5, [10, 8, 9, 12, 11], 80]
[13, [10, 2, 8, 7, 3], 80]
[4, [10, 2, 12, 8, 9], 80]
[13, [1, 9, 10, 6, 4], 80]
[14, [5, 2, 10, 8, 3], 80]
[2, [7, 8, 9, 5, 3], 80]
[9, [13, 2, 5, 3, 4], 80]
[5, [3, 2, 1, 12, 9], 80]
[4, [8, 5, 11, 10, 7], 80]
[13, [4, 10, 3, 5, 8], 80]
[6, [1, 11, 4, 7, 13], 80]
[8, [7, 2, 13, 6, 10], 80]
[9, [7, 5, 1, 12, 3], 80]
[12, [11, 10, 6, 9, 3], 80]
[6, [13, 9, 11, 8, 7], 80]
[5, [11, 13, 4, 10, 6], 80]
[4, [9, 8, 13, 5, 12], 80]
[9, [11, 8, 2, 7, 12], 80]
[13, [4, 5, 11, 7, 6], 80]
[8, [9, 6, 10, 1, 7], 80]
[5, [2, 9, 4, 6, 10], 80]
[7, [2, 8, 12, 1, 11], 80]
[8, [9, 2, 1, 13, 3], 80]
[3, [2, 1, 7, 6, 13], 80]
[1, [2, 5, 10, 11, 8], 80]
[8, [11, 2, 5, 13, 10], 80]
[1, [11, 13, 8, 3, 9], 80]
[11, [5, 3, 1, 2, 6], 80]
[4, [7, 8, 3, 11, 10], 80]
[8, [6, 13, 10, 4, 7], 80]
[11, [2, 12, 8, 13, 7], 80]
[2, [9, 10, 1, 7, 11], 80]
[2, [7, 8, 4, 9, 10], 80]
[7, [1, 11, 8, 13, 9], 80]
[4, [12, 10, 9, 5, 11], 80]
[5, [13, 8, 4, 6, 9], 80]
[1, [5, 11, 12, 6, 9], 80]
[3, [8, 12, 6, 10, 1], 80]
[12, [5, 2, 7, 13, 6], 80]
[4, [3, 10, 9, 13, 8], 80]
[10, [2, 9, 5, 1, 7], 80]
[6, [8, 7, 3, 4, 2], 80]
[14, [6, 10, 2, 3, 9], 80]
[10, [3, 12, 11, 8, 2], 80]
[6, [4, 5, 12, 2, 11], 80]
[3, [12, 13, 6, 10, 1], 80]
[6, [9, 13, 7, 4, 10], 80]
[9, [8, 11, 6, 10, 3], 80]
[5, [6, 8, 12, 2, 7], 80]
[1, [5, 11, 7, 4, 9], 80]
[9, [10, 7, 11, 1, 13], 80]
[8, [4, 12, 13, 11, 2], 80]
[10, [6, 9, 7, 4, 5], 80]
[12, [13, 10, 6, 3, 8], 80]
[11, [6, 10, 9, 4, 1], 80]
[6, [2, 12, 8, 9, 7], 80]
[3, [11, 13, 4, 6, 9], 80]
[12, [3, 13, 7, 5, 10], 80]
[3, [7, 10, 4, 6, 12], 80]
[5, [7, 6, 1, 2, 12], 80]
[5, [7, 10, 13, 1, 9], 80]
[14, [7, 1, 10, 13, 12], 80]
[4, [8, 3, 13, 5, 11], 80]
[3, [7, 10, 2, 12, 5], 80]
[1, [7, 3, 2, 9, 4], 80]
[9, [5, 7, 13, 8, 6], 80]
[7, [8, 11, 13, 4, 12], 80]
[3, [1, 7, 8, 9, 4], 80]
[11, [1, 6, 13, 8, 5], 80]
