[12, [2, 8, 7, 5, 11], 80]
[9, [11, 8, 2, 13, 1], 80]
[12, [7, 1, 4, 2, 8], 80]
[3, [1, 9, 12, 11, 10], 80]
[10, [1, 4, 2, 7, 13], 80]
[2, [8, 12, 7, 5, 10], 80]
[14, [5, 2, 8, 6, 4], 80]
[6, [1, 4, 2, 13, 10], 80]
[10, [5, 2, 13, 8, 6], 80]
[2, [8, 6, 10, 12, 13], 80]
[5, [12, 8, 9, 6, 1], 80]
[2, [6, 11, 13, 9, 3], 80]
[7, [4, 12, 2, 9, 5], 80]
[8, [10, 11, 2, 9, 5], 80]
[14, [11, 7, 12, 8, 10], 80]
[7, [9, 10, 5, 13, 12], 80]
[2, [11, 8, 6, 12, 13], 80]
[9, [11, 12, 13, 10, 5], 80]
[13, [8, 9, 4, 6, 10], 80]
[9, [5, 7, 2, 6, 11], 80]
[5, [8, 13, 10, 7, 6], 80]
[4, [1, 6, 12, 3, 7], 80]
[6, [3, 1, 10, 4, 9], 80]
[10, [5, 2, 9, 12, 7], 80]
[1, [8, 13, 9, 7, 6], 80]
[5, [1, 10, 9, 13, 4], 80]
[3, [2, 10, 1, 7, 6], 80]
[7, [3, 12, 2, 4, 11], 80]
[2, [5, 1, 7, 3, 11], 80]
[8, [7, 12, 3, 5, 1], 80]
[7, [11, 6, 3, 5, 8], 80]
[8, [12, 5, 4, 7, 11], 80]
[11, [3, 8, 6, 13, 7], 80]
[9, [6, 3, 8, 4, 11], 80]
[2, [11, 13, 8, 5, 3], 80]
[10, [13, 9, 1, 12, 5], 80]
[6, [11, 3, 5, 1, 13], 80]
[6, [9, 12, 5, 3, 1], 80]
[4, [10, 8, 9, 6, 13], 80]
[10, [4, 2, 11, 1, 5], 80]
[14, [8, 11, 13, 6, 10], 80]
[1, [6, 9, 2, 5, 7], 80]
[5, [7, 13, 3, 11, 2], 80]
[7, [13, 4, 10, 9, 5], 80]
[8, [5, 1, 2, 12, 11], 80]
[13, [5, 9, 6, 7, 11], 80]
[11, [1, 7, 2, 9, 5], 80]
