[13, [10, 2, 3, 4, 6], 120]
[3, [4, 9, 6, 8, 11], 80]
[7, [5, 12, 8, 11, 2], 160]
[5, [3, 4, 10, 8, 1], 40]
[2, [13, 11, 7, 8, 10], 160]
[12, [5, 9, 11, 1, 4], 80]
[9, [2, 8, 12, 1, 10], 160]
[6, [13, 10, 12, 5, 1], 120]
[8, [13, 1, 9, 3, 5], 120]
[13, [3, 5, 4, 1, 6], 80]
[13, [9, 2, 3, 11, 4], 80]
[12, [9, 3, 2, 6, 1], 40]
[13, [9, 10, 11, 1, 8], 160]
[3, [13, 6, 10, 1, 9], 120]
[13, [4, 7, 5, 12, 6], 40]
[9, [5, 7, 10, 6, 1], 80]
[9, [6, 3, 2, 11, 7], 40]
[7, [4, 3, 12, 2, 5], 120]
[13, [12, 5, 4, 9, 6], 120]
[11, [9, 1, 12, 6, 4], 120]
[3, [6, 7, 4, 9, 12], 120]
[8, [4, 3, 11, 2, 6], 80]
[7, [1, 10, 13, 8, 9], 120]
[10, [5, 1, 9, 11, 2], 40]
[11, [9, 1, 6, 10, 2], 120]
[8, [7, 12, 11, 2, 3], 160]
[9, [12, 13, 4, 1, 2], 80]
[9, [4, 2, 12, 8, 3], 40]
[6, [12, 1, 9, 7, 13], 120]
[3, [11, 2, 1, 6, 12], 160]
[11, [13, 7, 9, 6, 4], 160]
[6, [1, 11, 9, 7, 2], 80]
[1, [9, 4, 8, 13, 2], 120]
[7, [11, 4, 5, 6, 8], 40]
[12, [11, 1, 3, 4, 8], 40]
[3, [9, 7, 4, 11, 1], 120]
[7, [13, 12, 10, 11, 6], 120]
[9, [2, 10, 6, 11, 13], 40]
[13, [1, 7, 8, 5, 10], 80]
[13, [12, 10, 8, 6, 1], 80]
[12, [5, 11, 4, 1, 6], 160]
[7, [4, 2, 5, 3, 8], 160]
[5, [11, 6, 8, 1, 13], 40]
[1, [5, 8, 3, 13, 11], 40]
[8, [1, 12, 13, 7, 11], 120]
[5, [6, 9, 12, 4, 13], 120]
[8, [2, 4, 10, 13, 11], 80]
[4, [9, 10, 11, 13, 7], 40]
