[1, [6, 4, 7, 11, 5], 120]
[8, [9, 3, 1, 7, 11], 120]
[1, [7, 2, 13, 11, 4], 120]
[10, [11, 3, 2, 4, 9], 120]
[1, [5, 9, 7, 6, 13], 120]
[6, [8, 11, 2, 5, 12], 120]
[12, [11, 4, 10, 7, 5], 120]
[7, [1, 4, 8, 2, 10], 120]
[7, [6, 11, 9, 5, 8], 120]
[11, [10, 7, 6, 8, 12], 120]
[4, [1, 9, 12, 13, 7], 120]
[4, [1, 9, 11, 5, 10], 120]
[11, [1, 4, 13, 10, 12], 120]
[11, [10, 7, 5, 6, 2], 120]
[2, [13, 6, 9, 8, 1], 120]
[5, [3, 13, 6, 4, 1], 120]
[3, [11, 6, 7, 10, 1], 120]
[5, [10, 9, 12, 3, 11], 120]
[8, [5, 4, 7, 12, 1], 120]
[12, [9, 1, 8, 11, 6], 120]
[1, [6, 10, 8, 4, 3], 120]
[11, [4, 10, 13, 2, 1], 120]
[10, [9, 13, 11, 7, 2], 120]
[10, [4, 6, 5, 3, 2], 120]
[7, [10, 3, 6, 5, 11], 120]
[7, [13, 10, 11, 9, 8], 120]
[1, [8, 9, 12, 2, 7], 120]
[5, [4, 8, 7, 12, 9], 120]
[12, [7, 4, 11, 5, 13], 120]
[9, [10, 2, 13, 7, 8], 120]
[4, [10, 7, 13, 6, 12], 120]
[11, [7, 2, 1, 3, 4], 120]
[9, [4, 10, 7, 6, 2], 120]
[2, [3, 13, 4, 8, 6], 120]
[4, [3, 9, 12, 1, 13], 120]
[9, [6, 3, 10, 5, 13], 120]
[13, [4, 11, 8, 10, 6], 120]
[13, [7, 5, 11, 10, 2], 120]
[13, [1, 4, 5, 9, 12], 120]
[7, [2, 9, 4, 8, 12], 120]
[9, [11, 5, 2, 3, 7], 120]
[12, [1, 13, 10, 7, 5], 120]
[13, [11, 10, 7, 6, 4], 120]
[4, [7, 6, 3, 11, 8], 120]
[9, [5, 1, 10, 8, 6], 120]
[3, [10, 13, 12, 7, 8], 120]
[9, [10, 5, 11, 4, 8], 120]
[14, [9, 11, 2, 6, 7], 120]
[7, [2, 13, 6, 9, 10], 120]
[4, [7, 6, 2, 11, 10], 120]
