[2, [10, 8, 5, 3, 12], 40]
[2, [1, 6, 10, 4, 13], 40]
[7, [13, 4, 2, 1, 10], 40]
[4, [6, 3, 9, 12, 11], 40]
[8, [2, 5, 11, 10, 4], 40]
[8, [7, 9, 13, 3, 1], 40]
[5, [12, 8, 11, 4, 10], 40]
[5, [9, 1, 6, 2, 10], 40]
[7, [9, 12, 10, 8, 6], 40]
[5, [6, 7, 12, 2, 10], 40]
[9, [12, 13, 4, 1, 8], 40]
[8, [5, 7, 11, 2, 9], 40]
[11, [10, 5, 6, 13, 2], 40]
[11, [7, 10, 1, 13, 3], 40]
[9, [5, 6, 8, 7, 2], 40]
[14, [7, 1, 8, 13, 12], 40]
[11, [9, 3, 2, 6, 10], 40]
[2, [13, 11, 4, 1, 9], 40]
[14, [3, 10, 6, 9, 7], 40]
[6, [11, 4, 9, 5, 10], 40]
[9, [13, 5, 11, 4, 8], 40]
[1, [5, 9, 13, 10, 12], 40]
[5, [9, 4, 1, 13, 7], 40]
[9, [6, 4, 3, 13, 12], 40]
[8, [7, 1, 6, 2, 10], 40]
[11, [10, 5, 12, 6, 1], 40]
[11, [13, 1, 3, 9, 8], 40]
[8, [10, 12, 5, 3, 4], 40]
[6, [8, 10, 9, 1, 5], 40]
[8, [6, 13, 4, 12, 2], 40]
[9, [3, 13, 4, 5, 12], 40]
[1, [12, 5, 8, 6, 7], 40]
[11, [3, 5, 9, 4, 6], 40]
[3, [8, 7, 13, 1, 5], 40]
[8, [4, 12, 7, 13, 3], 40]
[7, [6, 9, 5, 1, 11], 40]
[8, [1, 13, 9, 12, 4], 40]
[14, [5, 12, 7, 2, 6], 40]
[8, [3, 12, 13, 7, 5], 40]
[3, [10, 9, 12, 2, 5], 40]
[9, [1, 8, 10, 13, 6], 40]
[5, [8, 7, 10, 9, 13], 40]
[6, [13, 7, 3, 4, 5], 40]
[3, [4, 2, 7, 12, 9], 40]
[1, [6, 8, 12, 13, 2], 40]
[13, [10, 11, 5, 9, 7], 40]
[3, [9, 11, 6, 4, 12], 40]
[1, [4, 12, 8, 13, 7], 40]
[12, [10, 1, 6, 9, 4], 40]
[10, [6, 5, 7, 8, 11], 40]
[2, [6, 9, 3, 4, 7], 40]
[2, [11, 6, 1, 8, 10], 40]
[4, [6, 13, 9, 5, 10], 40]
[7, [1, 10, 13, 2, 8], 40]
[13, [4, 11, 2, 8, 5], 40]
[4, [7, 8, 11, 3, 9], 40]
[8, [13, 3, 4, 6, 2], 40]
[3, [10, 6, 4, 8, 2], 40]
[5, [6, 10, 8, 12, 4], 40]
[13, [4, 7, 6, 10, 5], 40]
[12, [1, 3, 10, 2, 9], 40]
[5, [3, 9, 8, 6, 1], 40]
[9, [10, 4, 3, 6, 11], 40]
[8, [2, 4, 12, 1, 7], 40]
[13, [8, 6, 11, 1, 12], 40]
[1, [11, 13, 9, 5, 4], 40]
[9, [11, 13, 1, 6, 4], 40]
[9, [6, 13, 8, 5, 3], 40]
[5, [4, 11, 12, 1, 3], 40]
[9, [7, 6, 3, 11, 10], 40]
[4, [5, 10, 7, 11, 12], 40]
[13, [11, 8, 3, 1, 12], 40]
[10, [4, 2, 7, 1, 9], 40]
[14, [2, 4, 11, 13, 5], 40]
[2, [3, 11, 1, 9, 5], 40]
[1, [11, 6, 13, 5, 9], 40]
[7, [2, 12, 8, 1, 11], 40]
[13, [6, 12, 3, 11, 4], 40]
[11, [10, 3, 9, 13, 7], 40]
[10, [11, 7, 12, 4, 1], 40]
[9, [2, 10, 4, 1, 12], 40]
[3, [4, 8, 12, 5, 11], 40]
[9, [5, 1, 8, 6, 2], 40]
[7, [1, 9, 2, 12, 4], 40]
[14, [5, 2, 11, 13, 3], 40]
[1, [3, 12, 6, 2, 5], 40]
[8, [2, 11, 10, 12, 9], 40]
[7, [2, 8, 1, 3, 13], 40]
[14, [12, 2, 11, 7, 9], 40]
[5, [7, 13, 9, 12, 10], 40]
[8, [4, 12, 1, 11, 3], 40]
[9, [6, 13, 4, 10, 2], 40]
[5, [3, 7, 13, 6, 11], 40]
[7, [13, 8, 5, 3, 1], 40]
[11, [10, 12, 13, 8, 3], 40]
