[5, [1, 2, 7, 11, 12], 120]
[5, [11, 6, 2, 7, 13], 120]
[12, [5, 11, 2, 6, 7], 120]
[14, [3, 1, 13, 10, 9], 120]
[4, [13, 10, 8, 6, 2], 120]
[4, [5, 7, 1, 11, 13], 120]
[11, [1, 12, 13, 3, 2], 120]
[13, [5, 11, 7, 3, 10], 120]
[12, [10, 3, 13, 7, 1], 120]
[2, [4, 6, 8, 12, 7], 120]
[2, [4, 9, 7, 5, 1], 120]
[12, [7, 10, 9, 13, 3], 120]
[10, [11, 6, 3, 2, 7], 120]
[4, [11, 3, 1, 6, 8], 120]
[11, [6, 5, 1, 12, 10], 120]
[1, [6, 5, 10, 12, 11], 120]
[11, [4, 5, 3, 8, 6], 120]
[7, [12, 6, 11, 8, 9], 120]
[14, [1, 9, 7, 5, 6], 120]
[1, [7, 11, 9, 12, 13], 120]
[7, [6, 10, 8, 13, 3], 120]
[8, [10, 7, 1, 2, 12], 120]
[2, [8, 6, 5, 13, 12], 120]
[6, [13, 9, 4, 5, 3], 120]
[14, [2, 5, 4, 6, 11], 120]
[1, [6, 9, 11, 7, 5], 120]
[9, [10, 1, 8, 2, 5], 120]
[11, [6, 5, 4, 12, 2], 120]
[4, [11, 8, 2, 9, 12], 120]
[10, [8, 2, 9, 6, 11], 120]
[2, [4, 6, 5, 13, 7], 120]
[14, [2, 5, 10, 11, 7], 120]
[7, [1, 10, 2, 6, 4], 120]
[13, [9, 4, 12, 11, 5], 120]
[4, [5, 13, 8, 1, 11], 120]
[2, [4, 10, 3, 13, 9], 120]
[7, [10, 5, 2, 12, 3], 120]
[10, [8, 4, 3, 12, 6], 120]
[8, [12, 6, 9, 4, 5], 120]
[10, [7, 6, 13, 1, 9], 120]
[11, [5, 8, 6, 12, 2], 120]
[4, [5, 10, 13, 8, 11], 120]
[10, [13, 7, 12, 2, 6], 120]
[14, [1, 5, 3, 12, 11], 120]
[12, [13, 11, 10, 2, 3], 120]
[2, [1, 8, 4, 12, 9], 120]
[7, [1, 6, 2, 13, 8], 120]
[4, [5, 11, 9, 12, 10], 120]
[3, [8, 2, 7, 9, 4], 120]
[9, [2, 1, 8, 12, 4], 120]
[10, [3, 13, 7, 11, 9], 120]
[10, [8, 4, 6, 3, 13], 120]
[11, [12, 10, 9, 8, 13], 120]
[9, [12, 1, 10, 6, 13], 120]
[12, [8, 9, 4, 7, 2], 120]
[13, [1, 3, 12, 6, 2], 120]
[4, [6, 2, 8, 9, 7], 120]
