[4, [13, 11, 9, 8, 12], 80]
[11, [10, 5, 13, 9, 12], 80]
[10, [2, 9, 8, 1, 12], 80]
[8, [7, 12, 13, 2, 3], 80]
[10, [7, 8, 2, 6, 5], 80]
[13, [11, 6, 9, 8, 4], 80]
[13, [1, 2, 9, 7, 6], 80]
[3, [13, 2, 6, 9, 4], 80]
[9, [11, 10, 12, 6, 3], 80]
[2, [3, 12, 8, 10, 13], 80]
[10, [4, 6, 1, 8, 7], 80]
[8, [4, 10, 3, 12, 2], 80]
[14, [3, 1, 2, 7, 5], 80]
[9, [13, 5, 7, 2, 1], 80]
[10, [6, 7, 12, 4, 9], 80]
[4, [8, 12, 11, 1, 9], 80]
[9, [1, 12, 6, 2, 13], 80]
[6, [10, 5, 3, 13, 2], 80]
[10, [4, 1, 12, 2, 13], 80]
[14, [12, 3, 7, 6, 13], 80]
[13, [4, 5, 6, 8, 11], 80]
[4, [8, 1, 10, 6, 5], 80]
[3, [12, 6, 11, 8, 9], 80]
[12, [10, 11, 8, 2, 9], 80]
[10, [2, 1, 3, 6, 13], 80]
[3, [2, 5, 4, 12, 13], 80]
[2, [9, 10, 4, 6, 5], 80]
[12, [8, 3, 4, 7, 5], 80]
[3, [11, 10, 2, 4, 6], 80]
[8, [12, 1, 9, 13, 10], 80]
[8, [3, 2, 10, 1, 7], 80]
[14, [7, 1, 11, 4, 6], 80]
[10, [11, 8, 7, 12, 2], 80]
[1, [5, 6, 4, 3, 9], 80]
[7, [4, 5, 13, 11, 10], 80]
[2, [5, 11, 9, 7, 8], 80]
[9, [13, 3, 1, 8, 12], 80]
[2, [6, 13, 7, 1, 4], 80]
[2, [4, 10, 9, 5, 7], 80]
[3, [2, 6, 9, 1, 12], 80]
[7, [4, 6, 2, 5, 3], 80]
[13, [3, 6, 8, 7, 12], 80]
[6, [4, 8, 10, 13, 3], 80]
[8, [5, 3, 10, 2, 9], 80]
[13, [9, 12, 7, 5, 3], 80]
[7, [12, 10, 4, 5, 13], 80]
[12, [6, 13, 8, 7, 9], 80]
[12, [8, 7, 11, 1, 6], 80]
[4, [13, 10, 2, 11, 1], 80]
[9, [13, 2, 3, 10, 11], 80]
[5, [9, 6, 7, 8, 10], 80]
[8, [10, 1, 13, 9, 6], 80]
[8, [1, 4, 11, 5, 7], 80]
[6, [11, 4, 7, 2, 3], 80]
[8, [2, 5, 7, 13, 4], 80]
[8, [7, 9, 12, 6, 11], 80]
[3, [13, 5, 6, 12, 2], 80]
[10, [11, 4, 5, 8, 13], 80]
[10, [3, 12, 2, 1, 7], 80]
[1, [13, 8, 10, 4, 3], 80]
[13, [9, 8, 6, 12, 11], 80]
[14, [12, 9, 3, 4, 1], 80]
[14, [7, 9, 11, 10, 3], 80]
[14, [4, 12, 2, 13, 9], 80]
[10, [6, 5, 13, 8, 12], 80]
[11, [13, 10, 12, 9, 5], 80]
[1, [2, 8, 4, 10, 7], 80]
[10, [3, 2, 7, 6, 8], 80]
[13, [9, 2, 11, 4, 10], 80]
[14, [12, 5, 2, 10, 6], 80]
[11, [8, 6, 1, 13, 12], 80]
[7, [8, 9, 1, 2, 12], 80]
[3, [2, 13, 4, 8, 5], 80]
[14, [3, 2, 13, 4, 12], 80]
[10, [1, 9, 4, 12, 6], 80]
[7, [1, 12, 4, 2, 3], 80]
[2, [9, 13, 11, 3, 5], 80]
[2, [11, 6, 9, 5, 4], 80]
[7, [3, 1, 5, 12, 8], 80]
[8, [9, 7, 6, 12, 1], 80]
[14, [3, 13, 12, 2, 8], 80]
[1, [10, 9, 11, 12, 13], 80]
[8, [10, 11, 7, 4, 2], 80]
[1, [2, 12, 4, 8, 10], 80]
[1, [13, 11, 9, 12, 2], 80]
[12, [9, 5, 11, 1, 7], 80]
[3, [9, 1, 12, 6, 7], 80]
[4, [13, 6, 9, 10, 1], 80]
[3, [12, 6, 9, 7, 5], 80]
[4, [7, 1, 9, 13, 12], 80]
[3, [2, 8, 5, 7, 1], 80]
[3, [9, 8, 5, 11, 10], 80]
[2, [3, 12, 13, 7, 8], 80]
[1, [7, 12, 6, 4, 13], 80]
[2, [7, 11, 3, 4, 13], 80]
[6, [7, 1, 10, 4, 5], 80]
[6, [3, 7, 10, 5, 9], 80]
[3, [10, 12, 9, 11, 5], 80]
[13, [6, 3, 9, 5, 2], 80]
[11, [10, 9, 2, 3, 4], 80]
[3, [11, 12, 7, 2, 8], 80]
[7, [5, 4, 10, 2, 13], 80]
[10, [13, 12, 7, 1, 11], 80]
[5, [11, 10, 1, 2, 13], 80]
[11, [2, 6, 7, 12, 13], 80]
[1, [12, 9, 10, 2, 13], 80]
[9, [8, 2, 11, 6, 5], 80]
[10, [2, 11, 5, 9, 13], 80]
[11, [9, 8, 3, 4, 2], 80]
[5, [10, 3, 12, 2, 1], 80]
[13, [9, 4, 7, 6, 10], 80]
[6, [7, 1, 8, 13, 4], 80]
[3, [5, 12, 1, 7, 2], 80]
[14, [3, 8, 5, 9, 4], 80]
[10, [4, 11, 8, 12, 13], 80]
[10, [11, 3, 4, 9, 7], 80]
[5, [10, 7, 9, 4, 12], 80]
[12, [3, 9, 4, 10, 11], 80]
[11, [2, 6, 7, 9, 8], 80]
[14, [9, 5, 1, 13, 7], 80]
[7, [2, 9, 1, 12, 6], 80]
[8, [10, 9, 5, 12, 1], 80]
[7, [4, 2, 13, 11, 10], 80]
[10, [2, 7, 6, 11, 9], 80]
[2, [12, 9, 5, 1, 4], 80]
[13, [4, 8, 6, 2, 9], 80]
[9, [6, 4, 8, 3, 1], 80]
[1, [3, 13, 11, 2, 8], 80]
[4, [10, 7, 5, 1, 2], 80]
[3, [11, 1, 12, 4, 8], 80]
[1, [5, 7, 10, 8, 6], 80]
[4, [1, 12, 10, 13, 3], 80]
[11, [2, 1, 9, 7, 10], 80]
[7, [3, 11, 12, 8, 6], 80]
[6, [8, 11, 9, 10, 5], 80]
[4, [1, 8, 13, 3, 6], 80]
[14, [10, 11, 9, 1, 6], 80]
[9, [12, 2, 5, 1, 13], 80]
[3, [11, 4, 12, 1, 7], 80]
[9, [12, 6, 5, 3, 7], 80]
[14, [10, 3, 11, 7, 1], 80]
[5, [12, 13, 2, 1, 7], 80]
[6, [7, 8, 4, 11, 12], 80]
[8, [3, 1, 9, 7, 10], 80]
[3, [5, 4, 13, 8, 6], 80]
[3, [9, 2, 12, 10, 4], 80]
[12, [9, 11, 3, 1, 5], 80]
[13, [2, 4, 6, 10, 3], 80]
[2, [7, 1, 6, 4, 5], 80]
[12, [13, 8, 10, 2, 5], 80]
[3, [9, 11, 2, 6, 12], 80]
[7, [6, 1, 11, 12, 10], 80]
[14, [5, 4, 1, 2, 9], 80]
[1, [13, 9, 10, 4, 2], 80]
[9, [8, 2, 6, 10, 1], 80]
[4, [9, 3, 5, 6, 8], 80]
[2, [13, 5, 8, 1, 10], 80]
[13, [10, 5, 1, 11, 9], 80]
[8, [5, 11, 13, 10, 6], 80]
[3, [8, 5, 9, 4, 11], 80]
[11, [10, 7, 8, 5, 3], 80]
[13, [7, 3, 4, 12, 9], 80]
[3, [10, 4, 1, 5, 8], 80]
[10, [8, 7, 13, 11, 1], 80]
