[6, [11, 5, 10, 8, 12], 120]
[9, [10, 6, 2, 3, 5], 40]
[8, [2, 12, 10, 5, 7], 120]
[8, [9, 6, 1, 7, 2], 120]
[2, [10, 3, 7, 11, 9], 40]
[3, [8, 7, 9, 4, 10], 40]
[7, [9, 11, 3, 4, 12], 80]
[11, [12, 3, 7, 6, 13], 120]
[12, [3, 8, 10, 7, 13], 160]
[10, [4, 3, 8, 9, 11], 160]
[4, [10, 2, 3, 11, 7], 80]
[11, [4, 2, 7, 1, 3], 160]
[12, [3, 4, 8, 6, 5], 160]
[4, [2, 6, 13, 9, 5], 160]
[14, [11, 10, 8, 2, 9], 40]
[5, [9, 2, 6, 3, 1], 160]
[6, [7, 12, 5, 3, 8], 40]
[14, [1, 10, 3, 2, 5], 40]
[5, [10, 4, 12, 1, 11], 160]
[9, [10, 7, 3, 1, 6], 80]
[1, [13, 11, 12, 4, 9], 40]
[1, [10, 6, 4, 13, 7], 40]
[1, [3, 2, 13, 7, 8], 80]
[14, [1, 5, 12, 4, 2], 160]
[9, [3, 11, 6, 10, 8], 40]
[10, [6, 2, 12, 3, 5], 120]
[11, [7, 4, 12, 9, 1], 80]
[11, [6, 8, 3, 10, 12], 120]
[1, [7, 3, 8, 12, 4], 40]
[6, [4, 7, 12, 9, 3], 160]
[9, [1, 11, 4, 5, 13], 160]
[4, [11, 10, 6, 9, 2], 80]
[10, [9, 3, 12, 7, 4], 80]
[11, [13, 6, 7, 3, 9], 80]
[6, [3, 1, 7, 8, 4], 120]
[12, [13, 10, 7, 11, 2], 160]
[9, [5, 7, 12, 8, 4], 40]
[10, [1, 5, 12, 11, 2], 40]
[9, [2, 8, 10, 1, 4], 40]
[7, [6, 13, 10, 5, 12], 120]
[5, [10, 3, 8, 13, 12], 120]
[10, [6, 1, 5, 3, 11], 80]
[3, [5, 7, 12, 13, 6], 160]
[1, [7, 13, 10, 9, 3], 120]
[2, [7, 4, 11, 10, 5], 160]
[6, [1, 12, 2, 8, 3], 40]
[13, [2, 8, 6, 5, 10], 80]
[10, [9, 12, 6, 4, 2], 160]
[9, [2, 12, 13, 3, 5], 80]
[1, [5, 13, 12, 6, 7], 80]
[1, [12, 5, 7, 4, 3], 160]
[14, [4, 3, 1, 2, 12], 160]
[13, [2, 5, 8, 6, 4], 160]
[7, [8, 10, 11, 12, 5], 40]
[7, [8, 4, 10, 5, 12], 40]
[5, [7, 12, 8, 3, 11], 80]
[1, [8, 13, 3, 5, 4], 160]
[4, [13, 2, 1, 8, 3], 160]
[5, [10, 3, 8, 13, 7], 120]
[2, [5, 7, 13, 1, 12], 120]
[10, [9, 6, 12, 4, 13], 120]
[12, [2, 7, 6, 3, 8], 40]
[3, [7, 6, 2, 11, 9], 120]
[10, [2, 3, 13, 9, 6], 80]
[6, [4, 5, 1, 12, 10], 40]
[10, [9, 12, 2, 1, 6], 160]
[7, [9, 1, 2, 12, 8], 120]
