[12, [2, 4, 8, 10, 3], 80]
[8, [11, 6, 10, 13, 4], 80]
[10, [7, 13, 2, 11, 5], 40]
[5, [10, 3, 11, 1, 7], 160]
[3, [6, 1, 13, 4, 7], 40]
[5, [8, 4, 1, 6, 3], 80]
[7, [12, 1, 10, 13, 4], 120]
[3, [1, 13, 11, 10, 2], 160]
[4, [3, 2, 13, 8, 1], 160]
[6, [4, 13, 9, 11, 2], 120]
[7, [4, 9, 6, 3, 10], 120]
[9, [10, 7, 2, 6, 11], 40]
[7, [2, 6, 10, 5, 13], 40]
[8, [6, 5, 7, 11, 13], 120]
[5, [3, 10, 6, 12, 4], 160]
[12, [2, 5, 10, 4, 7], 120]
[3, [6, 5, 10, 4, 13], 80]
[6, [10, 12, 8, 9, 2], 80]
[2, [10, 13, 1, 12, 7], 120]
[12, [8, 6, 5, 1, 10], 40]
[2, [5, 12, 13, 1, 6], 80]
[11, [5, 1, 9, 2, 6], 120]
[9, [13, 2, 7, 1, 4], 160]
[7, [9, 6, 13, 5, 12], 160]
[2, [3, 6, 11, 4, 7], 40]
[2, [4, 11, 7, 6, 12], 40]
[12, [7, 2, 6, 11, 5], 40]
[4, [11, 12, 7, 2, 9], 80]
[11, [6, 7, 8, 2, 4], 160]
[11, [2, 3, 1, 7, 8], 120]
[2, [12, 11, 4, 13, 6], 160]
[6, [2, 9, 13, 10, 5], 160]
[1, [12, 11, 6, 2, 10], 160]
[5, [10, 11, 2, 8, 12], 80]
[2, [9, 3, 1, 10, 11], 160]
[12, [11, 13, 2, 7, 3], 120]
[8, [13, 7, 11, 5, 1], 160]
[9, [12, 2, 3, 11, 8], 80]
[3, [12, 2, 9, 8, 13], 160]
[5, [9, 3, 2, 13, 10], 120]
[12, [2, 7, 5, 1, 11], 120]
[8, [3, 2, 13, 9, 6], 40]
[12, [5, 11, 6, 10, 4], 160]
[3, [8, 7, 5, 4, 2], 160]
[7, [9, 12, 6, 4, 13], 120]
[11, [1, 7, 2, 13, 3], 80]
[3, [4, 1, 5, 2, 13], 120]
[11, [4, 13, 12, 6, 3], 80]
[4, [13, 3, 12, 11, 9], 80]
[2, [4, 1, 5, 11, 6], 40]
[11, [8, 1, 3, 13, 7], 80]
[2, [12, 1, 8, 6, 5], 80]
[1, [6, 11, 13, 12, 7], 40]
[11, [9, 13, 4, 10, 12], 120]
[3, [6, 11, 9, 13, 5], 160]
[5, [7, 8, 3, 12, 9], 120]
[3, [9, 1, 11, 6, 10], 80]
[2, [8, 3, 6, 5, 11], 160]
[13, [12, 1, 6, 9, 5], 160]
[10, [8, 4, 3, 1, 9], 40]
[7, [3, 6, 5, 12, 8], 120]
[5, [8, 6, 1, 11, 7], 80]
[4, [11, 2, 5, 8, 6], 120]
[3, [10, 11, 13, 9, 2], 80]
[4, [5, 6, 3, 1, 7], 40]
[5, [13, 2, 7, 6, 9], 120]
[1, [8, 7, 12, 5, 11], 120]
[3, [7, 6, 4, 9, 8], 80]
[12, [10, 8, 5, 1, 2], 160]
[10, [13, 4, 2, 12, 9], 40]
[8, [6, 2, 3, 11, 4], 120]
[5, [7, 13, 10, 9, 2], 40]
[6, [8, 2, 3, 11, 7], 80]
[8, [1, 6, 2, 3, 12], 120]
[7, [9, 3, 11, 1, 4], 160]
[10, [9, 12, 3, 8, 1], 80]
[9, [1, 3, 2, 5, 11], 120]
[2, [1, 9, 10, 4, 8], 80]
[4, [2, 1, 3, 6, 5], 80]
[6, [13, 9, 2, 3, 1], 80]
[1, [4, 12, 2, 7, 9], 120]
[9, [11, 13, 5, 7, 1], 40]
[8, [10, 13, 7, 2, 12], 80]
[14, [2, 10, 5, 1, 7], 40]
[13, [7, 9, 11, 10, 8], 80]
[8, [11, 13, 1, 9, 5], 120]
[8, [12, 2, 13, 3, 11], 160]
[6, [11, 13, 1, 9, 12], 40]
[11, [8, 13, 3, 5, 2], 120]
[9, [2, 5, 13, 6, 7], 160]
[10, [6, 2, 11, 12, 3], 160]
[1, [4, 13, 10, 8, 7], 120]
[14, [11, 5, 4, 1, 13], 80]
[8, [13, 1, 4, 11, 3], 40]
[5, [12, 11, 3, 2, 7], 160]
[9, [11, 4, 2, 8, 6], 40]
[6, [4, 9, 3, 2, 5], 40]
[6, [4, 7, 8, 12, 11], 40]
[2, [12, 6, 7, 5, 4], 160]
[13, [5, 12, 11, 8, 3], 160]
[14, [4, 8, 11, 7, 1], 120]
[11, [6, 12, 2, 1, 10], 120]
[4, [8, 13, 10, 11, 1], 80]
[6, [3, 5, 8, 10, 9], 160]
[11, [6, 7, 2, 9, 10], 120]
[13, [8, 6, 10, 5, 1], 120]
[11, [12, 13, 6, 2, 9], 80]
[11, [3, 12, 7, 8, 9], 80]
[7, [2, 6, 4, 5, 3], 160]
[5, [12, 10, 11, 6, 9], 160]
[12, [13, 3, 5, 9, 8], 80]
[5, [4, 11, 3, 10, 2], 80]
[10, [8, 6, 3, 5, 2], 40]
[6, [2, 11, 5, 9, 1], 120]
[13, [3, 10, 1, 4, 7], 160]
[14, [1, 3, 8, 9, 10], 80]
[4, [3, 12, 5, 11, 2], 40]
[2, [9, 5, 4, 6, 8], 120]
[1, [13, 5, 7, 10, 3], 120]
[13, [10, 4, 3, 12, 7], 40]
[2, [9, 3, 6, 7, 12], 80]
