[6, [10, 13, 8, 9, 11], 120]
[1, [8, 7, 2, 10, 9], 160]
[12, [8, 3, 11, 6, 4], 120]
[8, [6, 7, 5, 3, 9], 160]
[13, [4, 7, 3, 9, 2], 160]
[9, [3, 10, 11, 2, 5], 160]
[12, [5, 13, 6, 8, 4], 80]
[14, [2, 1, 12, 4, 3], 40]
[8, [1, 9, 11, 12, 6], 80]
[9, [7, 5, 13, 6, 10], 80]
[1, [7, 8, 4, 11, 12], 40]
[7, [6, 10, 1, 2, 9], 120]
[13, [9, 8, 10, 7, 11], 120]
[14, [12, 2, 9, 8, 7], 80]
[2, [12, 5, 9, 4, 10], 160]
[4, [2, 10, 8, 11, 7], 40]
[1, [8, 13, 10, 11, 12], 80]
[13, [8, 4, 9, 11, 12], 40]
[5, [3, 9, 10, 6, 2], 160]
[14, [11, 4, 12, 3, 7], 40]
[3, [4, 10, 8, 12, 6], 120]
[11, [9, 8, 6, 1, 5], 40]
[1, [9, 10, 3, 11, 2], 40]
[8, [1, 3, 10, 11, 12], 120]
[9, [13, 2, 7, 1, 4], 120]
[14, [8, 1, 13, 4, 5], 160]
[9, [13, 12, 1, 6, 8], 40]
[11, [9, 12, 5, 1, 8], 160]
[9, [2, 10, 5, 4, 11], 80]
[2, [8, 9, 12, 1, 4], 160]
[4, [10, 2, 11, 1, 8], 80]
[8, [7, 1, 4, 6, 9], 160]
[5, [13, 1, 7, 8, 2], 40]
[6, [5, 13, 10, 9, 7], 40]
[9, [13, 11, 2, 10, 3], 160]
[1, [12, 7, 10, 2, 8], 80]
[14, [5, 12, 3, 1, 11], 120]
[12, [3, 4, 11, 1, 8], 120]
[7, [13, 6, 4, 12, 3], 80]
[7, [12, 2, 4, 6, 9], 120]
[14, [12, 9, 6, 7, 1], 40]
[7, [6, 13, 11, 1, 2], 40]
[7, [3, 5, 6, 10, 2], 160]
[8, [12, 10, 13, 7, 1], 40]
[13, [1, 12, 9, 2, 4], 80]
[4, [1, 5, 8, 12, 11], 160]
[12, [13, 2, 6, 9, 8], 120]
[9, [13, 12, 3, 5, 4], 160]
[13, [12, 11, 10, 5, 3], 80]
[4, [8, 9, 11, 7, 13], 120]
