[2, [9, 8, 3, 6, 5], 80]
[9, [6, 8, 3, 7, 2], 80]
[8, [5, 1, 4, 6, 3], 80]
[6, [1, 8, 7, 5, 4], 80]
[2, [8, 6, 3, 7, 4], 80]
[6, [2, 8, 4, 10, 9], 80]
[4, [1, 8, 2, 7, 3], 80]
[7, [2, 9, 5, 8, 10], 80]
[7, [8, 3, 10, 6, 5], 80]
[6, [10, 5, 3, 1, 8], 80]
[3, [4, 2, 7, 1, 6], 80]
[3, [6, 8, 9, 4, 5], 80]
[5, [7, 10, 2, 8, 6], 80]
[5, [8, 1, 9, 10, 2], 80]
[8, [1, 6, 7, 4, 9], 80]
[8, [7, 9, 3, 10, 4], 80]
[2, [5, 1, 8, 6, 7], 80]
[1, [3, 10, 2, 4, 8], 80]
[4, [6, 10, 9, 3, 2], 80]
[6, [4, 10, 2, 8, 3], 80]
[6, [2, 1, 7, 4, 3], 80]
[8, [10, 1, 3, 5, 9], 80]
[3, [8, 4, 7, 1, 6], 80]
[2, [6, 7, 10, 9, 8], 80]
[7, [10, 5, 6, 2, 3], 80]
[10, [8, 3, 5, 1, 6], 80]
[4, [8, 2, 6, 7, 9], 80]
[2, [7, 10, 4, 9, 6], 80]
[10, [2, 1, 7, 3, 8], 80]
[3, [9, 5, 6, 2, 10], 80]
[7, [4, 10, 6, 5, 2], 80]
[10, [8, 4, 6, 3, 2], 80]
[11, [3, 1, 5, 7, 10], 80]
[4, [8, 3, 1, 10, 6], 80]
[3, [9, 6, 1, 8, 7], 80]
[11, [3, 7, 8, 6, 4], 80]
[3, [7, 9, 4, 8, 6], 80]
[4, [2, 10, 3, 8, 6], 80]
[9, [7, 8, 2, 3, 1], 80]
[10, [1, 8, 6, 3, 2], 80]
[10, [9, 2, 7, 6, 1], 80]
[6, [5, 2, 4, 3, 7], 80]
[2, [4, 6, 5, 8, 9], 80]
[11, [2, 7, 1, 9, 6], 80]
[10, [6, 5, 4, 3, 2], 80]
[2, [8, 4, 10, 7, 6], 80]
[2, [4, 5, 8, 10, 3], 80]
[11, [3, 5, 10, 9, 2], 80]
[3, [8, 5, 2, 7, 1], 80]
[6, [9, 10, 5, 8, 3], 80]
[3, [2, 5, 7, 9, 8], 80]
[5, [9, 1, 4, 8, 10], 80]
[6, [7, 5, 3, 1, 9], 80]
[1, [5, 2, 8, 9, 7], 80]
[8, [6, 1, 2, 5, 9], 80]
[8, [3, 10, 4, 5, 9], 80]
[1, [4, 7, 5, 9, 6], 80]
[3, [8, 6, 4, 9, 7], 80]
[4, [7, 5, 1, 10, 8], 80]
[9, [4, 8, 7, 2, 5], 80]
[2, [9, 7, 8, 4, 3], 80]
[10, [5, 6, 1, 4, 3], 80]
[11, [5, 6, 3, 1, 9], 80]
[6, [7, 9, 3, 1, 10], 80]
[11, [9, 3, 8, 7, 5], 80]
[1, [10, 8, 7, 2, 5], 80]
[11, [8, 7, 9, 3, 1], 80]
[6, [8, 2, 10, 1, 7], 80]
[4, [5, 8, 3, 1, 7], 80]
[8, [4, 10, 6, 7, 1], 80]
[8, [6, 9, 5, 2, 3], 80]
[4, [5, 9, 7, 6, 8], 80]
[11, [4, 10, 2, 8, 7], 80]
[9, [1, 7, 5, 8, 10], 80]
[11, [9, 6, 7, 10, 4], 80]
[7, [2, 4, 1, 3, 6], 80]
[4, [2, 8, 1, 10, 5], 80]
[11, [10, 2, 5, 9, 1], 80]
[10, [4, 7, 5, 1, 3], 80]
[9, [10, 5, 6, 1, 7], 80]
[10, [3, 6, 8, 5, 1], 80]
[9, [2, 7, 10, 8, 4], 80]
[6, [1, 5, 4, 2, 9], 80]
[9, [1, 2, 5, 6, 10], 80]
[4, [9, 3, 10, 7, 1], 80]
[2, [3, 7, 5, 4, 8], 80]
[10, [1, 5, 9, 3, 2], 80]
[10, [9, 1, 8, 5, 7], 80]
[11, [7, 5, 4, 3, 9], 80]
[10, [2, 8, 3, 4, 5], 80]
[10, [2, 5, 8, 1, 7], 80]
[5, [10, 6, 3, 1, 7], 80]
[6, [7, 4, 5, 2, 3], 80]
[8, [5, 10, 3, 6, 9], 80]
[9, [6, 3, 8, 4, 1], 80]
[4, [3, 7, 2, 9, 1], 80]
[11, [9, 4, 6, 7, 1], 80]
[9, [5, 1, 2, 10, 3], 80]
[6, [4, 8, 7, 10, 3], 80]
[10, [2, 4, 1, 7, 6], 80]
[5, [10, 4, 8, 3, 7], 80]
[1, [6, 2, 10, 7, 8], 80]
[5, [10, 6, 4, 7, 8], 80]
[4, [7, 3, 5, 2, 6], 80]
[2, [4, 1, 8, 10, 9], 80]
[8, [6, 10, 1, 7, 5], 80]
[8, [10, 1, 2, 9, 5], 80]
[7, [9, 1, 6, 8, 4], 80]
[7, [6, 8, 2, 9, 3], 80]
[4, [7, 9, 6, 8, 10], 80]
[9, [2, 6, 7, 8, 10], 80]
[1, [4, 8, 6, 5, 9], 80]
[9, [6, 2, 3, 1, 4], 80]
[8, [6, 9, 4, 7, 5], 80]
[6, [2, 3, 9, 5, 4], 80]
[7, [3, 1, 6, 5, 8], 80]
[4, [6, 9, 1, 7, 10], 80]
[3, [1, 8, 5, 7, 4], 80]
[10, [2, 8, 7, 6, 5], 80]
[5, [7, 4, 8, 10, 2], 80]
[11, [8, 7, 10, 6, 9], 80]
[2, [3, 8, 5, 9, 7], 80]
[6, [7, 2, 3, 8, 10], 80]
[9, [7, 6, 4, 5, 1], 80]
[11, [4, 2, 10, 9, 5], 80]
[6, [4, 8, 2, 9, 3], 80]
[7, [1, 4, 8, 3, 6], 80]
[11, [2, 1, 7, 4, 5], 80]
[7, [6, 9, 8, 10, 4], 80]
