[4, [8, 10, 5, 7, 3], 40]
[11, [9, 5, 4, 1, 3], 120]
[4, [10, 3, 7, 9, 5], 80]
[6, [1, 9, 5, 7, 2], 80]
[2, [1, 5, 10, 7, 6], 80]
[10, [9, 7, 1, 3, 6], 80]
[5, [9, 4, 6, 7, 1], 160]
[6, [4, 2, 9, 5, 7], 120]
[5, [3, 2, 9, 1, 4], 160]
[10, [2, 4, 8, 1, 3], 160]
[6, [4, 2, 10, 7, 3], 80]
[8, [3, 5, 10, 9, 6], 160]
[3, [4, 8, 9, 5, 2], 40]
[4, [2, 1, 9, 10, 3], 120]
[6, [7, 8, 5, 2, 3], 160]
[1, [10, 8, 7, 5, 3], 80]
[5, [8, 2, 1, 7, 10], 40]
[2, [4, 8, 3, 9, 7], 160]
[6, [3, 7, 1, 8, 4], 40]
[3, [1, 7, 6, 4, 10], 40]
[1, [6, 5, 10, 2, 3], 120]
[5, [10, 1, 4, 6, 2], 80]
[9, [1, 3, 7, 8, 5], 80]
[9, [6, 3, 1, 5, 7], 120]
[10, [9, 7, 2, 8, 5], 80]
[5, [2, 6, 8, 1, 9], 120]
[8, [5, 9, 1, 10, 3], 120]
[10, [6, 5, 3, 9, 8], 40]
[11, [2, 6, 3, 4, 1], 120]
[9, [1, 10, 8, 7, 5], 160]
[10, [3, 7, 9, 2, 8], 160]
[4, [10, 5, 9, 1, 8], 160]
[10, [5, 6, 2, 9, 7], 80]
[6, [5, 4, 2, 3, 9], 80]
[5, [10, 2, 9, 7, 1], 160]
[2, [3, 1, 4, 6, 10], 40]
[10, [5, 4, 9, 2, 7], 40]
[2, [1, 8, 5, 4, 6], 40]
[6, [7, 8, 3, 4, 2], 120]
[10, [5, 7, 6, 1, 9], 80]
[8, [5, 9, 1, 4, 10], 120]
[3, [7, 6, 2, 10, 1], 160]
[2, [4, 6, 7, 8, 3], 80]
[1, [2, 8, 6, 3, 10], 80]
[7, [1, 4, 5, 9, 2], 40]
[8, [1, 6, 10, 2, 5], 40]
[4, [5, 2, 7, 9, 1], 160]
[2, [7, 4, 3, 9, 10], 40]
[6, [7, 3, 10, 9, 8], 160]
[11, [2, 1, 8, 3, 5], 40]
[1, [6, 5, 4, 3, 7], 120]
[6, [4, 7, 8, 9, 1], 160]
[4, [6, 3, 10, 9, 5], 40]
[2, [3, 7, 1, 9, 4], 160]
[1, [7, 9, 3, 5, 8], 120]
[1, [3, 9, 10, 5, 8], 40]
[6, [3, 4, 7, 8, 10], 80]
[2, [7, 10, 4, 6, 3], 120]
[8, [9, 1, 3, 7, 2], 40]
[1, [10, 3, 4, 5, 7], 80]
[1, [5, 4, 7, 10, 9], 120]
[3, [6, 4, 5, 7, 10], 160]
[11, [2, 7, 3, 6, 4], 40]
[2, [6, 4, 8, 1, 3], 160]
[11, [5, 1, 2, 10, 6], 160]
[11, [6, 7, 9, 4, 3], 160]
[7, [10, 2, 1, 6, 8], 40]
[8, [4, 6, 9, 3, 1], 40]
[5, [8, 7, 10, 4, 1], 160]
[8, [4, 1, 5, 6, 9], 120]
[10, [8, 5, 4, 9, 6], 120]
[4, [1, 3, 9, 6, 8], 160]
[2, [3, 6, 5, 4, 9], 160]
[10, [5, 3, 8, 9, 4], 120]
[7, [10, 5, 1, 3, 4], 80]
[2, [1, 6, 5, 8, 9], 40]
[6, [1, 7, 8, 5, 4], 80]
[9, [4, 7, 2, 1, 6], 40]
[4, [2, 8, 3, 1, 6], 80]
[4, [3, 6, 7, 10, 2], 160]
[2, [3, 6, 10, 5, 8], 120]
[6, [7, 4, 5, 1, 3], 40]
[8, [5, 3, 10, 1, 9], 160]
[3, [1, 2, 4, 7, 6], 120]
[11, [4, 2, 3, 5, 7], 80]
[7, [10, 5, 6, 2, 9], 160]
[10, [1, 5, 6, 9, 8], 40]
[7, [6, 8, 9, 5, 2], 120]
[9, [4, 5, 10, 3, 6], 80]
[3, [7, 5, 9, 4, 6], 80]
[2, [9, 6, 8, 7, 4], 120]
[2, [8, 1, 10, 9, 6], 80]
[6, [5, 1, 4, 3, 2], 160]
[8, [3, 4, 1, 7, 2], 40]
[6, [10, 7, 3, 1, 5], 80]
[9, [5, 10, 4, 1, 3], 40]
[1, [6, 7, 4, 9, 8], 120]
[3, [1, 2, 4, 8, 6], 40]
[9, [6, 1, 7, 8, 3], 160]
[5, [2, 1, 8, 7, 3], 80]
[4, [7, 9, 10, 3, 5], 80]
[7, [9, 10, 5, 1, 2], 40]
[10, [4, 3, 6, 9, 1], 40]
[11, [3, 6, 9, 10, 7], 160]
[5, [3, 8, 7, 6, 10], 120]
[4, [2, 6, 7, 8, 10], 120]
[9, [10, 1, 3, 2, 5], 120]
[3, [9, 1, 6, 7, 4], 120]
[11, [1, 8, 6, 4, 3], 120]
[4, [5, 9, 10, 3, 1], 160]
[9, [5, 6, 3, 1, 10], 40]
[6, [2, 10, 4, 3, 5], 160]
[1, [5, 3, 10, 6, 2], 80]
[4, [7, 3, 1, 2, 6], 80]
[6, [4, 8, 9, 7, 2], 40]
[11, [5, 2, 10, 9, 3], 40]
[3, [7, 1, 4, 5, 2], 160]
[6, [5, 9, 7, 2, 8], 40]
[11, [2, 4, 7, 1, 6], 120]
[4, [1, 3, 10, 6, 5], 120]
[2, [8, 1, 3, 10, 4], 160]
[2, [8, 7, 1, 6, 3], 80]
[2, [5, 4, 9, 1, 6], 120]
[7, [1, 9, 8, 5, 10], 80]
[11, [5, 2, 9, 8, 7], 120]
[3, [6, 5, 9, 7, 8], 120]
[1, [9, 5, 4, 2, 6], 80]
[3, [9, 8, 1, 5, 10], 120]
[4, [9, 3, 6, 5, 7], 80]
[2, [6, 3, 10, 5, 4], 160]
[10, [9, 6, 8, 4, 5], 160]
[6, [1, 5, 8, 9, 2], 160]
[2, [3, 7, 6, 5, 10], 40]
[8, [10, 3, 5, 7, 2], 160]
[1, [7, 9, 2, 5, 3], 40]
[1, [4, 8, 5, 10, 6], 120]
[2, [6, 3, 10, 9, 8], 80]
[3, [9, 1, 7, 8, 10], 120]
[11, [1, 5, 6, 10, 9], 80]
[8, [5, 3, 1, 10, 9], 120]
[8, [6, 3, 5, 2, 7], 160]
[7, [8, 9, 6, 3, 2], 80]
[8, [1, 2, 6, 3, 9], 40]
[6, [10, 9, 4, 3, 5], 40]
[7, [2, 10, 6, 8, 3], 120]
[10, [7, 1, 3, 9, 6], 80]
[7, [3, 6, 4, 10, 1], 80]
[4, [2, 3, 9, 1, 10], 80]
[2, [7, 3, 4, 8, 6], 160]
[8, [7, 4, 1, 9, 2], 120]
[9, [5, 7, 1, 6, 3], 40]
[2, [4, 1, 5, 10, 3], 160]
[3, [9, 10, 7, 4, 1], 160]
[3, [10, 7, 6, 9, 5], 160]
[1, [5, 10, 2, 3, 7], 120]
[9, [7, 3, 8, 4, 10], 80]
[8, [4, 2, 1, 9, 10], 160]
[1, [9, 10, 5, 2, 6], 40]
[2, [1, 4, 3, 9, 8], 40]
[2, [6, 3, 10, 7, 1], 160]
[3, [7, 2, 6, 4, 8], 40]
[11, [2, 6, 5, 10, 8], 40]
[8, [1, 6, 9, 10, 2], 40]
[2, [3, 4, 9, 7, 8], 160]
[4, [6, 3, 1, 7, 10], 80]
[7, [3, 8, 2, 10, 9], 160]
[10, [2, 4, 8, 6, 3], 160]
[4, [9, 7, 5, 1, 10], 120]
[1, [10, 8, 6, 5, 7], 80]
[3, [8, 9, 2, 6, 7], 120]
[8, [1, 9, 2, 6, 10], 80]
[7, [8, 9, 6, 1, 3], 120]
[6, [9, 1, 3, 2, 4], 160]
[10, [9, 8, 2, 3, 1], 40]
[5, [1, 10, 7, 3, 6], 40]
[5, [7, 9, 1, 4, 6], 80]
[11, [10, 9, 7, 5, 3], 120]
[5, [7, 1, 10, 4, 6], 160]
[10, [2, 4, 3, 5, 1], 40]
[6, [3, 7, 9, 1, 8], 160]
[1, [5, 6, 3, 7, 8], 40]
[9, [2, 7, 10, 4, 5], 80]
[5, [1, 7, 4, 8, 6], 80]
[10, [5, 1, 9, 6, 8], 80]
[5, [3, 2, 1, 8, 4], 160]
[6, [3, 10, 8, 4, 9], 120]
[8, [4, 6, 2, 9, 3], 40]
[10, [4, 9, 2, 1, 6], 160]
[10, [1, 4, 8, 2, 7], 80]
[10, [9, 5, 4, 1, 7], 120]
[4, [6, 2, 1, 10, 7], 80]
[6, [7, 5, 4, 1, 10], 120]
[10, [4, 5, 2, 9, 8], 40]
[11, [7, 9, 1, 4, 5], 120]
[1, [6, 10, 5, 2, 8], 40]
[5, [8, 2, 1, 7, 4], 120]
[9, [2, 3, 10, 5, 7], 160]
[8, [9, 6, 5, 4, 3], 120]
[8, [2, 10, 7, 4, 3], 120]
[10, [7, 2, 3, 5, 4], 40]
[5, [4, 9, 6, 2, 7], 40]
[6, [9, 1, 3, 4, 2], 80]
[11, [5, 1, 6, 9, 3], 160]
[1, [4, 10, 8, 2, 5], 120]
[6, [1, 9, 5, 7, 10], 80]
[4, [7, 5, 6, 9, 1], 40]
[2, [10, 9, 6, 5, 7], 120]
[11, [4, 3, 1, 5, 2], 40]
[5, [9, 6, 1, 2, 10], 80]
[2, [7, 4, 8, 10, 3], 120]
[6, [5, 3, 8, 9, 4], 160]
[7, [6, 4, 3, 5, 1], 40]
[1, [6, 10, 4, 8, 3], 120]
[5, [10, 2, 7, 1, 4], 160]
[5, [6, 9, 3, 10, 7], 120]
[5, [9, 3, 1, 6, 8], 120]
[5, [6, 8, 7, 4, 10], 120]
[10, [8, 3, 4, 2, 5], 40]
[10, [1, 9, 8, 5, 4], 120]
[5, [6, 9, 10, 4, 7], 160]
