[5, [4, 6, 3, 7, 8], 120]
[8, [9, 7, 10, 5, 3], 120]
[10, [6, 2, 8, 5, 3], 160]
[10, [9, 4, 2, 7, 8], 80]
[3, [7, 9, 6, 5, 8], 120]
[9, [3, 8, 5, 2, 4], 80]
[6, [3, 8, 7, 10, 1], 120]
[3, [6, 1, 7, 4, 2], 40]
[8, [4, 6, 5, 2, 3], 80]
[6, [1, 5, 2, 7, 3], 160]
[7, [10, 6, 9, 2, 3], 40]
[10, [5, 6, 2, 1, 7], 160]
[3, [5, 4, 7, 9, 6], 80]
[1, [10, 9, 8, 4, 7], 160]
[4, [6, 7, 5, 10, 3], 40]
[3, [4, 5, 10, 7, 8], 40]
[3, [9, 8, 5, 10, 6], 80]
[1, [2, 3, 7, 9, 4], 80]
[9, [10, 8, 7, 6, 1], 160]
[7, [2, 6, 9, 1, 3], 80]
[6, [1, 10, 5, 8, 2], 40]
[1, [2, 10, 8, 7, 3], 160]
[9, [8, 3, 4, 10, 6], 120]
[11, [2, 7, 5, 10, 8], 40]
[2, [9, 8, 4, 3, 1], 120]
[7, [3, 10, 1, 2, 8], 160]
[7, [4, 1, 2, 8, 6], 80]
[10, [4, 1, 7, 6, 2], 40]
[8, [2, 3, 10, 5, 4], 80]
[10, [2, 8, 1, 3, 7], 120]
[1, [9, 5, 8, 4, 10], 160]
[2, [7, 9, 1, 3, 10], 80]
[4, [7, 1, 8, 2, 9], 120]
[4, [6, 10, 1, 8, 3], 80]
[9, [4, 2, 1, 5, 6], 80]
[3, [4, 1, 10, 2, 6], 160]
[2, [5, 9, 3, 8, 4], 160]
[11, [9, 1, 4, 6, 8], 120]
[3, [7, 9, 1, 5, 10], 160]
[6, [3, 5, 4, 9, 7], 40]
[10, [4, 3, 1, 7, 9], 160]
[5, [4, 7, 6, 10, 3], 120]
[11, [1, 10, 3, 8, 5], 120]
[5, [6, 1, 2, 9, 10], 120]
[6, [10, 2, 4, 5, 3], 80]
[2, [8, 1, 7, 4, 9], 80]
[6, [2, 3, 7, 4, 5], 40]
[8, [5, 10, 3, 1, 4], 40]
[2, [6, 5, 8, 9, 1], 80]
[7, [9, 4, 1, 2, 5], 40]
[1, [8, 10, 3, 5, 9], 40]
[6, [1, 9, 2, 4, 7], 160]
[8, [9, 2, 5, 4, 10], 160]
[7, [10, 4, 9, 8, 2], 120]
[10, [2, 5, 8, 4, 1], 40]
[1, [9, 6, 2, 10, 7], 160]
[10, [1, 2, 7, 3, 4], 160]
[3, [5, 1, 9, 7, 4], 80]
[3, [10, 2, 4, 6, 5], 120]
[11, [5, 4, 3, 10, 9], 40]
[4, [6, 9, 10, 7, 8], 80]
[6, [3, 5, 4, 2, 7], 160]
[8, [7, 2, 9, 1, 3], 80]
[10, [6, 2, 1, 5, 7], 80]
[6, [7, 4, 9, 8, 10], 120]
[7, [2, 4, 1, 9, 6], 120]
[5, [6, 8, 7, 4, 1], 80]
[5, [1, 10, 8, 2, 9], 160]
[3, [9, 8, 4, 6, 10], 120]
[4, [8, 3, 1, 9, 6], 80]
[3, [4, 6, 1, 8, 9], 120]
[4, [8, 1, 7, 6, 3], 160]
[11, [3, 6, 5, 7, 8], 160]
[11, [8, 10, 2, 4, 3], 120]
[6, [3, 9, 7, 8, 1], 80]
[7, [5, 10, 2, 8, 3], 120]
[7, [3, 8, 4, 6, 5], 80]
[8, [3, 9, 6, 10, 7], 160]
[7, [4, 5, 3, 1, 10], 80]
[10, [8, 2, 7, 6, 9], 80]
[7, [3, 9, 1, 5, 4], 80]
[11, [8, 6, 1, 7, 3], 40]
[1, [6, 10, 5, 2, 9], 80]
[9, [4, 8, 1, 3, 6], 120]
[11, [10, 2, 1, 8, 3], 40]
[1, [6, 2, 9, 8, 10], 120]
[3, [1, 10, 8, 7, 2], 120]
[1, [9, 3, 4, 7, 6], 160]
[4, [6, 5, 9, 2, 7], 40]
[4, [5, 6, 1, 8, 3], 80]
[6, [3, 10, 1, 9, 5], 80]
[3, [7, 9, 1, 4, 6], 160]
[7, [5, 4, 2, 3, 6], 160]
[3, [7, 10, 5, 1, 2], 80]
[11, [4, 7, 2, 3, 5], 120]
[8, [3, 4, 7, 2, 5], 160]
[2, [4, 8, 10, 3, 9], 40]
[3, [9, 4, 7, 6, 2], 120]
[6, [9, 2, 10, 1, 3], 160]
[9, [3, 10, 2, 5, 4], 160]
[5, [7, 2, 10, 1, 4], 80]
[5, [4, 10, 8, 1, 9], 40]
[6, [7, 4, 8, 2, 10], 40]
[10, [4, 5, 6, 1, 7], 80]
[7, [3, 8, 1, 6, 5], 120]
[11, [5, 9, 4, 6, 2], 80]
[3, [4, 2, 6, 7, 1], 120]
[3, [4, 1, 2, 6, 7], 120]
[1, [10, 8, 7, 3, 2], 40]
[5, [3, 6, 1, 10, 9], 120]
[7, [5, 3, 1, 10, 8], 80]
[1, [10, 6, 4, 7, 8], 120]
[6, [2, 5, 10, 4, 8], 120]
[8, [4, 9, 2, 3, 6], 160]
[8, [6, 3, 10, 2, 9], 40]
[4, [5, 9, 2, 3, 8], 160]
[11, [6, 9, 3, 2, 7], 160]
[5, [2, 1, 8, 6, 9], 80]
[6, [9, 2, 3, 1, 7], 160]
[10, [7, 4, 2, 1, 5], 40]
[5, [8, 10, 4, 1, 6], 40]
[7, [5, 4, 8, 3, 1], 160]
[1, [2, 8, 4, 6, 10], 40]
[3, [9, 5, 1, 6, 7], 160]
[7, [9, 1, 2, 5, 3], 160]
[8, [4, 3, 10, 7, 1], 160]
[10, [7, 1, 8, 6, 2], 40]
[11, [8, 7, 1, 9, 10], 40]
[11, [3, 6, 2, 4, 7], 80]
[3, [9, 4, 7, 2, 1], 80]
[7, [2, 8, 5, 1, 6], 120]
[4, [1, 7, 5, 6, 9], 120]
[8, [5, 10, 1, 9, 4], 120]
[8, [3, 7, 6, 5, 4], 160]
[4, [2, 3, 6, 9, 1], 160]
[8, [1, 6, 9, 7, 10], 80]
