[3, [7, 1, 9, 8, 4], 80]
[6, [8, 10, 5, 4, 9], 80]
[2, [3, 6, 7, 1, 9], 80]
[4, [5, 3, 6, 7, 10], 80]
[5, [4, 2, 8, 6, 3], 80]
[4, [2, 1, 3, 5, 8], 80]
[6, [2, 3, 9, 5, 7], 80]
[4, [5, 8, 6, 7, 1], 80]
[6, [3, 10, 8, 2, 5], 80]
[2, [5, 4, 6, 1, 10], 80]
[6, [8, 2, 9, 1, 10], 80]
[8, [4, 10, 2, 1, 9], 80]
[8, [9, 4, 7, 10, 1], 80]
[3, [5, 1, 4, 6, 10], 80]
[7, [5, 4, 10, 2, 9], 80]
[3, [10, 2, 4, 6, 1], 80]
[7, [4, 8, 9, 3, 10], 80]
[5, [8, 9, 2, 1, 10], 80]
[8, [9, 1, 4, 10, 7], 80]
[8, [4, 9, 5, 6, 10], 80]
[1, [9, 2, 7, 6, 4], 80]
[2, [9, 4, 10, 3, 8], 80]
[3, [1, 4, 5, 6, 7], 80]
[2, [4, 10, 5, 7, 1], 80]
[5, [7, 2, 8, 3, 9], 80]
[10, [9, 7, 3, 8, 4], 80]
[9, [3, 7, 4, 10, 6], 80]
[10, [9, 5, 4, 3, 1], 80]
[1, [10, 9, 4, 5, 6], 80]
[6, [2, 10, 8, 5, 1], 80]
[9, [1, 6, 2, 3, 5], 80]
[7, [10, 5, 8, 2, 4], 80]
[9, [10, 6, 2, 3, 7], 80]
[4, [10, 2, 3, 9, 1], 80]
[11, [3, 8, 10, 7, 6], 80]
[5, [2, 10, 7, 6, 1], 80]
[11, [3, 2, 10, 1, 5], 80]
[7, [3, 10, 8, 1, 2], 80]
[6, [1, 3, 7, 4, 8], 80]
[5, [2, 7, 6, 3, 1], 80]
[11, [7, 9, 1, 2, 6], 80]
[7, [5, 6, 3, 10, 8], 80]
[2, [9, 4, 1, 7, 10], 80]
[1, [3, 6, 2, 10, 9], 80]
[11, [1, 9, 4, 10, 5], 80]
[2, [4, 5, 1, 7, 9], 80]
[6, [10, 3, 1, 9, 2], 80]
[11, [2, 7, 4, 5, 10], 80]
[8, [2, 3, 6, 7, 10], 80]
[5, [3, 1, 10, 4, 9], 80]
