[3, [2, 1, 6, 4, 9], 80]
[5, [8, 4, 7, 10, 2], 160]
[8, [3, 7, 5, 6, 2], 160]
[9, [6, 2, 10, 8, 3], 80]
[3, [1, 5, 6, 10, 9], 40]
[9, [2, 4, 6, 3, 7], 80]
[9, [8, 7, 2, 3, 4], 120]
[8, [2, 4, 5, 3, 6], 40]
[5, [7, 2, 1, 10, 6], 80]
[6, [1, 3, 4, 7, 2], 80]
[8, [4, 6, 2, 7, 1], 40]
[7, [3, 4, 1, 5, 8], 80]
[6, [5, 4, 2, 3, 1], 80]
[11, [7, 2, 3, 4, 5], 160]
[8, [10, 1, 7, 3, 5], 120]
[6, [1, 7, 4, 8, 9], 80]
[1, [8, 3, 9, 5, 4], 40]
[1, [7, 5, 10, 9, 2], 80]
[9, [1, 7, 5, 6, 8], 80]
[8, [1, 6, 2, 9, 10], 120]
[4, [7, 6, 10, 9, 2], 40]
[5, [6, 10, 9, 4, 7], 160]
[3, [7, 8, 6, 1, 4], 80]
[1, [10, 6, 2, 7, 3], 160]
[5, [4, 3, 8, 2, 10], 120]
[11, [7, 3, 9, 5, 10], 120]
[3, [8, 1, 4, 5, 6], 40]
[9, [3, 8, 7, 5, 6], 80]
[7, [1, 8, 2, 10, 4], 160]
[6, [7, 10, 5, 2, 8], 120]
[3, [1, 5, 10, 9, 7], 160]
[9, [10, 8, 6, 1, 5], 80]
[6, [3, 4, 5, 1, 10], 120]
[8, [3, 5, 2, 10, 7], 40]
[2, [7, 1, 6, 5, 10], 40]
[1, [2, 3, 6, 10, 7], 160]
[10, [7, 1, 2, 9, 4], 120]
[6, [10, 7, 5, 8, 2], 120]
[11, [9, 5, 6, 2, 3], 120]
[9, [6, 1, 10, 2, 3], 120]
[3, [7, 1, 5, 2, 8], 160]
[6, [8, 2, 4, 3, 7], 120]
[7, [3, 4, 6, 8, 5], 160]
[9, [10, 1, 5, 6, 4], 120]
[8, [3, 10, 9, 1, 6], 80]
[9, [5, 7, 3, 4, 10], 40]
[2, [1, 6, 4, 10, 7], 80]
[2, [8, 3, 7, 10, 1], 80]
[8, [6, 7, 3, 4, 9], 120]
[4, [8, 10, 7, 5, 2], 160]
[2, [7, 9, 3, 4, 6], 80]
[1, [9, 6, 10, 8, 4], 120]
[11, [9, 7, 2, 5, 6], 80]
[2, [5, 3, 6, 10, 1], 40]
[10, [4, 2, 6, 9, 5], 160]
[7, [8, 10, 6, 9, 1], 40]
[2, [8, 1, 9, 3, 6], 80]
[2, [9, 10, 6, 1, 7], 40]
[8, [7, 9, 3, 10, 2], 160]
[10, [1, 8, 7, 5, 3], 40]
[10, [7, 9, 2, 4, 5], 40]
[2, [1, 5, 4, 7, 9], 120]
[3, [10, 1, 6, 7, 4], 160]
[11, [8, 4, 2, 3, 10], 40]
[10, [4, 1, 8, 3, 6], 40]
[8, [7, 4, 3, 6, 10], 80]
[2, [3, 10, 4, 6, 7], 40]
[4, [3, 7, 8, 10, 9], 40]
[5, [8, 3, 4, 10, 2], 120]
[6, [4, 1, 2, 3, 7], 40]
[2, [8, 4, 7, 3, 10], 80]
[10, [4, 1, 7, 9, 5], 160]
[5, [10, 4, 6, 3, 7], 120]
[7, [1, 2, 9, 8, 6], 120]
[6, [2, 8, 9, 5, 3], 120]
[2, [9, 6, 4, 1, 5], 120]
[6, [5, 1, 9, 4, 7], 120]
[3, [2, 9, 1, 6, 7], 80]
[6, [1, 2, 8, 10, 7], 160]
[1, [6, 9, 4, 7, 8], 80]
[2, [5, 7, 9, 4, 10], 120]
[8, [10, 3, 6, 2, 5], 160]
[10, [8, 6, 3, 1, 2], 160]
[1, [7, 3, 6, 2, 10], 80]
[1, [7, 5, 9, 4, 3], 160]
[7, [9, 2, 3, 4, 5], 80]
[4, [2, 8, 10, 5, 9], 80]
[1, [2, 3, 5, 8, 7], 40]
[4, [6, 2, 7, 3, 9], 40]
[7, [6, 10, 3, 2, 4], 120]
[3, [2, 9, 5, 4, 10], 40]
[3, [5, 8, 6, 7, 4], 160]
[4, [10, 6, 3, 5, 2], 120]
[8, [5, 3, 2, 7, 10], 40]
[7, [8, 5, 1, 2, 10], 120]
[5, [10, 7, 9, 8, 3], 120]
[8, [5, 2, 9, 3, 1], 120]
[3, [2, 9, 1, 8, 4], 160]
[9, [10, 5, 4, 7, 3], 160]
[9, [7, 4, 1, 5, 10], 120]
[7, [9, 8, 4, 6, 3], 120]
[7, [4, 1, 10, 9, 5], 120]
[7, [10, 2, 3, 5, 4], 160]
[2, [10, 8, 4, 3, 5], 40]
