[5, [10, 3, 6, 1, 8], 120]
[3, [2, 9, 5, 6, 1], 120]
[2, [4, 9, 5, 6, 10], 120]
[9, [1, 4, 8, 10, 3], 120]
[2, [5, 9, 1, 8, 3], 120]
[8, [2, 4, 1, 6, 9], 120]
[10, [9, 5, 8, 2, 4], 120]
[3, [9, 2, 10, 5, 1], 120]
[9, [2, 3, 5, 6, 1], 120]
[10, [9, 7, 1, 3, 8], 120]
[8, [1, 9, 4, 6, 5], 120]
[3, [10, 1, 5, 9, 7], 120]
[8, [3, 10, 4, 2, 6], 120]
[5, [3, 4, 7, 9, 1], 120]
[1, [3, 10, 5, 9, 4], 120]
[5, [9, 3, 1, 8, 6], 120]
[3, [6, 10, 8, 1, 9], 120]
[8, [10, 6, 2, 3, 5], 120]
[4, [8, 3, 5, 2, 9], 120]
[7, [10, 8, 6, 4, 9], 120]
[6, [1, 5, 7, 10, 4], 120]
[6, [4, 2, 8, 10, 5], 120]
[4, [9, 10, 6, 1, 7], 120]
[5, [7, 10, 6, 2, 4], 120]
[11, [3, 1, 8, 7, 6], 120]
[5, [8, 7, 9, 4, 2], 120]
[10, [8, 7, 6, 4, 1], 120]
[10, [1, 7, 9, 6, 3], 120]
[3, [6, 2, 5, 8, 10], 120]
[7, [2, 1, 3, 9, 10], 120]
[8, [10, 4, 6, 9, 7], 120]
[7, [9, 8, 10, 3, 2], 120]
[10, [7, 3, 6, 8, 1], 120]
[6, [1, 8, 9, 2, 5], 120]
[9, [1, 6, 4, 5, 10], 120]
[4, [6, 7, 8, 9, 5], 120]
[5, [2, 3, 6, 4, 1], 120]
[5, [10, 9, 6, 4, 2], 120]
[3, [6, 1, 9, 2, 10], 120]
[2, [4, 6, 9, 1, 5], 120]
[2, [1, 4, 9, 6, 10], 120]
[2, [5, 4, 1, 8, 9], 120]
[4, [6, 2, 8, 9, 10], 120]
[10, [1, 7, 2, 9, 6], 120]
[3, [2, 7, 5, 10, 6], 120]
[9, [6, 4, 1, 5, 8], 120]
[8, [3, 2, 7, 9, 6], 120]
[10, [3, 9, 8, 2, 6], 120]
[2, [4, 8, 9, 1, 7], 120]
[7, [1, 4, 9, 10, 3], 120]
[8, [6, 7, 3, 9, 4], 120]
[6, [10, 9, 4, 7, 3], 120]
[4, [5, 7, 2, 6, 8], 120]
[3, [2, 5, 9, 10, 8], 120]
[3, [6, 1, 2, 5, 10], 120]
[2, [3, 4, 10, 1, 8], 120]
[5, [7, 1, 4, 8, 10], 120]
[7, [8, 9, 5, 6, 10], 120]
[5, [9, 8, 3, 4, 10], 120]
[5, [3, 6, 7, 9, 2], 120]
[5, [7, 8, 9, 2, 1], 120]
[3, [6, 1, 8, 9, 7], 120]
[9, [2, 8, 1, 4, 6], 120]
[11, [6, 9, 5, 7, 4], 120]
[7, [3, 6, 4, 5, 9], 120]
[10, [9, 1, 7, 8, 6], 120]
[2, [5, 9, 7, 3, 1], 120]
[8, [10, 7, 6, 5, 2], 120]
[5, [2, 6, 9, 3, 4], 120]
[3, [4, 1, 9, 8, 2], 120]
[8, [7, 4, 9, 5, 2], 120]
[9, [10, 7, 2, 4, 3], 120]
[3, [1, 10, 9, 2, 4], 120]
[2, [1, 3, 7, 4, 10], 120]
[11, [7, 3, 10, 5, 1], 120]
[6, [8, 2, 7, 4, 5], 120]
[6, [9, 1, 5, 2, 3], 120]
[1, [6, 3, 10, 7, 9], 120]
[8, [4, 3, 1, 6, 2], 120]
[1, [9, 10, 4, 8, 2], 120]
[10, [7, 6, 3, 1, 4], 120]
[1, [2, 9, 10, 6, 7], 120]
[2, [5, 9, 3, 8, 4], 120]
[1, [2, 10, 5, 6, 7], 120]
[5, [8, 1, 7, 9, 4], 120]
[2, [3, 7, 9, 6, 4], 120]
[2, [10, 6, 1, 8, 9], 120]
[4, [5, 6, 9, 1, 10], 120]
[11, [8, 6, 10, 7, 5], 120]
[9, [10, 7, 1, 5, 3], 120]
[1, [8, 7, 3, 10, 2], 120]
[1, [7, 2, 9, 3, 4], 120]
[2, [1, 3, 10, 7, 8], 120]
[6, [10, 9, 5, 8, 1], 120]
[8, [6, 7, 2, 5, 3], 120]
[10, [4, 9, 6, 1, 2], 120]
[10, [3, 1, 6, 7, 4], 120]
[5, [1, 8, 10, 7, 6], 120]
