[17, [4, 19, 12, 22, 2], 40]
[18, [5, 21, 11, 20, 16], 40]
[10, [7, 6, 20, 17, 23], 40]
[18, [22, 19, 7, 21, 16], 40]
[23, [14, 9, 20, 22, 13], 40]
[2, [22, 19, 1, 10, 11], 40]
[16, [18, 23, 19, 10, 20], 40]
[4, [10, 8, 22, 2, 13], 40]
[19, [8, 18, 6, 21, 10], 40]
[18, [12, 5, 4, 20, 22], 40]
[22, [19, 6, 9, 18, 12], 40]
[15, [14, 16, 13, 10, 22], 40]
[15, [7, 14, 23, 8, 6], 40]
[20, [13, 11, 16, 14, 19], 40]
[22, [3, 18, 4, 8, 10], 40]
[17, [15, 22, 23, 8, 10], 40]
[4, [13, 23, 8, 15, 12], 40]
[7, [13, 8, 18, 4, 1], 40]
[12, [20, 21, 10, 23, 3], 40]
[17, [3, 22, 13, 19, 12], 40]
[3, [10, 1, 9, 16, 19], 40]
[19, [16, 3, 18, 8, 4], 40]
[15, [4, 20, 23, 16, 13], 40]
[14, [10, 20, 22, 15, 21], 40]
[18, [14, 7, 9, 15, 17], 40]
[20, [11, 22, 23, 7, 13], 40]
[7, [18, 8, 4, 13, 1], 40]
[7, [15, 6, 16, 22, 20], 40]
[9, [10, 1, 8, 11, 20], 40]
[13, [2, 1, 8, 6, 3], 40]
[21, [19, 4, 6, 7, 18], 40]
[13, [20, 3, 21, 5, 14], 40]
[16, [18, 5, 13, 2, 4], 40]
[19, [3, 23, 16, 12, 14], 40]
[1, [6, 17, 9, 19, 22], 40]
[15, [20, 13, 7, 19, 23], 40]
[24, [6, 2, 8, 9, 14], 40]
[10, [4, 18, 21, 15, 17], 40]
[4, [11, 16, 5, 7, 21], 40]
[13, [22, 17, 18, 5, 14], 40]
[18, [9, 15, 16, 14, 5], 40]
[15, [5, 22, 13, 9, 17], 40]
[9, [21, 17, 11, 13, 23], 40]
[6, [10, 9, 8, 5, 12], 40]
[13, [20, 15, 8, 7, 18], 40]
[22, [19, 9, 14, 1, 2], 40]
[2, [7, 8, 20, 5, 19], 40]
[8, [2, 11, 12, 15, 18], 40]
[23, [5, 6, 15, 21, 17], 40]
[1, [21, 13, 15, 20, 23], 40]
[21, [16, 22, 10, 5, 7], 40]
[15, [1, 18, 20, 16, 6], 40]
[6, [11, 9, 12, 8, 21], 40]
[17, [21, 1, 8, 3, 18], 40]
[1, [12, 5, 10, 17, 15], 40]
[10, [21, 9, 20, 4, 23], 40]
[17, [11, 7, 8, 1, 12], 40]
[8, [11, 17, 14, 20, 5], 40]
[18, [12, 7, 2, 10, 11], 40]
[6, [15, 1, 19, 10, 13], 40]
[11, [14, 6, 17, 19, 21], 40]
[19, [6, 3, 16, 4, 15], 40]
[19, [18, 9, 13, 15, 17], 40]
[18, [14, 13, 23, 6, 12], 40]
[2, [12, 11, 20, 14, 15], 40]
[21, [16, 22, 15, 4, 14], 40]
[16, [10, 18, 19, 14, 3], 40]
[19, [16, 1, 8, 7, 9], 40]
[16, [2, 22, 12, 7, 19], 40]
[23, [11, 7, 15, 21, 12], 40]
[20, [16, 10, 22, 12, 15], 40]
[14, [3, 13, 9, 18, 11], 40]
[11, [16, 5, 20, 18, 12], 40]
[18, [17, 23, 11, 21, 15], 40]
[12, [9, 7, 13, 1, 17], 40]
