[4, [3, 12, 1, 6, 17], 40]
[17, [13, 11, 18, 9, 19], 40]
[7, [5, 23, 17, 13, 18], 40]
[1, [17, 21, 14, 9, 7], 40]
[6, [15, 4, 18, 8, 1], 40]
[18, [6, 17, 5, 7, 19], 40]
[18, [17, 14, 10, 15, 7], 40]
[16, [14, 3, 15, 5, 17], 40]
[11, [4, 22, 2, 12, 10], 40]
[17, [5, 16, 19, 1, 21], 40]
[16, [13, 18, 11, 2, 8], 40]
[16, [4, 17, 12, 22, 20], 40]
[3, [11, 2, 7, 1, 13], 40]
[10, [11, 4, 23, 2, 21], 40]
[2, [17, 11, 10, 7, 20], 40]
[12, [20, 8, 1, 4, 5], 40]
[11, [10, 23, 15, 13, 16], 40]
[17, [10, 3, 9, 7, 21], 40]
[19, [5, 7, 16, 1, 18], 40]
[6, [20, 16, 14, 13, 1], 40]
[11, [21, 14, 17, 20, 19], 40]
[6, [22, 15, 2, 5, 23], 40]
[3, [11, 8, 4, 15, 18], 40]
[11, [1, 16, 21, 22, 23], 40]
[10, [8, 1, 18, 22, 3], 40]
[1, [12, 19, 23, 7, 17], 40]
[1, [13, 12, 15, 9, 21], 40]
[20, [4, 21, 22, 18, 19], 40]
[15, [4, 23, 13, 16, 6], 40]
[15, [9, 10, 4, 8, 13], 40]
[24, [2, 12, 10, 16, 13], 40]
[24, [13, 20, 2, 10, 14], 40]
[11, [21, 10, 9, 18, 6], 40]
[18, [16, 14, 5, 8, 7], 40]
[10, [8, 11, 20, 23, 17], 40]
[5, [3, 10, 20, 9, 13], 40]
[19, [12, 16, 5, 10, 15], 40]
[24, [12, 7, 10, 16, 15], 40]
[16, [1, 4, 14, 22, 6], 40]
[17, [16, 7, 8, 19, 1], 40]
[14, [7, 23, 20, 18, 11], 40]
[23, [3, 12, 6, 14, 19], 40]
[10, [8, 18, 20, 9, 16], 40]
[22, [5, 15, 4, 14, 8], 40]
[12, [3, 6, 18, 19, 7], 40]
[8, [12, 6, 22, 15, 9], 40]
[3, [21, 17, 7, 10, 16], 40]
[11, [20, 3, 2, 13, 1], 40]
[1, [20, 4, 11, 9, 5], 40]
[13, [2, 12, 4, 3, 1], 40]
[3, [11, 14, 23, 1, 18], 40]
[4, [21, 22, 15, 5, 16], 40]
[17, [21, 20, 10, 9, 15], 40]
[2, [8, 1, 14, 19, 12], 40]
[8, [11, 3, 15, 20, 2], 40]
[5, [2, 11, 8, 19, 6], 40]
[6, [4, 3, 22, 11, 19], 40]
[4, [7, 18, 5, 11, 20], 40]
[24, [23, 21, 12, 22, 17], 40]
[4, [22, 9, 15, 6, 5], 40]
[8, [6, 19, 7, 4, 21], 40]
[21, [14, 15, 16, 3, 18], 40]
[6, [16, 21, 13, 12, 2], 40]
[3, [13, 18, 1, 20, 5], 40]
[1, [9, 3, 21, 2, 4], 40]
[10, [12, 14, 21, 6, 8], 40]
[21, [1, 19, 17, 23, 20], 40]
[2, [15, 9, 7, 8, 19], 40]
[23, [20, 3, 17, 1, 6], 40]
[1, [11, 21, 19, 8, 23], 40]
[21, [10, 9, 18, 23, 1], 40]
[24, [2, 6, 4, 9, 11], 40]
[20, [7, 14, 18, 2, 3], 40]
[21, [7, 2, 10, 15, 12], 40]
[3, [21, 22, 1, 13, 5], 40]
[24, [6, 1, 11, 10, 5], 40]
[16, [17, 21, 22, 9, 10], 40]
[13, [9, 3, 19, 14, 12], 40]
[15, [23, 22, 21, 10, 11], 40]
[2, [4, 14, 8, 23, 15], 40]
[11, [23, 3, 1, 4, 7], 40]
[2, [1, 4, 14, 8, 21], 40]
[3, [1, 22, 13, 15, 11], 40]
[10, [9, 12, 11, 4, 16], 40]
[22, [11, 9, 1, 20, 8], 40]
[14, [23, 5, 22, 3, 7], 40]
[7, [22, 9, 1, 5, 18], 40]
[5, [21, 22, 23, 3, 19], 40]
[8, [23, 17, 11, 22, 15], 40]
[19, [20, 15, 22, 9, 10], 40]
[20, [9, 21, 10, 19, 12], 40]
[3, [2, 18, 14, 4, 10], 40]
[9, [1, 2, 22, 20, 6], 40]
[16, [10, 11, 22, 1, 13], 40]
[7, [23, 16, 10, 18, 14], 40]
[10, [6, 22, 21, 5, 23], 40]
[23, [22, 5, 19, 14, 8], 40]
[3, [9, 20, 22, 10, 4], 40]
[10, [17, 15, 8, 1, 16], 40]
[13, [7, 8, 22, 14, 12], 40]
[19, [8, 4, 9, 1, 23], 40]
[21, [18, 4, 19, 8, 5], 40]
[2, [1, 20, 12, 6, 5], 40]
[22, [2, 13, 12, 19, 11], 40]
[12, [19, 3, 23, 16, 14], 40]
[21, [9, 6, 3, 23, 19], 40]
[7, [16, 4, 10, 22, 21], 40]
[23, [4, 21, 10, 17, 5], 40]
[7, [14, 23, 22, 20, 3], 40]
[15, [8, 12, 9, 4, 18], 40]
[19, [23, 18, 20, 4, 5], 40]
[16, [17, 8, 6, 10, 15], 40]
[6, [12, 10, 18, 21, 14], 40]
[4, [8, 7, 17, 19, 16], 40]
[16, [14, 15, 9, 10, 3], 40]
[11, [19, 2, 3, 5, 10], 40]
[9, [2, 3, 1, 17, 6], 40]
[12, [13, 15, 20, 16, 10], 40]
[13, [1, 4, 17, 2, 20], 40]
[21, [1, 9, 8, 12, 6], 40]
[7, [23, 22, 15, 3, 2], 40]
[1, [4, 17, 9, 3, 11], 40]
[7, [20, 21, 3, 17, 10], 40]
[12, [2, 1, 21, 14, 7], 40]
[13, [22, 23, 15, 12, 21], 40]
[6, [14, 12, 13, 7, 11], 40]
[7, [1, 5, 22, 21, 12], 40]
[18, [5, 20, 11, 9, 7], 40]
[10, [12, 22, 11, 5, 8], 40]
[18, [9, 11, 5, 23, 13], 40]
[15, [3, 7, 1, 14, 23], 40]
[23, [7, 13, 15, 22, 14], 40]
[4, [17, 15, 20, 13, 5], 40]
[4, [23, 14, 7, 11, 8], 40]
[9, [5, 4, 10, 8, 11], 40]
[7, [14, 23, 19, 21, 22], 40]
[6, [14, 23, 5, 9, 3], 40]
[24, [9, 12, 20, 6, 11], 40]
[14, [9, 22, 18, 15, 5], 40]
[1, [5, 4, 21, 10, 3], 40]
[6, [12, 11, 10, 7, 22], 40]
[1, [3, 5, 16, 13, 2], 40]
[2, [10, 14, 3, 21, 20], 40]
