[22, [9, 13, 23, 12, 10], 40]
[19, [16, 7, 8, 6, 4], 40]
[6, [19, 12, 17, 22, 9], 40]
[12, [16, 22, 2, 3, 14], 40]
[7, [21, 5, 13, 15, 17], 40]
[11, [14, 17, 1, 22, 18], 40]
[1, [6, 22, 13, 17, 14], 40]
[7, [22, 17, 16, 14, 3], 40]
[6, [8, 4, 10, 1, 20], 40]
[7, [4, 15, 16, 13, 19], 40]
[21, [19, 17, 18, 14, 13], 40]
[22, [20, 2, 3, 9, 12], 40]
[10, [17, 5, 13, 4, 9], 40]
[11, [22, 12, 16, 9, 13], 40]
[10, [8, 23, 9, 11, 13], 40]
[18, [20, 14, 22, 23, 6], 40]
[2, [14, 10, 15, 3, 12], 40]
[2, [22, 15, 3, 7, 13], 40]
[6, [8, 4, 19, 3, 7], 40]
[14, [20, 11, 18, 8, 10], 40]
[23, [8, 12, 6, 4, 21], 40]
[19, [11, 14, 8, 7, 9], 40]
[18, [8, 2, 19, 13, 10], 40]
[10, [17, 5, 22, 16, 11], 40]
[18, [13, 9, 22, 14, 5], 40]
[17, [18, 19, 4, 11, 8], 40]
[5, [16, 21, 6, 13, 9], 40]
[21, [7, 19, 11, 3, 20], 40]
[3, [1, 17, 16, 23, 12], 40]
[15, [1, 12, 19, 5, 6], 40]
[8, [4, 2, 3, 15, 17], 40]
[12, [7, 13, 2, 17, 6], 40]
[6, [12, 8, 2, 21, 15], 40]
[5, [21, 4, 20, 9, 14], 40]
[20, [10, 9, 7, 21, 3], 40]
[4, [3, 17, 5, 22, 14], 40]
[1, [15, 17, 12, 16, 3], 40]
[13, [18, 23, 9, 22, 2], 40]
[21, [9, 12, 17, 1, 15], 40]
[16, [21, 23, 6, 12, 13], 40]
[4, [23, 9, 12, 3, 8], 40]
[7, [23, 18, 1, 5, 22], 40]
[5, [21, 19, 9, 7, 4], 40]
[4, [11, 20, 15, 13, 3], 40]
[10, [17, 12, 9, 2, 8], 40]
[13, [5, 12, 4, 11, 8], 40]
[4, [23, 1, 8, 16, 7], 40]
[2, [17, 21, 14, 5, 3], 40]
[21, [11, 1, 9, 2, 7], 40]
[19, [10, 4, 12, 2, 8], 40]
[3, [2, 13, 1, 14, 15], 40]
[4, [2, 10, 8, 18, 19], 40]
[10, [20, 6, 16, 14, 3], 40]
[9, [19, 14, 11, 8, 2], 40]
[24, [18, 12, 2, 15, 16], 40]
[6, [21, 19, 8, 3, 4], 40]
[6, [17, 3, 10, 16, 14], 40]
[12, [2, 4, 22, 7, 5], 40]
[13, [15, 14, 12, 22, 7], 40]
[11, [17, 15, 9, 5, 10], 40]
[12, [6, 10, 14, 3, 7], 40]
[9, [11, 19, 23, 12, 5], 40]
[2, [4, 3, 9, 14, 8], 40]
[14, [6, 13, 23, 8, 12], 40]
[23, [21, 9, 6, 2, 11], 40]
[4, [23, 22, 20, 17, 7], 40]
[10, [21, 4, 2, 3, 5], 40]
[2, [6, 9, 23, 21, 14], 40]
[11, [18, 13, 10, 9, 4], 40]
[22, [17, 21, 5, 18, 7], 40]
[4, [16, 14, 9, 7, 20], 40]
[15, [21, 22, 17, 12, 13], 40]
[8, [7, 11, 23, 21, 5], 40]
[21, [12, 22, 3, 1, 11], 40]
[6, [5, 23, 1, 18, 19], 40]
[1, [17, 20, 10, 9, 14], 40]
[3, [2, 14, 9, 20, 11], 40]
[7, [13, 5, 8, 23, 1], 40]
[22, [9, 5, 18, 16, 3], 40]
[21, [18, 4, 22, 20, 6], 40]
[17, [3, 21, 1, 10, 20], 40]
[6, [22, 19, 15, 8, 2], 40]
[24, [12, 4, 2, 18, 11], 40]
[21, [9, 11, 10, 2, 23], 40]
[15, [14, 11, 21, 22, 20], 40]
[20, [17, 5, 8, 9, 23], 40]
[1, [8, 17, 4, 13, 11], 40]
[17, [12, 23, 9, 20, 6], 40]
[10, [7, 14, 12, 18, 11], 40]
[15, [4, 12, 11, 7, 17], 40]
[18, [23, 17, 9, 19, 20], 40]
