[24, [3, 8, 21, 2, 22], 40]
[20, [3, 14, 16, 21, 5], 40]
[20, [21, 15, 8, 7, 1], 40]
[2, [23, 20, 8, 21, 14], 40]
[13, [12, 15, 21, 22, 19], 40]
[12, [10, 6, 14, 2, 22], 40]
[5, [22, 3, 15, 20, 7], 40]
[13, [9, 10, 18, 1, 12], 40]
[2, [17, 5, 18, 1, 9], 40]
[10, [22, 7, 21, 3, 16], 40]
[18, [3, 10, 19, 2, 13], 40]
[4, [7, 17, 14, 18, 20], 40]
[8, [2, 9, 23, 6, 19], 40]
[20, [11, 3, 10, 7, 12], 40]
[11, [2, 12, 1, 6, 5], 40]
[22, [9, 23, 19, 4, 6], 40]
[3, [20, 4, 2, 10, 6], 40]
[16, [5, 15, 11, 14, 22], 40]
[21, [5, 18, 12, 17, 20], 40]
[13, [10, 7, 2, 18, 17], 40]
[20, [17, 11, 14, 5, 19], 40]
[21, [2, 20, 23, 7, 17], 40]
[11, [13, 5, 17, 6, 3], 40]
[8, [5, 10, 12, 11, 7], 40]
[15, [6, 3, 19, 18, 9], 40]
[9, [23, 13, 3, 16, 4], 40]
[14, [6, 5, 23, 17, 8], 40]
[12, [21, 16, 7, 13, 19], 40]
[13, [1, 12, 2, 5, 20], 40]
[10, [14, 15, 19, 9, 7], 40]
[3, [4, 14, 11, 8, 6], 40]
[5, [13, 21, 6, 23, 12], 40]
[22, [17, 7, 15, 2, 11], 40]
[14, [9, 13, 17, 19, 11], 40]
[9, [10, 2, 1, 6, 15], 40]
[23, [22, 3, 19, 20, 12], 40]
[17, [21, 22, 13, 11, 7], 40]
[12, [17, 16, 23, 10, 7], 40]
[9, [20, 16, 2, 15, 1], 40]
[20, [1, 13, 16, 15, 18], 40]
[18, [12, 8, 22, 17, 19], 40]
[9, [16, 21, 8, 20, 22], 40]
[11, [10, 6, 3, 20, 5], 40]
[16, [15, 21, 14, 8, 10], 40]
[9, [14, 12, 11, 20, 23], 40]
[23, [14, 2, 8, 4, 17], 40]
[15, [16, 18, 12, 22, 1], 40]
[5, [3, 11, 17, 9, 13], 40]
[13, [14, 5, 20, 21, 9], 40]
[6, [9, 2, 17, 19, 1], 40]
[18, [19, 10, 5, 7, 6], 40]
[4, [14, 9, 1, 5, 23], 40]
[18, [22, 6, 3, 10, 1], 40]
