[6, [5, 4, 11, 14, 20], 160]
[12, [21, 20, 8, 18, 4], 80]
[3, [5, 8, 23, 12, 15], 160]
[24, [12, 4, 2, 19, 6], 120]
[12, [3, 11, 4, 7, 5], 40]
[2, [6, 14, 17, 1, 23], 80]
[12, [15, 13, 11, 4, 14], 160]
[1, [13, 14, 11, 6, 23], 40]
[4, [18, 13, 21, 8, 17], 40]
[14, [16, 4, 18, 8, 9], 40]
[12, [11, 23, 3, 7, 15], 160]
[23, [15, 2, 19, 13, 12], 80]
[10, [9, 4, 23, 18, 6], 160]
[3, [22, 4, 18, 19, 8], 120]
[22, [3, 18, 4, 1, 21], 40]
[20, [2, 3, 19, 10, 23], 80]
[8, [20, 5, 10, 17, 2], 80]
[21, [19, 13, 17, 20, 5], 160]
[5, [22, 14, 18, 17, 16], 80]
[6, [11, 12, 20, 9, 15], 40]
[20, [2, 14, 15, 17, 12], 120]
[23, [10, 18, 1, 4, 7], 120]
[21, [5, 3, 17, 13, 16], 40]
[13, [8, 17, 19, 9, 18], 80]
[7, [21, 1, 2, 18, 19], 40]
[12, [20, 7, 23, 2, 19], 40]
[19, [18, 16, 17, 10, 7], 40]
[17, [11, 14, 5, 23, 6], 120]
[22, [9, 19, 13, 15, 4], 120]
[7, [16, 4, 21, 20, 19], 120]
[3, [8, 17, 6, 4, 11], 160]
[14, [17, 22, 8, 21, 9], 80]
[10, [3, 15, 19, 14, 13], 80]
[8, [3, 4, 21, 11, 18], 160]
[8, [18, 19, 23, 9, 7], 120]
[21, [17, 6, 7, 22, 19], 120]
[14, [13, 18, 5, 10, 11], 80]
[11, [16, 13, 1, 8, 18], 80]
[18, [12, 1, 14, 3, 17], 40]
[11, [1, 20, 4, 18, 2], 40]
[13, [11, 8, 4, 3, 2], 120]
[24, [2, 14, 11, 23, 18], 120]
[13, [18, 22, 4, 11, 21], 160]
[6, [20, 1, 7, 2, 12], 40]
[11, [5, 13, 18, 6, 7], 120]
[10, [18, 5, 3, 22, 1], 40]
[12, [17, 7, 23, 11, 19], 160]
[13, [19, 9, 21, 18, 22], 160]
[2, [22, 15, 18, 17, 11], 160]
[14, [10, 6, 8, 15, 13], 80]
