[15, [22, 7, 6, 20, 16], 40]
[19, [7, 11, 20, 9, 3], 40]
[13, [12, 3, 18, 11, 22], 40]
[5, [8, 10, 21, 16, 14], 40]
[7, [5, 12, 16, 8, 1], 40]
[12, [7, 6, 3, 14, 15], 40]
[8, [10, 21, 5, 13, 20], 40]
[12, [9, 21, 2, 10, 3], 40]
[10, [14, 18, 22, 7, 21], 40]
[8, [12, 4, 14, 2, 7], 40]
[3, [9, 8, 21, 5, 15], 40]
[14, [22, 20, 7, 8, 3], 40]
[13, [16, 20, 5, 2, 10], 40]
[18, [14, 13, 19, 22, 4], 40]
[3, [10, 16, 4, 6, 12], 40]
[17, [6, 10, 12, 22, 9], 40]
[3, [14, 17, 8, 13, 12], 40]
[8, [11, 23, 3, 6, 1], 40]
[2, [20, 13, 12, 7, 10], 40]
[10, [1, 16, 4, 23, 2], 40]
[10, [22, 20, 7, 12, 1], 40]
[13, [12, 9, 18, 1, 22], 40]
[4, [19, 9, 22, 10, 3], 40]
[8, [4, 17, 12, 18, 13], 40]
[8, [19, 6, 12, 5, 20], 40]
[24, [13, 11, 20, 2, 12], 40]
[14, [15, 21, 8, 2, 23], 40]
[13, [5, 18, 7, 15, 14], 40]
[5, [15, 10, 18, 14, 23], 40]
[6, [20, 12, 7, 13, 23], 40]
[21, [5, 4, 15, 18, 23], 40]
[5, [9, 13, 18, 2, 20], 40]
[7, [3, 21, 11, 6, 9], 40]
[19, [4, 15, 6, 14, 20], 40]
[23, [14, 22, 1, 11, 2], 40]
[21, [14, 2, 23, 5, 6], 40]
[10, [9, 15, 6, 17, 23], 40]
[8, [6, 21, 2, 7, 14], 40]
[8, [5, 18, 15, 6, 23], 40]
[18, [20, 13, 19, 22, 16], 40]
[2, [20, 3, 22, 5, 6], 40]
[12, [9, 20, 11, 19, 21], 40]
[3, [18, 16, 17, 22, 21], 40]
[12, [14, 19, 8, 13, 11], 40]
[2, [11, 19, 5, 10, 16], 40]
[17, [21, 5, 4, 9, 1], 40]
[15, [10, 19, 7, 8, 18], 40]
[11, [23, 17, 8, 15, 7], 40]
[3, [14, 4, 12, 18, 16], 40]
[6, [13, 8, 9, 7, 10], 40]
[19, [11, 15, 7, 17, 5], 40]
[14, [15, 5, 19, 2, 10], 40]
[1, [22, 12, 19, 18, 6], 40]
[21, [16, 3, 1, 2, 7], 40]
[3, [6, 23, 22, 18, 5], 40]
[24, [3, 17, 18, 20, 16], 40]
[7, [23, 1, 19, 3, 18], 40]
[3, [13, 20, 2, 21, 14], 40]
[16, [13, 20, 18, 10, 4], 40]
[16, [5, 11, 21, 9, 6], 40]
[8, [19, 11, 4, 2, 21], 40]
[6, [8, 18, 22, 14, 13], 40]
[6, [15, 11, 16, 3, 8], 40]
[13, [8, 6, 17, 22, 15], 40]
[13, [6, 10, 23, 7, 18], 40]
[15, [7, 20, 14, 9, 13], 40]
[10, [4, 18, 11, 15, 1], 40]
[4, [1, 10, 17, 18, 20], 40]
[22, [3, 6, 11, 10, 18], 40]
[6, [13, 4, 3, 14, 16], 40]
[20, [21, 15, 11, 19, 16], 40]
[8, [1, 4, 12, 14, 22], 40]
[4, [1, 9, 8, 18, 10], 40]
[20, [17, 4, 9, 19, 2], 40]
[10, [11, 14, 6, 2, 12], 40]
[13, [5, 1, 21, 10, 11], 40]
[18, [5, 20, 15, 7, 23], 40]
[17, [10, 6, 19, 2, 23], 40]
[16, [22, 20, 9, 18, 23], 40]
[7, [11, 16, 8, 17, 21], 40]
[11, [22, 2, 20, 16, 23], 40]
[4, [22, 2, 11, 19, 10], 40]
[11, [5, 2, 20, 14, 13], 40]
[3, [15, 6, 2, 21, 1], 40]
