[5, [15, 2, 13, 21, 22], 80]
[22, [14, 19, 21, 7, 6], 80]
[24, [6, 18, 5, 14, 10], 80]
[17, [16, 2, 22, 6, 9], 80]
[18, [6, 17, 11, 13, 7], 80]
[22, [9, 16, 1, 2, 8], 80]
[3, [5, 15, 12, 11, 21], 80]
[12, [14, 3, 10, 6, 23], 80]
[23, [13, 22, 11, 7, 20], 80]
[4, [22, 6, 3, 7, 21], 80]
[18, [8, 1, 10, 21, 17], 80]
[9, [20, 15, 12, 8, 23], 80]
[12, [5, 20, 14, 15, 2], 80]
[12, [14, 9, 6, 21, 15], 80]
[21, [11, 17, 20, 14, 6], 80]
[16, [14, 12, 2, 20, 10], 80]
[12, [11, 8, 18, 19, 21], 80]
[13, [4, 2, 6, 17, 16], 80]
[13, [5, 16, 18, 8, 14], 80]
[24, [3, 1, 21, 10, 2], 80]
[10, [22, 5, 2, 14, 17], 80]
[23, [9, 6, 10, 5, 4], 80]
[4, [18, 10, 23, 15, 19], 80]
[6, [13, 20, 10, 19, 23], 80]
[21, [22, 14, 18, 5, 7], 80]
[4, [2, 10, 20, 19, 6], 80]
[24, [10, 16, 20, 18, 8], 80]
[11, [14, 9, 3, 13, 15], 80]
[12, [6, 19, 18, 17, 9], 80]
[17, [4, 11, 3, 1, 6], 80]
[19, [9, 23, 11, 1, 20], 80]
[11, [19, 20, 7, 2, 8], 80]
[10, [20, 13, 7, 5, 14], 80]
[17, [2, 5, 19, 9, 4], 80]
[6, [18, 7, 15, 23, 2], 80]
[15, [8, 18, 21, 1, 13], 80]
[11, [10, 6, 22, 12, 8], 80]
[14, [23, 2, 16, 18, 9], 80]
[5, [7, 2, 6, 8, 10], 80]
[15, [3, 9, 8, 5, 10], 80]
[7, [13, 8, 1, 20, 2], 80]
[17, [1, 11, 10, 8, 6], 80]
[6, [22, 1, 14, 17, 19], 80]
[22, [1, 20, 3, 7, 5], 80]
[22, [12, 1, 13, 23, 20], 80]
[9, [4, 7, 2, 20, 11], 80]
[18, [7, 16, 1, 10, 20], 80]
[23, [21, 5, 15, 9, 6], 80]
[13, [2, 20, 14, 11, 12], 80]
[13, [18, 2, 5, 20, 12], 80]
[10, [1, 11, 3, 9, 18], 80]
[22, [6, 5, 2, 7, 9], 80]
[17, [14, 13, 9, 15, 22], 80]
[9, [14, 2, 18, 4, 20], 80]
[11, [15, 2, 20, 6, 3], 80]
[4, [9, 2, 18, 21, 19], 80]
[1, [3, 4, 23, 19, 8], 80]
[7, [15, 22, 16, 17, 6], 80]
[24, [23, 11, 12, 9, 19], 80]
[15, [16, 2, 23, 10, 11], 80]
[8, [15, 12, 6, 22, 3], 80]
[2, [5, 16, 7, 13, 4], 80]
[14, [1, 23, 9, 20, 5], 80]
[8, [23, 10, 6, 7, 14], 80]
[18, [14, 19, 5, 13, 3], 80]
[10, [20, 23, 18, 13, 5], 80]
[12, [15, 4, 22, 23, 13], 80]
[12, [10, 5, 14, 23, 7], 80]
[23, [16, 12, 1, 6, 18], 80]
[8, [23, 2, 9, 16, 14], 80]
[1, [12, 19, 8, 22, 6], 80]
[17, [3, 22, 4, 13, 9], 80]
[7, [10, 6, 13, 21, 5], 80]
[12, [6, 9, 7, 20, 22], 80]
[20, [10, 13, 4, 11, 12], 80]
[17, [19, 12, 3, 6, 20], 80]
[21, [19, 17, 9, 10, 18], 80]
[11, [6, 16, 20, 13, 22], 80]
[13, [8, 5, 1, 11, 9], 80]
[11, [20, 15, 9, 19, 10], 80]
[10, [21, 1, 17, 5, 6], 80]
[21, [13, 19, 12, 15, 10], 80]
[19, [8, 16, 12, 14, 10], 80]
[10, [1, 5, 3, 16, 19], 80]
[1, [6, 13, 17, 2, 20], 80]
[21, [19, 15, 2, 16, 4], 80]
[18, [1, 10, 14, 20, 11], 80]
[4, [19, 16, 2, 1, 7], 80]
[24, [11, 5, 6, 18, 14], 80]
[10, [13, 17, 18, 8, 9], 80]
[5, [20, 8, 1, 2, 7], 80]
[6, [8, 18, 21, 9, 22], 80]
[2, [9, 15, 23, 14, 16], 80]
[10, [9, 20, 15, 4, 18], 80]
[9, [18, 19, 10, 20, 8], 80]
[2, [9, 21, 12, 1, 14], 80]
[17, [11, 23, 15, 10, 4], 80]
[10, [17, 4, 22, 8, 23], 80]
[12, [19, 1, 22, 18, 13], 80]
[7, [6, 1, 20, 11, 14], 80]
[23, [17, 21, 11, 14, 8], 80]
[17, [14, 3, 6, 8, 12], 80]
[22, [20, 6, 16, 18, 4], 80]
[21, [2, 13, 14, 17, 23], 80]
[4, [10, 11, 16, 13, 14], 80]
[9, [16, 21, 7, 8, 23], 80]
[18, [15, 10, 1, 12, 4], 80]
[18, [23, 15, 8, 12, 22], 80]
[9, [11, 1, 10, 20, 23], 80]
[2, [17, 15, 22, 21, 7], 80]
[15, [23, 6, 16, 3, 10], 80]
[18, [12, 7, 22, 14, 6], 80]
[21, [20, 10, 17, 7, 12], 80]
[14, [22, 21, 10, 1, 5], 80]
[20, [9, 10, 5, 15, 16], 80]
[11, [10, 3, 7, 19, 1], 80]
[14, [5, 22, 19, 2, 6], 80]
[18, [8, 14, 16, 15, 20], 80]
[24, [8, 5, 18, 16, 2], 80]
[22, [2, 5, 1, 4, 7], 80]
[22, [16, 20, 9, 23, 3], 80]
[19, [5, 13, 18, 7, 23], 80]
[14, [4, 12, 16, 18, 21], 80]
[2, [23, 22, 9, 1, 10], 80]
[1, [6, 11, 9, 20, 15], 80]
[5, [12, 20, 21, 11, 13], 80]
[23, [15, 5, 3, 20, 11], 80]
[22, [14, 21, 2, 11, 3], 80]
[12, [2, 21, 20, 19, 18], 80]
[20, [2, 14, 15, 4, 9], 80]
[7, [21, 13, 3, 15, 16], 80]
[7, [15, 1, 11, 14, 12], 80]
[1, [9, 12, 11, 14, 5], 80]
[22, [13, 23, 17, 7, 3], 80]
[3, [22, 11, 16, 7, 8], 80]
[4, [1, 21, 17, 19, 15], 80]
[22, [10, 21, 5, 4, 11], 80]
[5, [23, 19, 2, 17, 7], 80]
[3, [21, 1, 14, 15, 17], 80]
[8, [4, 21, 6, 15, 5], 80]
[19, [10, 12, 23, 11, 8], 80]
[9, [22, 16, 10, 1, 20], 80]
[3, [18, 4, 2, 14, 15], 80]
[4, [2, 18, 8, 12, 1], 80]
[2, [18, 17, 8, 12, 21], 80]
[20, [2, 21, 8, 17, 12], 80]
[14, [11, 15, 7, 19, 2], 80]
[19, [17, 4, 23, 21, 18], 80]
[9, [21, 5, 13, 11, 23], 80]
[23, [6, 5, 21, 22, 19], 80]
[19, [17, 22, 3, 21, 9], 80]
[14, [18, 3, 20, 22, 4], 80]
[18, [21, 17, 5, 3, 23], 80]
[23, [3, 9, 10, 19, 1], 80]
[15, [5, 14, 11, 7, 12], 80]
[7, [1, 9, 6, 23, 18], 80]
[18, [10, 8, 5, 3, 15], 80]
[7, [12, 13, 5, 17, 14], 80]
[13, [21, 14, 23, 8, 4], 80]
[19, [17, 14, 23, 2, 16], 80]
[14, [12, 4, 10, 19, 23], 80]
[21, [20, 15, 23, 14, 7], 80]
[8, [1, 23, 13, 12, 9], 80]
[16, [19, 22, 23, 1, 3], 80]
[6, [4, 9, 18, 10, 11], 80]
[12, [10, 14, 2, 22, 19], 80]
[10, [9, 8, 18, 16, 15], 80]
[12, [22, 8, 5, 3, 4], 80]
[14, [1, 11, 9, 23, 4], 80]
[9, [10, 8, 16, 19, 21], 80]
[6, [19, 3, 12, 11, 13], 80]
[6, [14, 23, 12, 3, 18], 80]
[14, [9, 8, 12, 11, 18], 80]
[8, [20, 7, 14, 16, 3], 80]
[12, [18, 22, 16, 10, 6], 80]
[22, [23, 13, 9, 5, 4], 80]
[23, [13, 5, 4, 2, 14], 80]
[18, [8, 3, 6, 21, 10], 80]
[16, [19, 8, 12, 11, 13], 80]
[18, [16, 6, 11, 21, 22], 80]
[16, [19, 11, 13, 4, 7], 80]
[4, [20, 15, 6, 13, 10], 80]
[22, [10, 15, 3, 6, 23], 80]
