[8, [14, 21, 10, 6, 23], 40]
[21, [18, 15, 12, 2, 11], 40]
[19, [13, 23, 6, 20, 1], 40]
[22, [11, 14, 23, 8, 3], 40]
[8, [2, 1, 3, 17, 11], 40]
[9, [7, 14, 11, 22, 6], 40]
[21, [12, 2, 20, 5, 7], 40]
[20, [7, 5, 8, 15, 17], 40]
[6, [16, 20, 4, 19, 2], 40]
[8, [19, 6, 14, 20, 23], 40]
[13, [23, 3, 16, 7, 17], 40]
[12, [21, 13, 17, 5, 20], 40]
[13, [20, 8, 7, 19, 2], 40]
[16, [11, 21, 6, 17, 2], 40]
[21, [1, 11, 18, 13, 20], 40]
[6, [2, 12, 3, 18, 22], 40]
[20, [1, 3, 19, 16, 17], 40]
[11, [17, 12, 8, 15, 1], 40]
[4, [13, 20, 7, 3, 16], 40]
[1, [2, 15, 10, 21, 20], 40]
[19, [6, 3, 23, 18, 20], 40]
[9, [17, 23, 4, 12, 20], 40]
[17, [20, 6, 5, 2, 1], 40]
[3, [20, 6, 4, 9, 19], 40]
[12, [8, 16, 13, 20, 23], 40]
[17, [22, 11, 14, 16, 10], 40]
[14, [9, 13, 15, 12, 23], 40]
[17, [21, 20, 1, 14, 11], 40]
[5, [20, 22, 3, 1, 6], 40]
[17, [1, 22, 15, 12, 4], 40]
[9, [14, 2, 6, 16, 11], 40]
[1, [6, 11, 20, 12, 21], 40]
[7, [6, 4, 17, 18, 9], 40]
[22, [21, 12, 7, 13, 17], 40]
[6, [15, 19, 3, 17, 8], 40]
[5, [12, 3, 19, 6, 10], 40]
[13, [18, 8, 4, 21, 17], 40]
[24, [5, 3, 1, 7, 14], 40]
[15, [6, 16, 7, 19, 13], 40]
[21, [8, 19, 20, 1, 13], 40]
[13, [2, 8, 9, 6, 14], 40]
[8, [7, 5, 10, 17, 23], 40]
[20, [9, 23, 6, 4, 16], 40]
[6, [8, 21, 9, 4, 14], 40]
[15, [4, 17, 5, 21, 3], 40]
[18, [3, 16, 4, 13, 11], 40]
[16, [22, 8, 12, 11, 4], 40]
[11, [3, 13, 4, 8, 21], 40]
[21, [10, 17, 18, 9, 2], 40]
[14, [10, 1, 5, 12, 6], 40]
[13, [21, 7, 10, 8, 9], 40]
[24, [20, 12, 4, 21, 1], 40]
[23, [4, 21, 7, 22, 13], 40]
[22, [10, 3, 4, 2, 1], 40]
[3, [15, 14, 13, 9, 23], 40]
[18, [19, 4, 10, 22, 8], 40]
[13, [10, 2, 15, 21, 3], 40]
[7, [12, 11, 13, 5, 18], 40]
[2, [6, 7, 12, 23, 9], 40]
[8, [3, 15, 10, 14, 4], 40]
[20, [4, 10, 13, 19, 16], 40]
[9, [23, 21, 8, 15, 12], 40]
[8, [20, 1, 21, 4, 23], 40]
[3, [2, 1, 14, 12, 18], 40]
[16, [5, 14, 18, 15, 7], 40]
[18, [13, 9, 16, 20, 11], 40]
[20, [4, 6, 22, 2, 19], 40]
[5, [20, 14, 10, 23, 9], 40]
[14, [21, 23, 12, 19, 15], 40]
[10, [1, 22, 16, 5, 19], 40]
[16, [22, 12, 6, 5, 7], 40]
[1, [19, 23, 5, 3, 9], 40]
[1, [15, 3, 2, 11, 17], 40]
[5, [9, 20, 18, 14, 4], 40]
[20, [4, 5, 23, 21, 10], 40]
[22, [15, 3, 21, 6, 20], 40]
[16, [2, 13, 6, 21, 20], 40]
[8, [13, 20, 9, 12, 2], 40]
[15, [1, 20, 17, 22, 13], 40]
[16, [6, 4, 14, 2, 7], 40]
[22, [1, 16, 8, 13, 15], 40]
[9, [15, 23, 3, 22, 1], 40]
[17, [10, 11, 18, 2, 22], 40]
[14, [4, 11, 12, 7, 5], 40]
[13, [3, 16, 23, 15, 6], 40]
[2, [8, 14, 5, 16, 4], 40]
[14, [6, 19, 11, 2, 23], 40]
[14, [22, 18, 9, 2, 10], 40]
[24, [14, 8, 22, 11, 21], 40]
[3, [12, 9, 6, 14, 13], 40]
[10, [18, 7, 20, 17, 11], 40]
[2, [21, 20, 6, 9, 16], 40]
[6, [19, 13, 21, 20, 1], 40]
[4, [7, 13, 8, 6, 22], 40]
[22, [9, 1, 8, 18, 15], 40]
[19, [22, 2, 10, 11, 1], 40]
[21, [8, 22, 17, 1, 2], 40]
[13, [19, 11, 10, 3, 18], 40]
[4, [8, 13, 23, 20, 12], 40]
[13, [17, 16, 7, 19, 5], 40]
