[19, [7, 20, 8, 10, 21], 120]
[8, [16, 7, 5, 19, 12], 120]
[23, [11, 19, 18, 21, 5], 120]
[5, [6, 8, 3, 18, 7], 120]
[14, [20, 7, 16, 23, 15], 120]
[13, [18, 11, 9, 15, 7], 120]
[24, [18, 5, 19, 2, 11], 120]
[4, [5, 8, 20, 16, 12], 120]
[7, [16, 19, 5, 10, 2], 120]
[10, [5, 20, 22, 18, 12], 120]
[20, [6, 7, 22, 23, 11], 120]
[21, [17, 3, 6, 16, 19], 120]
[6, [11, 17, 7, 16, 13], 120]
[9, [23, 16, 14, 8, 22], 120]
[2, [5, 15, 3, 9, 11], 120]
[3, [1, 19, 21, 11, 23], 120]
[1, [5, 9, 14, 11, 8], 120]
[11, [19, 2, 12, 23, 16], 120]
[4, [7, 17, 12, 10, 21], 120]
[1, [10, 23, 13, 8, 20], 120]
[12, [20, 15, 8, 11, 13], 120]
[20, [1, 6, 16, 9, 12], 120]
[23, [18, 6, 4, 15, 10], 120]
[12, [10, 8, 21, 3, 15], 120]
[8, [15, 18, 2, 1, 4], 120]
[13, [5, 4, 15, 23, 11], 120]
[6, [1, 3, 23, 8, 19], 120]
[11, [14, 19, 20, 18, 22], 120]
[10, [22, 16, 3, 19, 17], 120]
[18, [22, 1, 16, 7, 9], 120]
[17, [15, 21, 11, 18, 19], 120]
[9, [6, 22, 18, 8, 12], 120]
[20, [10, 8, 5, 22, 4], 120]
[14, [4, 19, 1, 13, 15], 120]
[5, [10, 21, 9, 18, 20], 120]
[18, [22, 7, 13, 14, 6], 120]
[11, [13, 20, 17, 19, 23], 120]
[19, [7, 21, 1, 4, 23], 120]
[14, [4, 17, 7, 11, 16], 120]
[2, [18, 1, 21, 17, 20], 120]
[20, [10, 23, 9, 6, 4], 120]
[23, [5, 15, 17, 16, 22], 120]
[11, [20, 9, 17, 5, 10], 120]
[6, [9, 3, 21, 1, 22], 120]
[18, [12, 17, 19, 16, 7], 120]
[11, [2, 9, 7, 18, 5], 120]
[21, [11, 10, 14, 3, 13], 120]
[10, [1, 8, 9, 14, 18], 120]
[22, [1, 18, 6, 21, 20], 120]
[24, [12, 15, 19, 20, 16], 120]
[21, [4, 22, 18, 11, 2], 120]
[5, [12, 14, 2, 13, 3], 120]
[5, [11, 3, 22, 15, 2], 120]
[1, [8, 22, 20, 4, 6], 120]
[15, [8, 5, 14, 13, 2], 120]
[1, [3, 17, 22, 19, 16], 120]
[14, [5, 20, 10, 21, 17], 120]
[2, [9, 12, 23, 21, 22], 120]
[5, [23, 13, 20, 21, 7], 120]
[16, [13, 12, 5, 9, 7], 120]
[9, [11, 22, 2, 17, 21], 120]
[12, [11, 2, 15, 7, 18], 120]
[15, [4, 23, 6, 12, 2], 120]
[21, [5, 22, 23, 2, 4], 120]
[1, [14, 23, 2, 13, 10], 120]
[16, [13, 7, 23, 2, 15], 120]
[9, [22, 4, 17, 7, 23], 120]
[12, [17, 3, 13, 22, 5], 120]
[1, [18, 5, 15, 6, 22], 120]
[15, [16, 9, 5, 13, 17], 120]
[13, [8, 12, 9, 7, 4], 120]
[4, [22, 1, 11, 9, 7], 120]
[24, [13, 18, 4, 7, 14], 120]
[10, [11, 6, 9, 2, 1], 120]
[9, [21, 4, 18, 5, 11], 120]
[15, [5, 18, 8, 7, 14], 120]
[11, [22, 17, 1, 2, 14], 120]
[7, [12, 15, 10, 8, 2], 120]
[12, [7, 15, 17, 1, 3], 120]
[19, [13, 21, 23, 1, 11], 120]
[12, [16, 2, 20, 14, 8], 120]
[11, [16, 14, 18, 13, 10], 120]
[19, [12, 21, 11, 8, 17], 120]
[21, [17, 8, 2, 9, 20], 120]
[1, [10, 8, 16, 2, 14], 120]
[13, [14, 2, 5, 23, 8], 120]
[4, [22, 18, 3, 5, 21], 120]
[2, [10, 11, 23, 21, 15], 120]
[10, [6, 21, 13, 16, 18], 120]
[20, [6, 7, 16, 17, 19], 120]
[22, [16, 11, 14, 9, 19], 120]
[3, [4, 16, 15, 12, 18], 120]
[15, [23, 7, 14, 19, 13], 120]
[12, [23, 13, 15, 14, 5], 120]
[10, [7, 2, 17, 18, 15], 120]
[4, [22, 10, 18, 15, 8], 120]
[15, [16, 20, 18, 3, 13], 120]
[22, [6, 20, 17, 4, 23], 120]
[18, [7, 9, 12, 1, 8], 120]
[22, [2, 17, 4, 12, 3], 120]
[15, [8, 20, 7, 17, 3], 120]
[15, [5, 7, 10, 3, 12], 120]
[24, [23, 16, 6, 2, 14], 120]
[12, [5, 17, 18, 2, 6], 120]
[10, [6, 5, 3, 21, 20], 120]
[17, [6, 11, 21, 3, 14], 120]
[12, [21, 16, 15, 13, 20], 120]
[22, [11, 23, 19, 6, 20], 120]
[3, [17, 14, 13, 22, 2], 120]
[5, [6, 2, 18, 15, 13], 120]
[18, [23, 17, 22, 2, 12], 120]
[6, [7, 11, 4, 2, 5], 120]
[20, [12, 1, 9, 6, 14], 120]
[15, [2, 8, 20, 18, 10], 120]
[14, [3, 9, 12, 18, 11], 120]
[12, [20, 17, 10, 23, 11], 120]
[14, [23, 7, 19, 13, 15], 120]
[10, [19, 14, 12, 1, 21], 120]
[10, [22, 4, 12, 1, 3], 120]
[17, [18, 21, 1, 12, 5], 120]
[14, [21, 8, 1, 7, 6], 120]
[20, [2, 8, 19, 17, 5], 120]
[17, [9, 21, 22, 7, 6], 120]
[23, [9, 11, 17, 7, 12], 120]
[10, [19, 13, 1, 15, 7], 120]
[13, [9, 4, 1, 11, 12], 120]
[21, [14, 16, 17, 15, 22], 120]
[20, [11, 17, 22, 16, 12], 120]
[5, [6, 17, 7, 15, 22], 120]
[19, [3, 7, 14, 4, 6], 120]
[4, [17, 7, 5, 10, 8], 120]
[22, [18, 4, 15, 6, 5], 120]
[5, [14, 2, 22, 19, 8], 120]
[1, [21, 5, 11, 9, 20], 120]
[14, [15, 7, 3, 20, 13], 120]
[22, [1, 3, 17, 20, 12], 120]
[11, [16, 9, 14, 12, 18], 120]
[20, [10, 11, 21, 3, 19], 120]
[4, [13, 11, 20, 3, 6], 120]
[7, [18, 10, 22, 6, 5], 120]
[10, [19, 4, 9, 17, 2], 120]
[4, [17, 23, 7, 11, 3], 120]
[11, [17, 4, 9, 5, 22], 120]
[7, [17, 10, 5, 16, 14], 120]
[13, [22, 14, 18, 2, 23], 120]
[12, [1, 10, 6, 5, 16], 120]
[4, [1, 18, 3, 17, 6], 120]
[16, [17, 9, 1, 12, 11], 120]
[3, [9, 22, 2, 16, 11], 120]
[3, [16, 23, 14, 8, 15], 120]
[8, [17, 7, 18, 9, 14], 120]
[15, [23, 3, 20, 11, 5], 120]
[22, [13, 19, 7, 20, 9], 120]
[15, [5, 2, 10, 20, 23], 120]
[9, [21, 17, 19, 23, 7], 120]
[3, [5, 20, 7, 14, 16], 120]
[2, [8, 20, 4, 13, 17], 120]
[23, [16, 18, 7, 4, 22], 120]
[5, [14, 6, 22, 23, 15], 120]
[6, [14, 7, 13, 17, 19], 120]
[3, [15, 16, 21, 19, 4], 120]
[22, [4, 18, 14, 6, 1], 120]
[7, [6, 20, 1, 18, 22], 120]
[3, [16, 5, 23, 9, 18], 120]
[4, [17, 11, 8, 7, 6], 120]
[1, [11, 22, 18, 19, 3], 120]
[23, [6, 21, 16, 14, 22], 120]
[14, [12, 16, 1, 23, 20], 120]
[11, [1, 23, 12, 15, 17], 120]
[2, [3, 9, 15, 1, 14], 120]
[23, [9, 10, 18, 4, 5], 120]
[4, [21, 2, 8, 5, 19], 120]
[5, [17, 14, 10, 6, 4], 120]
[8, [4, 19, 15, 6, 23], 120]
[15, [7, 2, 21, 16, 17], 120]
[23, [3, 13, 1, 5, 9], 120]
[16, [22, 18, 6, 8, 10], 120]
[20, [8, 10, 14, 15, 1], 120]
[22, [12, 10, 1, 6, 20], 120]
[15, [3, 23, 8, 7, 18], 120]
[12, [4, 22, 1, 5, 3], 120]
[7, [10, 18, 21, 3, 11], 120]
[21, [8, 13, 2, 9, 16], 120]
[22, [13, 15, 21, 3, 6], 120]
[1, [7, 13, 11, 8, 9], 120]
[20, [9, 13, 4, 1, 17], 120]
[9, [8, 17, 1, 14, 11], 120]
[15, [18, 5, 10, 4, 13], 120]
[2, [21, 15, 9, 19, 23], 120]
[1, [6, 14, 10, 18, 5], 120]
[14, [10, 3, 6, 17, 21], 120]
[21, [15, 22, 10, 1, 9], 120]
[12, [7, 16, 10, 19, 13], 120]
[20, [18, 17, 7, 14, 16], 120]
[15, [20, 10, 11, 16, 7], 120]
[14, [3, 19, 8, 12, 20], 120]
[3, [22, 19, 20, 6, 8], 120]
[11, [16, 12, 22, 1, 4], 120]
[23, [11, 15, 18, 13, 12], 120]
[8, [19, 3, 22, 12, 11], 120]
[23, [8, 16, 6, 12, 1], 120]
[2, [5, 15, 13, 19, 10], 120]
[2, [12, 18, 14, 15, 21], 120]
[24, [5, 12, 11, 9, 4], 120]
[13, [4, 17, 15, 12, 14], 120]
[20, [23, 17, 5, 15, 11], 120]
[3, [22, 13, 7, 9, 8], 120]
[1, [17, 8, 20, 3, 5], 120]
[8, [7, 22, 9, 17, 18], 120]
[17, [13, 10, 3, 7, 16], 120]
[11, [15, 2, 19, 20, 12], 120]
[9, [10, 7, 12, 19, 13], 120]
[24, [17, 2, 13, 7, 18], 120]
[13, [6, 22, 20, 9, 16], 120]
[23, [15, 1, 19, 12, 21], 120]
[7, [3, 8, 19, 13, 12], 120]
[9, [8, 1, 13, 16, 20], 120]
[9, [7, 2, 6, 23, 3], 120]
[16, [22, 12, 14, 11, 4], 120]
[18, [10, 11, 21, 16, 15], 120]
[23, [20, 8, 11, 14, 13], 120]
[14, [20, 21, 1, 6, 3], 120]
[8, [3, 7, 20, 13, 23], 120]
[4, [13, 8, 21, 17, 19], 120]
[7, [23, 20, 18, 10, 19], 120]
[15, [13, 23, 4, 21, 6], 120]
[5, [7, 21, 23, 17, 12], 120]
[18, [19, 17, 15, 5, 2], 120]
[19, [1, 3, 10, 22, 14], 120]
[2, [10, 21, 7, 8, 11], 120]
[8, [23, 17, 9, 1, 10], 120]
[14, [6, 22, 21, 15, 7], 120]
[11, [21, 9, 23, 14, 15], 120]
[20, [21, 1, 2, 12, 18], 120]
[17, [7, 2, 1, 3, 20], 120]
[4, [19, 21, 9, 7, 12], 120]
[13, [18, 23, 12, 5, 9], 120]
[8, [10, 14, 4, 23, 3], 120]
[12, [13, 11, 17, 5, 23], 120]
[14, [21, 15, 22, 23, 1], 120]
[16, [7, 22, 17, 23, 9], 120]
[7, [17, 23, 12, 22, 6], 120]
[11, [22, 15, 20, 14, 8], 120]
[1, [3, 14, 5, 16, 12], 120]
[20, [16, 7, 6, 21, 14], 120]
[11, [1, 21, 19, 13, 17], 120]
[19, [18, 14, 9, 22, 20], 120]
[19, [22, 6, 11, 21, 17], 120]
[20, [12, 3, 8, 10, 18], 120]
[10, [11, 16, 7, 18, 17], 120]
[22, [4, 11, 15, 19, 12], 120]
[14, [22, 2, 6, 15, 7], 120]
[13, [11, 4, 21, 18, 15], 120]
[1, [9, 14, 15, 13, 21], 120]
[10, [16, 6, 9, 12, 19], 120]
[9, [17, 8, 13, 14, 16], 120]
[23, [3, 12, 21, 15, 10], 120]
[7, [1, 13, 2, 21, 12], 120]
[12, [15, 6, 21, 14, 10], 120]
[13, [21, 15, 9, 11, 20], 120]
[5, [16, 20, 12, 22, 9], 120]
[23, [19, 18, 20, 8, 3], 120]
[23, [12, 19, 1, 11, 14], 120]
[17, [6, 15, 19, 4, 1], 120]
[7, [11, 8, 19, 16, 22], 120]
[19, [11, 9, 1, 21, 3], 120]
[22, [11, 20, 5, 6, 19], 120]
[10, [23, 18, 2, 16, 1], 120]
[16, [19, 6, 22, 11, 10], 120]
[15, [12, 14, 3, 18, 6], 120]
[19, [2, 5, 12, 16, 11], 120]
[24, [14, 5, 16, 9, 1], 120]
[13, [10, 4, 16, 12, 15], 120]
[24, [11, 7, 21, 8, 9], 120]
[19, [6, 20, 3, 21, 16], 120]
[1, [10, 7, 14, 12, 13], 120]
[8, [2, 7, 21, 20, 22], 120]
[21, [20, 16, 4, 13, 1], 120]
[17, [15, 22, 11, 1, 7], 120]
[20, [2, 18, 7, 23, 19], 120]
[8, [10, 19, 17, 13, 22], 120]
[3, [12, 2, 18, 5, 23], 120]
[23, [4, 15, 3, 8, 5], 120]
[19, [8, 21, 10, 18, 23], 120]
[7, [11, 6, 19, 18, 12], 120]
[2, [11, 18, 20, 9, 10], 120]
[24, [2, 19, 1, 8, 13], 120]
[4, [21, 5, 2, 1, 23], 120]
[17, [9, 14, 1, 6, 10], 120]
[15, [10, 8, 1, 12, 14], 120]
[13, [21, 17, 3, 16, 10], 120]
[12, [14, 2, 19, 10, 16], 120]
[11, [17, 23, 8, 14, 10], 120]
[9, [10, 13, 19, 1, 16], 120]
[1, [23, 10, 4, 3, 11], 120]
[22, [17, 14, 12, 18, 10], 120]
[2, [17, 14, 15, 10, 4], 120]
[21, [8, 4, 12, 2, 14], 120]
[11, [12, 20, 7, 6, 3], 120]
[9, [15, 8, 11, 18, 19], 120]
