[21, [10, 5, 14, 1, 20], 80]
[22, [3, 19, 4, 18, 8], 80]
[2, [21, 12, 9, 6, 17], 80]
[1, [6, 19, 9, 13, 17], 80]
[11, [22, 15, 7, 9, 12], 80]
[14, [4, 23, 10, 6, 7], 80]
[21, [18, 5, 14, 9, 2], 80]
[24, [10, 13, 11, 1, 6], 80]
[12, [17, 2, 13, 1, 9], 80]
[2, [6, 16, 17, 14, 1], 80]
[16, [2, 9, 10, 11, 13], 80]
[15, [8, 16, 7, 19, 3], 80]
[16, [3, 18, 20, 12, 6], 80]
[12, [17, 23, 3, 21, 16], 80]
[19, [3, 17, 23, 21, 15], 80]
[11, [18, 5, 13, 6, 21], 80]
[14, [23, 15, 7, 6, 13], 80]
[9, [3, 20, 23, 7, 14], 80]
[2, [1, 19, 5, 12, 14], 80]
[12, [8, 6, 23, 17, 9], 80]
[9, [15, 4, 19, 12, 13], 80]
[2, [15, 3, 21, 20, 6], 80]
[5, [6, 23, 7, 12, 11], 80]
[2, [11, 1, 8, 16, 14], 80]
[10, [19, 1, 12, 23, 15], 80]
[2, [1, 9, 15, 20, 16], 80]
[4, [20, 1, 18, 2, 15], 80]
[24, [1, 15, 21, 17, 8], 80]
[23, [22, 10, 8, 20, 13], 80]
[18, [6, 19, 3, 14, 15], 80]
[16, [1, 13, 9, 19, 10], 80]
[23, [15, 16, 20, 22, 11], 80]
[7, [18, 21, 3, 14, 15], 80]
[8, [21, 23, 22, 7, 14], 80]
[12, [15, 2, 3, 23, 10], 80]
[2, [1, 8, 13, 20, 10], 80]
[18, [5, 23, 20, 2, 14], 80]
[21, [14, 10, 22, 9, 17], 80]
[3, [9, 6, 20, 14, 17], 80]
[19, [1, 21, 16, 3, 22], 80]
[7, [23, 17, 18, 12, 14], 80]
[1, [6, 14, 5, 22, 12], 80]
[17, [2, 10, 22, 5, 19], 80]
[12, [20, 2, 13, 8, 14], 80]
[16, [13, 4, 5, 11, 7], 80]
[8, [7, 23, 21, 4, 19], 80]
[12, [1, 19, 14, 3, 7], 80]
[8, [7, 10, 18, 21, 15], 80]
[21, [12, 9, 11, 13, 10], 80]
[16, [10, 15, 22, 7, 8], 80]
[11, [20, 22, 9, 14, 10], 80]
[5, [6, 9, 13, 22, 20], 80]
[23, [11, 12, 5, 16, 20], 80]
[19, [16, 13, 12, 10, 20], 80]
[5, [4, 19, 21, 8, 2], 80]
[12, [9, 11, 23, 20, 22], 80]
[10, [4, 5, 22, 23, 14], 80]
[15, [21, 6, 19, 2, 10], 80]
[7, [9, 18, 15, 13, 17], 80]
[18, [15, 12, 10, 6, 13], 80]
[3, [9, 23, 17, 12, 11], 80]
[16, [20, 13, 6, 11, 2], 80]
[11, [21, 4, 15, 7, 13], 80]
[3, [20, 16, 21, 5, 8], 80]
[4, [22, 10, 3, 17, 5], 80]
[1, [17, 7, 14, 15, 21], 80]
[13, [18, 10, 21, 1, 6], 80]
[18, [12, 14, 17, 16, 23], 80]
[11, [1, 4, 8, 20, 5], 80]
[1, [12, 7, 17, 2, 6], 80]
[15, [8, 21, 5, 1, 20], 80]
[9, [2, 1, 10, 12, 17], 80]
[7, [4, 18, 6, 22, 13], 80]
[13, [18, 9, 8, 14, 20], 80]
[15, [22, 18, 6, 21, 13], 80]
[11, [18, 22, 12, 9, 19], 80]
[12, [6, 2, 17, 15, 10], 80]
[21, [12, 15, 20, 4, 23], 80]
[15, [9, 19, 17, 13, 1], 80]
[15, [23, 5, 4, 11, 14], 80]
[22, [1, 9, 17, 13, 12], 80]
[11, [17, 16, 18, 2, 13], 80]
[8, [10, 17, 14, 7, 12], 80]
[22, [6, 13, 17, 7, 10], 80]
[3, [21, 13, 22, 12, 6], 80]
[3, [11, 5, 8, 15, 18], 80]
[21, [15, 11, 14, 12, 7], 80]
[4, [9, 11, 5, 10, 16], 80]
[23, [2, 16, 13, 19, 4], 80]
[8, [16, 13, 4, 17, 20], 80]
[15, [23, 2, 13, 18, 6], 80]
[18, [14, 4, 5, 19, 17], 80]
[24, [2, 17, 8, 14, 11], 80]
[13, [2, 17, 18, 11, 4], 80]
[14, [2, 11, 19, 8, 4], 80]
[24, [8, 1, 22, 15, 18], 80]
[9, [2, 1, 5, 22, 15], 80]
[12, [20, 1, 5, 22, 2], 80]
[9, [20, 12, 7, 15, 2], 80]
[18, [21, 8, 4, 6, 9], 80]
[17, [9, 8, 10, 11, 16], 80]
[15, [12, 1, 22, 5, 10], 80]
[1, [12, 23, 5, 7, 2], 80]
[10, [16, 2, 12, 1, 21], 80]
[5, [17, 16, 9, 1, 23], 80]
[22, [9, 4, 11, 7, 17], 80]
[12, [17, 14, 10, 8, 19], 80]
[14, [8, 10, 9, 2, 13], 80]
[2, [21, 14, 11, 9, 13], 80]
[10, [21, 2, 18, 23, 15], 80]
[5, [9, 23, 13, 2, 4], 80]
[12, [9, 21, 16, 17, 20], 80]
[10, [18, 19, 14, 20, 15], 80]
[18, [11, 7, 9, 6, 3], 80]
[17, [23, 11, 4, 15, 5], 80]
[19, [16, 10, 21, 6, 9], 80]
[1, [20, 19, 8, 12, 22], 80]
[16, [1, 23, 19, 9, 3], 80]
[23, [21, 4, 10, 5, 3], 80]
[2, [17, 1, 8, 23, 15], 80]
[11, [9, 15, 13, 23, 18], 80]
[21, [19, 12, 8, 9, 1], 80]
[4, [17, 21, 22, 8, 5], 80]
[1, [22, 15, 5, 7, 6], 80]
[3, [13, 11, 23, 4, 1], 80]
[22, [21, 10, 7, 17, 15], 80]
[6, [13, 17, 1, 15, 10], 80]
[23, [15, 6, 14, 20, 7], 80]
[13, [20, 14, 11, 5, 10], 80]
[20, [4, 18, 13, 19, 12], 80]
[16, [8, 4, 23, 1, 19], 80]
[22, [16, 10, 7, 20, 14], 80]
[1, [11, 12, 5, 17, 6], 80]
[12, [13, 22, 17, 1, 11], 80]
[15, [23, 12, 3, 1, 16], 80]
[17, [19, 15, 23, 7, 13], 80]
[16, [14, 17, 9, 15, 21], 80]
[18, [17, 12, 23, 4, 14], 80]
[10, [15, 4, 13, 22, 11], 80]
[22, [11, 12, 4, 20, 8], 80]
[16, [17, 11, 15, 14, 7], 80]
[9, [12, 18, 22, 21, 19], 80]
[4, [9, 6, 8, 7, 19], 80]
[3, [7, 17, 23, 2, 8], 80]
[24, [16, 9, 6, 8, 7], 80]
[6, [7, 17, 5, 10, 20], 80]
[10, [7, 19, 9, 22, 5], 80]
[14, [1, 20, 23, 21, 12], 80]
[14, [6, 12, 17, 2, 9], 80]
[7, [15, 5, 3, 12, 14], 80]
