[10, [6, 19, 23, 1, 8], 80]
[20, [14, 21, 3, 9, 22], 80]
[6, [8, 23, 19, 12, 9], 80]
[13, [18, 21, 15, 2, 5], 80]
[16, [19, 20, 18, 8, 15], 80]
[6, [5, 4, 19, 12, 14], 80]
[17, [9, 15, 16, 13, 4], 80]
[16, [3, 21, 9, 12, 14], 80]
[18, [6, 10, 7, 4, 8], 80]
[13, [7, 10, 5, 21, 2], 80]
[11, [13, 4, 7, 2, 22], 80]
[1, [23, 13, 22, 14, 17], 80]
[12, [7, 19, 14, 2, 20], 80]
[7, [16, 5, 13, 17, 10], 80]
[18, [10, 11, 9, 5, 13], 80]
[4, [16, 17, 6, 20, 5], 80]
[24, [13, 16, 17, 6, 2], 80]
[2, [8, 17, 19, 4, 6], 80]
[19, [21, 6, 20, 10, 8], 80]
[4, [17, 16, 1, 22, 14], 80]
[4, [6, 3, 19, 5, 14], 80]
[5, [21, 6, 4, 22, 7], 80]
[17, [21, 1, 7, 11, 2], 80]
[15, [4, 23, 21, 18, 10], 80]
[2, [14, 19, 17, 16, 20], 80]
[9, [10, 7, 23, 18, 11], 80]
[4, [9, 15, 19, 18, 21], 80]
[10, [6, 16, 2, 4, 8], 80]
[21, [18, 8, 5, 23, 7], 80]
[20, [5, 15, 6, 19, 1], 80]
[10, [20, 17, 4, 5, 8], 80]
[6, [20, 9, 8, 1, 11], 80]
[11, [14, 8, 16, 13, 19], 80]
[23, [4, 7, 6, 20, 13], 80]
[20, [6, 23, 17, 12, 8], 80]
[23, [17, 14, 2, 7, 9], 80]
[24, [2, 17, 5, 18, 7], 80]
[7, [22, 15, 18, 4, 13], 80]
[16, [23, 5, 17, 2, 20], 80]
[9, [23, 7, 10, 21, 3], 80]
[15, [7, 18, 4, 8, 14], 80]
[14, [12, 5, 9, 19, 13], 80]
[15, [23, 20, 12, 9, 4], 80]
[16, [10, 3, 8, 20, 11], 80]
[7, [22, 21, 15, 1, 6], 80]
[4, [13, 22, 3, 23, 17], 80]
[22, [20, 1, 14, 4, 19], 80]
[9, [22, 2, 15, 10, 19], 80]
[6, [18, 17, 4, 13, 11], 80]
[22, [12, 23, 11, 16, 9], 80]
[21, [3, 10, 22, 20, 16], 80]
[7, [3, 5, 14, 17, 20], 80]
[19, [11, 5, 2, 1, 20], 80]
[17, [11, 7, 23, 20, 4], 80]
[15, [16, 13, 3, 9, 14], 80]
[4, [13, 7, 9, 17, 12], 80]
[2, [9, 17, 19, 7, 12], 80]
[13, [23, 12, 15, 4, 20], 80]
[15, [22, 18, 12, 19, 20], 80]
[6, [3, 2, 5, 19, 9], 80]
[1, [14, 8, 16, 5, 15], 80]
[21, [8, 5, 15, 1, 6], 80]
[5, [11, 9, 1, 4, 12], 80]
[5, [10, 2, 1, 21, 14], 80]
[22, [21, 3, 20, 2, 14], 80]
[22, [3, 19, 14, 21, 11], 80]
[1, [10, 20, 16, 8, 14], 80]
[8, [18, 19, 20, 10, 16], 80]
[18, [16, 12, 15, 6, 5], 80]
[6, [7, 8, 19, 13, 21], 80]
[9, [17, 8, 1, 7, 5], 80]
[22, [21, 12, 10, 8, 20], 80]
[4, [12, 23, 14, 19, 10], 80]
[4, [12, 21, 3, 17, 10], 80]
[2, [14, 5, 12, 23, 15], 80]
[4, [13, 19, 2, 8, 14], 80]
[7, [1, 15, 21, 12, 14], 80]
[7, [5, 18, 17, 12, 9], 80]
[9, [18, 23, 10, 1, 16], 80]
[19, [11, 2, 20, 4, 12], 80]
[8, [13, 16, 12, 18, 4], 80]
[9, [1, 4, 15, 20, 5], 80]
[21, [9, 20, 8, 15, 12], 80]
[19, [3, 15, 6, 18, 21], 80]
[24, [7, 5, 6, 4, 12], 80]
[22, [17, 4, 1, 6, 2], 80]
[16, [12, 23, 15, 8, 21], 80]
[20, [6, 3, 14, 22, 9], 80]
[10, [17, 23, 13, 6, 8], 80]
[11, [8, 2, 18, 22, 23], 80]
[19, [17, 20, 12, 13, 21], 80]
[24, [4, 23, 6, 18, 7], 80]
[17, [23, 11, 10, 2, 3], 80]
[14, [12, 20, 13, 4, 21], 80]
[15, [10, 5, 9, 8, 1], 80]
[3, [22, 23, 9, 7, 19], 80]
[2, [23, 3, 12, 11, 1], 80]
[4, [5, 10, 11, 17, 14], 80]
[1, [18, 2, 6, 5, 7], 80]
[13, [14, 6, 17, 21, 15], 80]
[9, [1, 12, 6, 20, 15], 80]
[20, [4, 13, 21, 9, 22], 80]
[15, [11, 17, 18, 6, 16], 80]
[20, [8, 18, 21, 10, 9], 80]
[6, [4, 14, 19, 3, 1], 80]
[8, [16, 1, 12, 18, 21], 80]
[17, [22, 23, 21, 5, 20], 80]
[18, [11, 21, 13, 6, 7], 80]
[14, [16, 10, 2, 8, 4], 80]
[9, [15, 11, 7, 10, 14], 80]
