[24, [18, 4, 7, 12, 3], 40]
[16, [15, 10, 9, 22, 18], 40]
[16, [21, 13, 7, 1, 3], 40]
[20, [12, 10, 22, 18, 15], 40]
[1, [3, 8, 4, 17, 7], 40]
[11, [10, 22, 21, 5, 12], 40]
[3, [15, 21, 5, 7, 20], 40]
[10, [15, 21, 13, 1, 12], 40]
[20, [9, 23, 14, 21, 1], 40]
[4, [8, 19, 13, 17, 18], 40]
[15, [10, 19, 11, 6, 8], 40]
[19, [14, 23, 5, 21, 10], 40]
[24, [22, 14, 18, 19, 21], 40]
[2, [1, 19, 20, 6, 13], 40]
[18, [5, 14, 9, 16, 21], 40]
[24, [1, 8, 9, 5, 7], 40]
[23, [15, 2, 17, 3, 20], 40]
[22, [10, 5, 9, 12, 17], 40]
[18, [20, 6, 11, 13, 19], 40]
[13, [19, 9, 10, 8, 1], 40]
[7, [13, 8, 6, 23, 10], 40]
[19, [2, 11, 12, 6, 3], 40]
[12, [1, 13, 18, 21, 19], 40]
[17, [21, 22, 16, 10, 3], 40]
[10, [23, 4, 6, 11, 1], 40]
[24, [5, 12, 6, 22, 10], 40]
[15, [13, 20, 14, 7, 2], 40]
[1, [19, 9, 8, 13, 7], 40]
[3, [10, 16, 23, 17, 18], 40]
[3, [5, 11, 6, 20, 13], 40]
[12, [21, 19, 7, 15, 22], 40]
[18, [21, 16, 23, 8, 11], 40]
[21, [4, 14, 2, 7, 10], 40]
[24, [3, 17, 20, 10, 15], 40]
[15, [23, 8, 11, 1, 21], 40]
[11, [15, 1, 4, 6, 19], 40]
[21, [7, 2, 4, 10, 12], 40]
[16, [1, 2, 18, 7, 13], 40]
[6, [23, 10, 13, 1, 5], 40]
[4, [16, 19, 12, 9, 6], 40]
[6, [4, 1, 8, 10, 16], 40]
[5, [8, 15, 11, 1, 3], 40]
[5, [10, 2, 8, 23, 17], 40]
[9, [1, 6, 18, 19, 5], 40]
[6, [12, 18, 2, 4, 16], 40]
[24, [12, 23, 8, 10, 15], 40]
[15, [20, 6, 21, 22, 14], 40]
[11, [22, 10, 7, 17, 9], 40]
[1, [15, 3, 6, 12, 17], 40]
[9, [2, 13, 23, 21, 19], 40]
