[15, [11, 14, 9, 16, 8], 120]
[10, [6, 1, 17, 16, 4], 120]
[20, [3, 13, 4, 8, 5], 120]
[6, [1, 4, 10, 15, 12], 120]
[24, [20, 16, 7, 6, 19], 120]
[19, [23, 22, 1, 9, 14], 120]
[21, [5, 14, 22, 7, 6], 120]
[16, [20, 4, 5, 23, 13], 120]
[10, [11, 2, 5, 20, 6], 120]
[3, [4, 22, 17, 19, 9], 120]
[11, [20, 3, 19, 2, 9], 120]
[6, [9, 7, 2, 10, 22], 120]
[5, [15, 6, 2, 22, 10], 120]
[24, [15, 1, 13, 21, 8], 120]
[13, [2, 19, 6, 4, 22], 120]
[15, [6, 9, 4, 10, 16], 120]
[1, [22, 14, 17, 7, 18], 120]
[6, [19, 9, 18, 13, 14], 120]
[11, [6, 1, 20, 14, 16], 120]
[14, [18, 9, 8, 19, 3], 120]
[18, [5, 17, 16, 4, 8], 120]
[1, [7, 18, 19, 4, 9], 120]
[5, [22, 19, 3, 9, 18], 120]
[1, [4, 3, 14, 22, 8], 120]
[19, [7, 11, 16, 15, 23], 120]
[21, [4, 7, 9, 22, 5], 120]
[18, [23, 10, 13, 16, 3], 120]
[19, [5, 13, 6, 22, 20], 120]
[20, [3, 12, 7, 11, 6], 120]
[16, [2, 21, 6, 10, 12], 120]
[21, [17, 2, 10, 9, 19], 120]
[22, [4, 23, 9, 16, 8], 120]
[2, [1, 9, 22, 7, 13], 120]
[16, [18, 13, 20, 11, 5], 120]
[4, [10, 13, 14, 1, 19], 120]
[2, [21, 19, 18, 3, 14], 120]
[4, [18, 1, 5, 11, 22], 120]
[17, [23, 2, 9, 21, 5], 120]
[7, [2, 17, 23, 3, 20], 120]
[6, [22, 23, 7, 21, 15], 120]
[11, [1, 4, 14, 6, 17], 120]
[8, [13, 3, 11, 7, 19], 120]
[3, [16, 10, 22, 2, 23], 120]
[17, [23, 11, 5, 16, 20], 120]
[3, [14, 5, 4, 17, 10], 120]
[4, [21, 14, 11, 13, 23], 120]
[10, [16, 19, 15, 23, 2], 120]
[20, [4, 8, 6, 15, 11], 120]
[2, [4, 10, 18, 7, 15], 120]
[5, [19, 9, 16, 23, 4], 120]
