[7, [15, 18, 9, 4, 10], 160]
[17, [4, 16, 11, 21, 18], 120]
[1, [21, 5, 17, 13, 18], 160]
[7, [10, 4, 18, 19, 6], 40]
[17, [5, 4, 21, 23, 19], 40]
[10, [18, 3, 22, 7, 5], 160]
[23, [19, 22, 4, 1, 6], 80]
[5, [4, 7, 17, 3, 2], 120]
[20, [16, 7, 5, 3, 1], 120]
[1, [13, 15, 16, 23, 21], 120]
[15, [3, 23, 18, 21, 19], 80]
[13, [10, 9, 2, 21, 5], 120]
[22, [7, 12, 21, 16, 5], 40]
[17, [5, 10, 11, 12, 2], 120]
[20, [7, 4, 18, 6, 8], 120]
[22, [14, 17, 12, 11, 1], 80]
[8, [19, 20, 1, 22, 17], 80]
[8, [13, 10, 6, 14, 18], 80]
[6, [15, 3, 5, 7, 1], 40]
[16, [10, 21, 20, 13, 6], 160]
[23, [6, 8, 2, 15, 14], 160]
[24, [18, 9, 15, 6, 20], 120]
[17, [20, 23, 21, 15, 12], 40]
[5, [19, 14, 3, 6, 8], 40]
[22, [21, 17, 7, 6, 14], 120]
[9, [6, 10, 20, 19, 21], 120]
[15, [10, 12, 23, 20, 16], 40]
[5, [15, 22, 3, 18, 6], 160]
[12, [11, 13, 21, 7, 4], 160]
[13, [12, 19, 21, 22, 23], 160]
[19, [18, 11, 22, 6, 17], 40]
[2, [20, 13, 15, 16, 7], 80]
[21, [3, 6, 5, 18, 12], 40]
[14, [9, 3, 15, 2, 16], 40]
[3, [18, 22, 11, 8, 21], 120]
[9, [3, 5, 6, 7, 20], 120]
[1, [7, 5, 16, 17, 14], 80]
[2, [18, 10, 4, 15, 7], 80]
[1, [8, 11, 5, 14, 7], 80]
[23, [12, 14, 6, 2, 18], 160]
[4, [2, 22, 1, 10, 8], 160]
[13, [15, 2, 3, 4, 7], 120]
[19, [17, 8, 3, 6, 13], 120]
[3, [16, 23, 4, 21, 20], 120]
[3, [18, 12, 23, 22, 17], 120]
[6, [16, 13, 7, 21, 23], 160]
[10, [21, 23, 22, 12, 20], 160]
[14, [3, 8, 2, 6, 19], 80]
