[17, [8, 19, 9, 22, 4], 160]
[12, [2, 4, 3, 21, 22], 160]
[7, [12, 22, 13, 5, 10], 160]
[24, [19, 1, 6, 10, 5], 80]
[12, [7, 21, 18, 22, 17], 40]
[13, [8, 22, 21, 2, 17], 40]
[15, [22, 12, 7, 9, 13], 80]
[13, [10, 15, 23, 18, 8], 120]
[14, [8, 12, 10, 15, 5], 160]
[8, [4, 15, 22, 3, 14], 120]
[7, [12, 11, 20, 15, 1], 80]
[10, [17, 16, 1, 18, 3], 80]
[1, [9, 6, 19, 14, 22], 160]
[12, [15, 22, 19, 8, 23], 80]
[19, [9, 15, 17, 10, 2], 80]
[24, [3, 22, 13, 23, 20], 80]
[18, [10, 2, 14, 8, 7], 160]
[1, [21, 19, 13, 14, 3], 120]
[15, [23, 16, 5, 13, 17], 120]
[10, [21, 13, 1, 22, 7], 80]
[18, [13, 10, 7, 8, 12], 120]
[3, [10, 8, 12, 21, 15], 160]
[12, [18, 8, 15, 19, 17], 160]
[7, [18, 14, 19, 20, 12], 40]
[4, [17, 23, 9, 20, 22], 40]
[8, [17, 18, 1, 3, 9], 160]
[16, [9, 11, 2, 17, 3], 120]
[1, [11, 23, 7, 22, 8], 120]
[18, [9, 22, 23, 14, 3], 40]
[15, [3, 22, 7, 19, 1], 120]
[10, [11, 3, 6, 2, 8], 160]
[7, [2, 19, 10, 15, 16], 80]
[21, [4, 8, 18, 9, 7], 80]
[18, [12, 23, 14, 10, 22], 160]
[1, [22, 9, 6, 15, 10], 160]
[12, [13, 23, 1, 16, 3], 40]
[1, [10, 13, 5, 9, 12], 40]
[14, [1, 22, 4, 18, 3], 160]
[9, [22, 1, 19, 5, 8], 40]
[20, [19, 4, 21, 1, 10], 80]
[15, [12, 2, 11, 9, 22], 80]
[11, [20, 23, 19, 10, 1], 80]
[11, [23, 12, 14, 16, 15], 120]
[13, [16, 7, 8, 9, 6], 80]
[18, [5, 7, 22, 4, 23], 40]
[4, [11, 12, 17, 13, 2], 160]
[2, [21, 1, 18, 22, 5], 120]
[15, [16, 13, 2, 3, 9], 160]
[13, [7, 9, 22, 5, 2], 80]
[8, [20, 18, 7, 13, 11], 120]
[10, [12, 14, 7, 15, 19], 160]
[12, [4, 18, 22, 15, 1], 120]
[15, [20, 17, 7, 3, 4], 40]
[9, [14, 12, 15, 17, 22], 160]
[19, [15, 2, 16, 9, 11], 120]
[6, [21, 19, 20, 12, 18], 160]
[9, [10, 16, 5, 21, 6], 80]
[2, [5, 21, 4, 18, 17], 120]
[2, [12, 11, 20, 7, 8], 40]
[19, [2, 9, 18, 10, 8], 80]
[9, [12, 20, 10, 18, 8], 80]
[18, [15, 9, 3, 5, 14], 160]
[19, [1, 8, 21, 14, 11], 80]
[18, [10, 11, 1, 19, 14], 160]
[10, [8, 22, 23, 1, 19], 40]
[7, [5, 21, 13, 1, 6], 120]
[4, [1, 20, 8, 9, 19], 80]
[2, [6, 21, 8, 18, 4], 120]
[23, [12, 3, 17, 11, 6], 40]
[17, [1, 19, 3, 4, 22], 120]
[17, [14, 9, 5, 21, 8], 80]
[24, [3, 4, 17, 7, 21], 80]
[7, [20, 10, 14, 23, 9], 120]
[10, [2, 6, 14, 15, 3], 160]
[13, [15, 17, 1, 7, 22], 120]
[13, [6, 5, 17, 14, 22], 40]
[19, [23, 12, 6, 7, 17], 120]
[2, [6, 9, 12, 10, 18], 80]
[14, [1, 18, 12, 2, 11], 160]
[20, [16, 7, 19, 22, 5], 160]
[5, [7, 12, 23, 14, 8], 40]
[7, [13, 12, 10, 8, 2], 40]
[19, [9, 8, 20, 13, 7], 40]
