[3, [5, 11, 16, 1, 8], 120]
[1, [7, 21, 11, 23, 15], 120]
[1, [3, 12, 15, 2, 19], 160]
[10, [20, 16, 19, 23, 8], 120]
[4, [12, 15, 10, 14, 19], 160]
[14, [19, 8, 23, 11, 13], 120]
[1, [9, 6, 12, 11, 4], 120]
[20, [7, 10, 19, 1, 2], 40]
[22, [21, 10, 4, 12, 9], 160]
[1, [6, 10, 7, 13, 22], 40]
[9, [15, 21, 2, 8, 4], 40]
[22, [14, 9, 1, 6, 20], 160]
[1, [11, 23, 12, 6, 2], 80]
[15, [12, 14, 4, 22, 19], 120]
[20, [12, 16, 23, 9, 22], 120]
[19, [18, 16, 9, 22, 11], 40]
[13, [19, 3, 16, 12, 6], 80]
[10, [7, 9, 3, 12, 11], 80]
[13, [20, 8, 10, 6, 18], 160]
[17, [6, 7, 9, 15, 13], 80]
[20, [12, 11, 23, 21, 16], 40]
[22, [12, 5, 23, 6, 11], 80]
[17, [13, 2, 5, 18, 6], 160]
[18, [17, 3, 11, 4, 20], 160]
[12, [19, 4, 6, 1, 11], 160]
[23, [1, 21, 10, 9, 17], 160]
[10, [3, 20, 16, 21, 2], 120]
[14, [2, 9, 18, 10, 6], 80]
[12, [20, 2, 1, 16, 18], 80]
[12, [1, 18, 2, 8, 16], 80]
[2, [20, 4, 3, 22, 12], 40]
[23, [4, 20, 21, 7, 11], 40]
[4, [8, 21, 12, 13, 2], 120]
[4, [18, 14, 2, 22, 12], 80]
[3, [17, 23, 13, 21, 7], 160]
[2, [15, 14, 6, 11, 23], 120]
[21, [14, 23, 20, 12, 2], 120]
[3, [22, 23, 1, 10, 8], 40]
[12, [17, 2, 1, 23, 13], 120]
[1, [12, 10, 21, 18, 7], 80]
[4, [7, 23, 5, 18, 2], 120]
[23, [4, 17, 6, 20, 11], 120]
[3, [13, 20, 10, 6, 11], 160]
[9, [5, 6, 18, 22, 21], 160]
[24, [19, 8, 21, 22, 23], 160]
[8, [2, 6, 18, 22, 20], 160]
[21, [15, 6, 2, 7, 3], 80]
[9, [7, 18, 12, 21, 15], 160]
[21, [17, 18, 3, 22, 7], 40]
[10, [18, 21, 11, 13, 15], 120]
[9, [23, 16, 5, 10, 1], 40]
[11, [6, 22, 1, 21, 15], 120]
[18, [19, 16, 8, 1, 15], 120]
[5, [9, 19, 8, 11, 1], 40]
[11, [2, 15, 4, 20, 9], 40]
[11, [15, 18, 20, 13, 12], 80]
[9, [16, 15, 17, 14, 20], 160]
[14, [18, 15, 8, 5, 11], 120]
[10, [9, 4, 19, 2, 17], 120]
[10, [20, 15, 17, 14, 12], 120]
[9, [19, 22, 10, 3, 17], 80]
[8, [6, 7, 2, 18, 12], 80]
[14, [5, 1, 8, 21, 20], 40]
[17, [15, 11, 12, 10, 13], 120]
[13, [19, 21, 10, 15, 1], 80]
[9, [7, 10, 6, 23, 22], 120]
[19, [18, 12, 14, 23, 16], 120]
[10, [18, 3, 20, 14, 16], 160]
[13, [6, 2, 9, 14, 4], 40]
[10, [14, 19, 20, 2, 11], 40]
[4, [22, 10, 18, 11, 6], 40]
[6, [5, 20, 17, 11, 14], 80]
[18, [21, 4, 15, 11, 3], 40]
[5, [7, 21, 13, 19, 17], 120]
[3, [8, 20, 15, 17, 16], 160]
[21, [6, 23, 9, 10, 3], 160]
[15, [6, 22, 12, 2, 5], 160]
[7, [11, 17, 21, 10, 5], 40]
[7, [19, 17, 11, 4, 5], 80]
[7, [13, 14, 4, 22, 15], 160]
[1, [17, 7, 10, 16, 6], 120]
[14, [16, 2, 19, 21, 1], 120]
[24, [18, 15, 20, 2, 21], 120]
[5, [4, 18, 15, 8, 2], 40]
[19, [8, 1, 13, 12, 10], 160]
[8, [23, 10, 9, 12, 2], 80]
[4, [20, 19, 23, 16, 10], 80]
[9, [11, 5, 6, 20, 23], 120]
[19, [10, 17, 3, 11, 15], 80]
[7, [18, 10, 4, 2, 6], 40]
[9, [23, 4, 10, 7, 3], 160]
[20, [8, 7, 18, 16, 12], 40]
[13, [11, 16, 15, 21, 22], 160]
[4, [8, 12, 1, 22, 2], 160]
[21, [8, 9, 19, 2, 6], 40]
[24, [23, 7, 11, 6, 16], 80]
[13, [16, 4, 15, 22, 20], 160]
[2, [10, 11, 12, 20, 14], 160]
[21, [9, 11, 1, 8, 22], 160]
[2, [4, 11, 19, 8, 1], 160]
[21, [3, 22, 8, 18, 6], 120]
[21, [22, 15, 18, 20, 2], 160]
[8, [20, 7, 16, 21, 4], 160]
[6, [5, 7, 2, 23, 9], 120]
[20, [16, 8, 1, 9, 13], 40]
[7, [2, 11, 17, 4, 10], 120]
[17, [21, 16, 20, 9, 11], 120]
[23, [19, 11, 3, 22, 10], 160]
[19, [2, 20, 17, 7, 12], 80]
[24, [10, 22, 6, 12, 18], 120]
[13, [22, 2, 4, 5, 19], 40]
[5, [20, 21, 9, 8, 1], 120]
[3, [13, 19, 11, 7, 22], 120]
[5, [19, 17, 21, 12, 7], 120]
[7, [10, 11, 21, 18, 6], 80]
[7, [19, 8, 10, 1, 16], 40]
[13, [6, 4, 21, 3, 17], 160]
[23, [5, 17, 8, 13, 4], 160]
[13, [3, 6, 1, 14, 10], 40]
[5, [16, 1, 18, 7, 4], 120]
[24, [22, 16, 9, 11, 6], 40]
[2, [20, 5, 17, 18, 14], 80]
[4, [20, 6, 14, 11, 22], 160]
[5, [2, 21, 3, 22, 11], 40]
[16, [4, 1, 10, 21, 15], 40]
[3, [23, 14, 6, 17, 20], 160]
[11, [21, 1, 8, 15, 14], 40]
[3, [1, 16, 11, 15, 20], 160]
[6, [10, 16, 13, 7, 18], 160]
[15, [6, 3, 18, 9, 11], 120]
[6, [9, 1, 4, 10, 23], 120]
[15, [7, 13, 21, 17, 8], 80]
[24, [9, 13, 11, 6, 15], 40]
[5, [11, 6, 2, 4, 9], 160]
[1, [13, 10, 17, 11, 4], 120]
[17, [4, 5, 20, 9, 21], 40]
[20, [19, 8, 14, 11, 6], 160]
[18, [1, 16, 21, 4, 15], 80]
[22, [14, 20, 21, 3, 12], 120]
[13, [15, 11, 22, 16, 9], 160]
[3, [18, 5, 23, 15, 17], 80]
[4, [8, 2, 1, 5, 7], 40]
[22, [15, 10, 13, 18, 2], 120]
[1, [2, 23, 14, 11, 20], 160]
[1, [6, 19, 8, 11, 23], 160]
[9, [18, 6, 10, 11, 16], 80]
[7, [1, 8, 5, 9, 6], 160]
[18, [20, 10, 4, 17, 11], 120]
[3, [16, 6, 18, 14, 20], 80]
[23, [19, 3, 9, 21, 12], 120]
[6, [1, 2, 21, 13, 4], 80]
[23, [7, 19, 1, 3, 15], 40]
[10, [14, 15, 17, 4, 22], 160]
[3, [8, 16, 10, 23, 12], 120]
[5, [10, 9, 21, 4, 15], 120]
[23, [16, 10, 20, 6, 2], 40]
[5, [20, 4, 14, 22, 19], 40]
[9, [22, 4, 12, 13, 3], 120]
[8, [12, 21, 19, 18, 9], 40]
[18, [20, 23, 11, 13, 4], 40]
[19, [7, 13, 2, 3, 12], 160]
[22, [1, 18, 21, 19, 4], 160]
[4, [2, 7, 21, 6, 18], 160]
[7, [2, 6, 4, 1, 21], 120]
[11, [2, 7, 15, 10, 19], 40]
[3, [13, 14, 21, 7, 17], 160]
[20, [2, 7, 18, 5, 9], 160]
[8, [15, 10, 3, 17, 7], 160]
[7, [15, 17, 4, 18, 11], 160]
[8, [7, 20, 4, 21, 3], 40]
[17, [3, 22, 4, 2, 11], 40]
[15, [4, 9, 22, 6, 1], 160]
[22, [8, 7, 9, 20, 12], 160]
[21, [15, 14, 6, 8, 18], 40]
[17, [5, 6, 15, 3, 12], 80]
[14, [18, 19, 4, 5, 16], 160]
[19, [15, 14, 21, 13, 20], 40]
[7, [16, 1, 13, 11, 22], 40]
[11, [23, 15, 2, 8, 6], 40]
[14, [9, 3, 4, 19, 18], 160]
[3, [18, 1, 8, 23, 12], 80]
[5, [3, 14, 2, 22, 11], 80]
[5, [12, 18, 11, 14, 21], 40]
[10, [2, 19, 16, 20, 13], 160]
[17, [3, 8, 13, 4, 16], 80]
[16, [23, 13, 8, 18, 15], 80]
[3, [19, 2, 6, 12, 16], 80]
[21, [6, 17, 9, 12, 13], 160]
[7, [11, 17, 8, 14, 2], 40]
[14, [19, 2, 21, 1, 18], 40]
[17, [5, 15, 19, 20, 10], 120]
[13, [19, 15, 6, 10, 7], 120]
[3, [20, 8, 6, 23, 11], 80]
[7, [9, 8, 11, 21, 19], 40]
[10, [13, 23, 15, 6, 21], 40]
[2, [13, 4, 1, 15, 11], 80]
[11, [20, 16, 1, 6, 10], 40]
[8, [5, 11, 9, 19, 6], 40]
[12, [21, 7, 13, 14, 9], 40]
[20, [18, 7, 4, 2, 9], 40]
