[12, [6, 3, 9, 11, 23], 160]
[19, [14, 4, 20, 8, 6], 80]
[18, [1, 9, 6, 12, 19], 120]
[6, [15, 22, 16, 8, 2], 80]
[7, [8, 23, 20, 12, 5], 120]
[24, [9, 20, 13, 14, 22], 160]
[14, [7, 21, 1, 18, 6], 160]
[12, [2, 7, 15, 3, 13], 160]
[23, [22, 8, 6, 9, 14], 120]
[23, [13, 12, 17, 18, 6], 40]
[6, [19, 17, 18, 21, 13], 80]
[2, [4, 23, 20, 10, 9], 160]
[15, [6, 3, 21, 9, 20], 120]
[5, [16, 18, 7, 1, 4], 120]
[23, [7, 20, 22, 17, 2], 80]
[8, [15, 19, 21, 20, 2], 160]
[16, [11, 4, 17, 14, 7], 120]
[3, [19, 12, 22, 4, 23], 160]
[10, [21, 12, 15, 1, 18], 80]
[23, [2, 14, 8, 22, 9], 120]
[24, [11, 10, 16, 20, 21], 40]
[3, [7, 9, 23, 6, 14], 160]
[7, [20, 6, 4, 18, 5], 160]
[7, [9, 5, 23, 1, 17], 120]
[6, [5, 19, 10, 14, 3], 80]
[14, [7, 2, 3, 18, 11], 160]
[10, [3, 12, 7, 15, 5], 80]
[23, [16, 2, 14, 15, 6], 40]
[17, [4, 9, 20, 6, 7], 160]
[21, [17, 7, 18, 11, 10], 120]
[12, [1, 8, 13, 23, 9], 40]
[5, [15, 20, 17, 11, 13], 160]
[21, [13, 11, 5, 3, 8], 120]
[5, [11, 15, 6, 17, 9], 80]
[21, [19, 6, 12, 3, 16], 80]
[18, [4, 9, 10, 19, 3], 80]
[23, [6, 16, 11, 19, 9], 120]
[16, [4, 9, 13, 6, 10], 40]
[23, [12, 9, 6, 16, 4], 120]
[17, [5, 22, 7, 10, 21], 40]
[23, [21, 22, 3, 11, 8], 40]
[1, [13, 12, 2, 10, 7], 40]
[24, [11, 4, 18, 23, 10], 120]
[20, [15, 14, 11, 12, 9], 120]
[9, [16, 19, 10, 11, 22], 80]
[22, [2, 9, 17, 11, 3], 120]
[8, [10, 1, 5, 4, 19], 120]
[1, [13, 9, 14, 3, 11], 80]
[6, [14, 8, 17, 23, 4], 120]
[20, [14, 3, 23, 17, 21], 160]
[24, [2, 13, 4, 14, 3], 80]
[3, [1, 6, 21, 17, 5], 80]
[9, [18, 17, 10, 7, 4], 120]
[24, [14, 3, 11, 17, 10], 120]
[8, [5, 1, 10, 17, 19], 80]
[2, [17, 13, 16, 4, 11], 40]
[13, [14, 21, 10, 19, 8], 80]
[20, [8, 2, 11, 19, 18], 40]
[5, [6, 4, 8, 7, 10], 80]
[8, [9, 1, 19, 15, 5], 120]
[24, [3, 2, 15, 18, 16], 40]
[3, [15, 8, 16, 2, 1], 40]
[19, [1, 16, 22, 2, 6], 40]
[6, [19, 22, 4, 1, 16], 160]
[15, [10, 18, 20, 7, 19], 40]
[1, [5, 10, 16, 2, 22], 120]
[13, [20, 16, 14, 3, 7], 80]
[20, [8, 10, 22, 1, 3], 120]
[24, [5, 13, 15, 4, 9], 40]
[10, [8, 6, 21, 4, 7], 120]
[12, [1, 7, 18, 6, 21], 40]
[10, [11, 13, 19, 9, 3], 40]
[9, [3, 20, 21, 15, 10], 160]
[12, [7, 22, 19, 2, 3], 80]
[13, [16, 18, 10, 3, 5], 80]
[20, [14, 7, 11, 12, 18], 80]
[8, [9, 14, 22, 13, 23], 120]
[10, [16, 18, 6, 7, 21], 120]
[19, [11, 14, 21, 20, 13], 160]
[21, [22, 7, 18, 3, 2], 160]
[11, [15, 7, 16, 9, 18], 40]
[8, [3, 10, 5, 20, 17], 160]
[9, [3, 14, 18, 6, 5], 80]
[9, [15, 6, 2, 1, 4], 120]
[11, [12, 16, 9, 17, 19], 120]
[13, [2, 20, 6, 7, 11], 120]
[2, [21, 20, 4, 7, 11], 160]
[4, [23, 9, 1, 21, 10], 80]
[12, [3, 10, 1, 5, 7], 120]
[4, [9, 18, 7, 23, 1], 40]
[13, [3, 16, 7, 17, 5], 80]
[22, [19, 4, 18, 9, 21], 160]
[14, [18, 7, 6, 12, 21], 80]
[7, [17, 5, 14, 16, 6], 40]
[5, [11, 20, 18, 21, 8], 120]
[9, [19, 3, 15, 7, 10], 80]
[5, [7, 15, 16, 9, 8], 160]
[20, [23, 7, 18, 12, 5], 120]
[14, [8, 13, 23, 19, 6], 80]
[3, [7, 14, 15, 8, 5], 120]
