[9, [3, 7, 1, 15, 11], 160]
[11, [18, 20, 9, 15, 1], 40]
[19, [21, 23, 7, 9, 3], 80]
[11, [21, 1, 17, 20, 12], 120]
[22, [18, 2, 12, 4, 23], 80]
[11, [4, 2, 15, 21, 10], 40]
[8, [2, 15, 9, 11, 10], 120]
[18, [4, 5, 7, 23, 20], 160]
[6, [18, 11, 3, 2, 10], 80]
[24, [11, 15, 19, 13, 3], 80]
[4, [18, 6, 16, 11, 10], 40]
[2, [23, 10, 14, 7, 22], 160]
[24, [4, 5, 1, 3, 16], 160]
[8, [1, 13, 6, 23, 18], 160]
[10, [23, 2, 18, 14, 17], 40]
[8, [5, 20, 3, 19, 9], 80]
[11, [3, 17, 5, 20, 6], 40]
[9, [3, 4, 15, 6, 5], 120]
[24, [5, 22, 16, 20, 8], 40]
[19, [9, 14, 17, 4, 5], 40]
[12, [5, 2, 7, 20, 9], 80]
[11, [1, 13, 22, 23, 15], 80]
[23, [18, 21, 8, 1, 16], 80]
[24, [5, 21, 18, 12, 7], 80]
[10, [20, 23, 5, 7, 15], 160]
[8, [19, 6, 7, 9, 2], 80]
[3, [2, 1, 5, 13, 20], 120]
[10, [17, 12, 14, 13, 23], 80]
[13, [18, 4, 17, 16, 3], 120]
[2, [17, 15, 14, 22, 6], 160]
[2, [1, 6, 14, 23, 17], 80]
[22, [10, 1, 13, 15, 4], 120]
[23, [16, 14, 8, 17, 7], 80]
[6, [22, 18, 20, 3, 4], 160]
[17, [22, 16, 3, 11, 8], 160]
[7, [18, 22, 15, 23, 11], 40]
[2, [17, 13, 15, 18, 12], 160]
[10, [5, 19, 16, 15, 22], 120]
[17, [10, 16, 15, 13, 4], 120]
[3, [13, 18, 1, 20, 16], 120]
[21, [5, 19, 22, 4, 3], 80]
[13, [23, 15, 18, 4, 9], 40]
[6, [8, 18, 21, 10, 2], 80]
[9, [17, 5, 23, 6, 20], 120]
[23, [7, 5, 11, 10, 6], 40]
[1, [17, 10, 13, 11, 4], 80]
[9, [3, 19, 15, 18, 17], 80]
[10, [14, 13, 9, 20, 5], 120]
[13, [9, 4, 15, 18, 21], 160]
[24, [1, 16, 7, 10, 6], 40]
[9, [16, 1, 23, 21, 20], 160]
[2, [8, 5, 19, 12, 20], 80]
[8, [21, 10, 19, 17, 2], 120]
[21, [9, 12, 5, 8, 10], 120]
[8, [20, 19, 6, 22, 2], 120]
[7, [3, 1, 16, 15, 23], 120]
[9, [12, 16, 2, 23, 13], 120]
[17, [11, 12, 7, 19, 10], 160]
[18, [16, 10, 13, 19, 1], 80]
[8, [13, 20, 17, 7, 15], 120]
[7, [22, 18, 19, 15, 14], 40]
[12, [21, 3, 23, 10, 2], 40]
[13, [14, 9, 5, 20, 18], 80]
[13, [18, 10, 7, 6, 8], 80]
[8, [22, 18, 15, 6, 4], 160]
[13, [12, 17, 19, 7, 18], 160]
[10, [12, 7, 2, 23, 18], 40]
[18, [8, 3, 12, 13, 10], 160]
[9, [15, 1, 8, 21, 2], 80]
[13, [4, 5, 14, 18, 11], 80]
[16, [4, 1, 23, 22, 18], 80]
[18, [21, 20, 11, 3, 15], 120]
[7, [12, 2, 3, 13, 17], 160]
[16, [17, 7, 19, 1, 11], 120]
[20, [22, 13, 23, 18, 5], 120]
[20, [9, 14, 4, 17, 12], 120]
[10, [5, 19, 14, 23, 8], 40]
[21, [3, 5, 13, 6, 18], 160]
[18, [16, 7, 12, 10, 4], 120]
[8, [7, 16, 1, 2, 17], 40]
[24, [22, 15, 7, 17, 13], 120]
[14, [19, 11, 4, 9, 15], 120]
[19, [22, 12, 15, 20, 3], 160]
[10, [6, 23, 11, 18, 2], 80]
[4, [9, 15, 11, 5, 6], 120]
[21, [13, 10, 17, 12, 3], 80]
[22, [19, 8, 20, 17, 11], 160]
[12, [21, 14, 5, 13, 18], 160]
[22, [6, 14, 20, 21, 18], 40]
[17, [6, 22, 2, 10, 15], 80]
[5, [8, 15, 18, 11, 20], 160]
[19, [7, 1, 9, 21, 3], 120]
[15, [19, 3, 11, 18, 23], 120]
[2, [8, 17, 1, 12, 20], 40]
[10, [17, 9, 19, 5, 1], 80]
[5, [2, 15, 23, 17, 1], 80]
[21, [12, 19, 4, 17, 20], 120]
[8, [18, 17, 14, 19, 5], 120]
[5, [12, 17, 21, 20, 23], 40]
[22, [17, 4, 15, 8, 1], 160]
[16, [22, 7, 6, 19, 4], 120]
[2, [22, 6, 16, 14, 13], 40]
[10, [12, 13, 17, 3, 19], 80]
[20, [13, 4, 5, 14, 3], 160]
[4, [20, 9, 6, 2, 14], 160]
[3, [16, 13, 11, 14, 12], 120]
[16, [20, 5, 19, 22, 18], 160]
[13, [7, 5, 22, 6, 9], 120]
[18, [15, 11, 17, 9, 19], 160]
[22, [20, 18, 17, 8, 13], 40]
[19, [10, 6, 12, 17, 16], 120]
[15, [16, 12, 23, 21, 18], 160]
[17, [10, 16, 5, 1, 8], 160]
[1, [23, 7, 14, 3, 19], 160]
[11, [17, 4, 10, 18, 3], 80]
[15, [2, 16, 1, 18, 8], 40]
[22, [4, 6, 14, 2, 10], 160]
[3, [2, 19, 20, 17, 10], 80]
[20, [8, 12, 4, 9, 22], 160]
[12, [15, 2, 17, 9, 11], 40]
[17, [13, 21, 23, 10, 16], 160]
[5, [2, 14, 9, 10, 1], 160]
[19, [18, 10, 23, 14, 7], 120]
[17, [9, 19, 4, 3, 8], 80]
[5, [9, 13, 10, 22, 15], 80]
[10, [19, 18, 4, 11, 14], 160]
[5, [22, 3, 7, 16, 15], 160]
[3, [11, 22, 20, 21, 10], 160]
[10, [20, 6, 18, 21, 13], 80]
[9, [13, 20, 22, 11, 1], 120]
[11, [10, 12, 23, 5, 8], 40]
[24, [16, 3, 9, 10, 23], 80]
[23, [5, 4, 1, 11, 13], 120]
[23, [1, 6, 21, 16, 5], 120]
[15, [21, 8, 16, 23, 10], 40]
[10, [6, 21, 13, 5, 23], 120]
[14, [23, 8, 21, 11, 16], 80]
[13, [20, 19, 6, 16, 18], 80]
[13, [21, 15, 4, 17, 7], 80]
[2, [20, 23, 8, 1, 5], 160]
[8, [13, 3, 18, 22, 20], 120]
[2, [16, 12, 22, 1, 13], 80]
[9, [16, 22, 14, 19, 2], 160]
[14, [19, 18, 2, 11, 4], 40]
[5, [17, 2, 4, 10, 19], 160]
[15, [3, 18, 9, 11, 6], 80]
[8, [9, 1, 22, 4, 12], 40]
[22, [21, 19, 1, 6, 20], 120]
[21, [12, 6, 4, 8, 20], 120]
[18, [14, 23, 12, 15, 16], 40]
[17, [18, 14, 4, 1, 21], 40]
[12, [4, 23, 21, 6, 3], 120]
[15, [6, 16, 13, 11, 8], 160]
[13, [6, 10, 8, 1, 17], 40]
[12, [8, 23, 1, 18, 13], 120]
[2, [12, 5, 9, 18, 1], 160]
[17, [14, 3, 4, 9, 20], 160]
[11, [19, 21, 23, 12, 9], 160]
[15, [20, 3, 7, 6, 19], 80]
[7, [14, 3, 10, 12, 8], 160]
[8, [3, 15, 19, 12, 17], 160]
[5, [1, 20, 17, 19, 16], 80]
[11, [14, 9, 16, 22, 17], 80]
[10, [21, 1, 22, 6, 13], 80]
[11, [20, 8, 2, 21, 10], 40]
[20, [4, 19, 7, 11, 9], 160]
[1, [4, 16, 12, 7, 13], 120]
[6, [20, 9, 2, 17, 11], 120]
[11, [15, 16, 7, 5, 8], 120]
[24, [12, 1, 16, 23, 6], 40]
[4, [18, 19, 12, 13, 22], 160]
[24, [16, 6, 15, 21, 23], 160]
[24, [14, 16, 7, 6, 20], 40]
[16, [7, 8, 15, 4, 23], 80]
[10, [18, 12, 7, 15, 17], 40]
[19, [8, 18, 21, 4, 15], 40]
[23, [10, 4, 13, 11, 14], 160]
[24, [7, 1, 18, 5, 6], 80]
[24, [22, 14, 6, 3, 7], 80]
[10, [1, 5, 15, 7, 21], 80]
[24, [20, 11, 4, 14, 22], 40]
[22, [4, 18, 8, 17, 20], 80]
[13, [16, 1, 12, 15, 19], 40]
[11, [13, 17, 5, 23, 3], 160]
[12, [15, 10, 2, 5, 19], 40]
[17, [22, 21, 14, 23, 7], 80]
[20, [11, 18, 9, 5, 4], 160]
[5, [1, 6, 11, 17, 20], 40]
[22, [2, 23, 16, 12, 19], 160]
[22, [17, 8, 9, 16, 11], 160]
[7, [11, 16, 12, 18, 9], 80]
[22, [13, 6, 2, 16, 14], 120]
[17, [12, 21, 1, 9, 8], 120]
[3, [13, 15, 18, 10, 17], 120]
[14, [3, 1, 16, 19, 21], 160]
[18, [14, 7, 9, 5, 23], 160]
[24, [23, 2, 13, 8, 1], 40]
[20, [17, 18, 9, 2, 8], 160]
[12, [22, 4, 1, 6, 23], 120]
[23, [10, 13, 6, 11, 17], 40]
[10, [5, 16, 13, 7, 17], 40]
[14, [16, 21, 1, 19, 10], 40]
[3, [6, 9, 14, 12, 17], 80]
[17, [9, 20, 12, 11, 14], 40]
[20, [19, 12, 21, 14, 16], 160]
[5, [14, 16, 18, 9, 4], 40]
[15, [18, 7, 8, 12, 2], 160]
[24, [2, 16, 13, 11, 8], 120]
[7, [17, 2, 9, 14, 11], 120]
[2, [3, 9, 18, 12, 5], 80]
[21, [18, 14, 12, 5, 17], 120]
[9, [12, 18, 3, 21, 23], 40]
[1, [11, 8, 2, 21, 15], 160]
[20, [8, 13, 5, 9, 18], 160]
[8, [9, 12, 14, 11, 7], 120]
[4, [20, 21, 23, 2, 10], 120]
[24, [16, 9, 18, 7, 12], 160]
[6, [14, 16, 9, 11, 2], 120]
[2, [23, 13, 14, 18, 8], 160]
[9, [17, 20, 21, 7, 15], 40]
[16, [23, 5, 6, 21, 15], 80]
[3, [8, 22, 20, 6, 4], 80]
[8, [11, 14, 9, 17, 15], 80]
[23, [8, 4, 18, 19, 14], 120]
[15, [19, 14, 16, 1, 18], 40]
[18, [7, 13, 22, 17, 9], 120]
[6, [19, 2, 3, 1, 9], 80]
[9, [8, 18, 12, 14, 19], 40]
[3, [22, 17, 16, 10, 15], 40]
[6, [14, 21, 16, 10, 23], 120]
[12, [22, 14, 6, 2, 16], 40]
[19, [5, 16, 23, 13, 1], 80]
[5, [4, 6, 18, 7, 20], 160]
[18, [21, 4, 9, 23, 22], 120]
[13, [20, 9, 7, 1, 16], 160]
[16, [23, 17, 2, 10, 6], 40]
[5, [15, 18, 4, 21, 12], 40]
[17, [19, 22, 18, 4, 3], 80]
[3, [6, 10, 16, 13, 9], 120]
[5, [21, 4, 16, 7, 17], 40]
[7, [22, 17, 13, 19, 3], 160]
[7, [5, 15, 1, 13, 3], 120]
[11, [22, 21, 2, 20, 7], 40]
[6, [20, 14, 5, 15, 9], 160]
[24, [22, 18, 14, 1, 17], 40]
[3, [21, 11, 9, 23, 6], 120]
[24, [16, 22, 11, 4, 20], 160]
[13, [7, 21, 11, 22, 4], 120]
[1, [18, 13, 3, 10, 20], 40]
[4, [15, 8, 20, 1, 9], 80]
[3, [12, 18, 2, 6, 16], 160]
[8, [3, 5, 18, 2, 16], 160]
[13, [11, 14, 5, 21, 7], 40]
[17, [12, 6, 18, 2, 16], 80]
[13, [20, 16, 18, 10, 17], 40]
[19, [21, 2, 17, 22, 18], 120]
[11, [15, 13, 19, 3, 10], 40]
[3, [13, 17, 8, 23, 4], 160]
[24, [22, 17, 14, 3, 16], 40]
[8, [2, 23, 13, 3, 14], 120]
[8, [1, 13, 17, 2, 20], 120]
[22, [18, 23, 16, 12, 4], 120]
[2, [22, 8, 1, 17, 20], 120]
[17, [9, 2, 11, 20, 8], 120]
[7, [19, 15, 20, 3, 8], 120]
[14, [16, 8, 11, 10, 12], 120]
[13, [17, 16, 3, 6, 11], 120]
[10, [6, 11, 13, 12, 20], 40]
[18, [4, 1, 19, 10, 5], 160]
[20, [13, 3, 9, 18, 1], 40]
[8, [3, 5, 10, 13, 18], 120]
[20, [16, 1, 11, 2, 15], 120]
[7, [17, 21, 13, 18, 6], 120]
[19, [1, 8, 5, 7, 15], 80]
[17, [16, 11, 12, 22, 7], 40]
[6, [8, 13, 20, 1, 18], 40]
[7, [22, 18, 20, 19, 15], 120]
[20, [6, 13, 19, 3, 5], 40]
[11, [16, 13, 23, 8, 2], 160]
[11, [16, 12, 5, 22, 3], 40]
[16, [3, 15, 19, 12, 8], 160]
[3, [12, 7, 13, 19, 23], 80]
[1, [16, 20, 3, 14, 2], 80]
[19, [6, 10, 8, 16, 1], 120]
[4, [6, 11, 7, 13, 17], 80]
[18, [11, 6, 12, 1, 20], 40]
[15, [12, 19, 3, 7, 9], 40]
[16, [21, 13, 7, 18, 23], 40]
[10, [17, 9, 14, 20, 19], 80]
[20, [2, 8, 6, 11, 16], 160]
[24, [1, 13, 17, 8, 7], 80]
[14, [8, 18, 4, 20, 10], 120]
[18, [3, 21, 4, 5, 16], 80]
[8, [3, 18, 6, 23, 4], 80]
[8, [1, 5, 21, 4, 2], 160]
[3, [9, 22, 7, 20, 19], 120]
[9, [13, 5, 12, 10, 3], 120]
[18, [14, 10, 20, 9, 19], 120]
[21, [15, 10, 13, 5, 1], 160]
[21, [2, 19, 15, 22, 14], 80]
[20, [19, 9, 21, 3, 15], 80]
[2, [10, 14, 21, 1, 13], 160]
[6, [9, 19, 1, 8, 5], 160]
[7, [8, 10, 19, 14, 12], 80]
[13, [5, 8, 22, 6, 16], 120]
[6, [5, 19, 2, 9, 12], 120]
[17, [19, 14, 4, 8, 5], 120]
[3, [14, 1, 7, 17, 15], 120]
[1, [11, 18, 12, 14, 3], 120]
[20, [15, 19, 8, 11, 1], 80]
[17, [15, 19, 1, 18, 14], 80]
[24, [5, 11, 19, 15, 22], 80]
[2, [5, 20, 14, 21, 11], 120]
[18, [17, 16, 13, 3, 10], 120]
[1, [16, 9, 13, 11, 3], 40]
[16, [14, 19, 21, 5, 6], 120]
[14, [16, 20, 22, 21, 1], 40]
[1, [22, 12, 20, 9, 15], 80]
[5, [22, 17, 6, 2, 8], 160]
[13, [14, 21, 12, 2, 1], 160]
[6, [4, 5, 7, 18, 8], 160]
[1, [11, 7, 9, 10, 15], 120]
[23, [18, 10, 21, 8, 9], 80]
[7, [17, 4, 23, 14, 1], 120]
[11, [21, 3, 10, 18, 16], 40]
