[1, [5, 16, 4, 15, 20], 40]
[6, [14, 20, 18, 16, 1], 160]
[14, [2, 13, 19, 11, 20], 160]
[13, [10, 17, 14, 5, 21], 120]
[1, [13, 23, 17, 18, 2], 40]
[8, [20, 12, 21, 13, 9], 40]
[14, [18, 13, 7, 21, 3], 160]
[11, [12, 4, 6, 13, 23], 120]
[19, [14, 5, 3, 12, 8], 160]
[18, [6, 21, 19, 1, 16], 160]
[1, [10, 16, 4, 8, 23], 120]
[6, [8, 23, 9, 2, 7], 80]
[23, [5, 1, 11, 9, 2], 120]
[22, [8, 11, 6, 3, 21], 80]
[20, [11, 17, 14, 12, 19], 80]
[3, [19, 23, 20, 16, 7], 120]
[6, [12, 22, 2, 5, 21], 120]
[23, [7, 22, 2, 20, 16], 120]
[11, [17, 18, 3, 9, 20], 40]
[20, [10, 15, 9, 4, 6], 40]
[21, [6, 7, 14, 12, 17], 120]
[4, [19, 22, 20, 15, 21], 120]
[2, [19, 3, 8, 12, 20], 40]
[24, [23, 15, 9, 6, 17], 160]
[14, [18, 15, 19, 1, 13], 80]
[18, [12, 16, 22, 13, 6], 160]
[14, [23, 8, 3, 1, 12], 120]
[8, [11, 21, 18, 12, 10], 80]
[13, [20, 16, 4, 8, 21], 160]
[12, [19, 7, 3, 13, 9], 160]
[11, [18, 19, 8, 23, 20], 160]
[6, [11, 16, 12, 10, 17], 80]
[21, [22, 3, 5, 12, 1], 160]
[18, [23, 6, 20, 10, 15], 80]
[10, [14, 9, 2, 1, 21], 120]
[20, [13, 9, 1, 11, 23], 160]
[14, [19, 11, 9, 21, 6], 120]
[15, [2, 4, 1, 7, 13], 120]
[13, [9, 22, 8, 1, 5], 80]
[15, [5, 22, 10, 23, 6], 160]
[12, [15, 3, 19, 6, 23], 120]
[18, [23, 9, 4, 2, 1], 40]
[9, [2, 15, 22, 5, 8], 80]
[18, [15, 20, 13, 5, 16], 40]
[15, [4, 21, 3, 7, 9], 160]
[23, [1, 13, 15, 3, 7], 120]
[6, [14, 8, 21, 5, 13], 40]
[11, [22, 16, 13, 4, 18], 120]
[10, [23, 3, 2, 21, 15], 40]
[17, [13, 18, 9, 21, 6], 160]
[11, [3, 13, 20, 17, 15], 120]
[5, [17, 3, 10, 22, 2], 40]
[2, [8, 10, 17, 22, 3], 120]
[15, [17, 2, 22, 9, 5], 120]
[2, [10, 23, 4, 16, 21], 80]
[14, [16, 7, 11, 5, 19], 120]
[10, [23, 8, 3, 9, 18], 160]
[5, [11, 23, 19, 8, 18], 80]
[19, [10, 20, 11, 4, 13], 80]
[11, [5, 3, 18, 7, 15], 160]
[22, [14, 17, 7, 12, 1], 120]
[17, [8, 7, 5, 13, 10], 120]
[16, [4, 18, 13, 6, 14], 160]
[15, [6, 5, 20, 9, 16], 40]
[5, [23, 11, 15, 7, 1], 120]
[3, [5, 7, 11, 2, 18], 40]
[18, [4, 6, 5, 14, 17], 40]
[23, [9, 22, 7, 12, 4], 120]
[7, [8, 2, 18, 15, 12], 160]
[15, [17, 3, 11, 4, 21], 120]
[5, [6, 3, 4, 11, 9], 160]
[11, [23, 14, 18, 22, 19], 80]
[5, [17, 11, 19, 12, 8], 160]
[3, [19, 11, 18, 4, 9], 80]
[17, [7, 14, 8, 3, 16], 40]
[18, [22, 14, 3, 1, 20], 80]
[13, [21, 4, 22, 20, 7], 40]
[11, [15, 5, 18, 3, 23], 80]
[14, [8, 5, 10, 3, 21], 40]
[10, [23, 11, 2, 3, 22], 80]
[21, [23, 19, 1, 12, 22], 120]
[21, [15, 10, 2, 5, 1], 120]
[24, [5, 19, 20, 10, 11], 40]
[9, [1, 13, 17, 4, 10], 160]
[23, [18, 4, 5, 13, 11], 40]
[14, [12, 22, 13, 17, 8], 160]
[13, [8, 3, 20, 7, 4], 80]
[12, [23, 15, 18, 14, 13], 160]
[1, [7, 8, 17, 18, 19], 40]
[15, [17, 22, 23, 19, 14], 120]
[12, [17, 4, 13, 3, 7], 160]
[13, [17, 18, 19, 6, 16], 80]
[4, [14, 21, 19, 1, 3], 120]
[10, [17, 5, 18, 19, 23], 160]
[3, [18, 16, 21, 15, 5], 160]
[8, [16, 14, 10, 22, 7], 40]
[5, [19, 16, 10, 18, 4], 40]
[3, [18, 12, 10, 8, 15], 120]
[9, [14, 18, 3, 19, 10], 160]
[14, [6, 15, 22, 19, 18], 160]
[5, [13, 11, 18, 3, 9], 120]
[9, [17, 14, 19, 20, 1], 120]
[7, [12, 4, 17, 14, 9], 160]
[17, [10, 16, 19, 20, 1], 160]
[9, [17, 19, 23, 15, 22], 120]
[23, [6, 9, 4, 13, 14], 120]
[14, [18, 4, 8, 13, 21], 120]
[5, [18, 16, 22, 14, 9], 160]
[1, [10, 2, 9, 7, 11], 40]
[19, [6, 9, 10, 11, 4], 80]
[3, [22, 21, 6, 12, 20], 160]
[23, [1, 20, 22, 9, 6], 80]
[15, [3, 12, 2, 7, 23], 120]
[21, [22, 10, 16, 4, 23], 40]
[4, [6, 23, 1, 19, 14], 80]
[9, [20, 4, 14, 8, 2], 40]
[9, [8, 13, 10, 5, 18], 160]
[10, [14, 1, 4, 21, 11], 160]
[10, [9, 5, 4, 6, 11], 160]
[2, [13, 23, 14, 17, 10], 80]
[15, [9, 23, 17, 14, 16], 80]
[6, [2, 9, 20, 22, 11], 160]
[20, [8, 23, 2, 10, 14], 40]
[15, [22, 3, 11, 8, 10], 40]
[22, [11, 10, 9, 1, 13], 160]
[19, [1, 12, 7, 13, 2], 80]
[5, [16, 11, 13, 9, 1], 40]
